,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0037938857025778283,,1.0,0.0,-0.0037938857025778283
1,Cr__2,-0.011149927957335987,,1.0,1.0,-0.011149927957335987
2,Cr__3,-0.019090387672097982,,1.0,2.0,-0.019090387672097982
3,Cr__4,-0.02792608318249113,,1.0,3.0,-0.02792608318249113
4,Cr__5,-0.03189517731190536,,1.0,4.0,-0.03189517731190536
5,Cr__6,-0.0315671961848771,,1.0,5.0,-0.0315671961848771
6,Fe__1,-0.008381197530152084,,1.0,6.0,-0.008381197530152084
7,Fe__2,-0.02236747957462989,,1.0,7.0,-0.02236747957462989
8,Fe__3,-0.03338769120976291,,1.0,8.0,-0.03338769120976291
9,Fe__4,-0.04967356006242375,,1.0,9.0,-0.04967356006242375
10,Fe__5,-0.05928555885312519,,1.0,10.0,-0.05928555885312519
11,Fe__6,-0.06498878076479002,,1.0,11.0,-0.06498878076479002
12,Cd__1,-0.000708251811692136,,1.0,12.0,-0.000708251811692136
13,Cd__2,-0.0004807469334755295,,1.0,13.0,-0.0004807469334755295
14,Cd__3,-0.0010694549725465366,,1.0,14.0,-0.0010694549725465366
15,Cd__4,-0.0013826043182564895,,1.0,15.0,-0.0013826043182564895
16,Cd__5,-0.00579128293898459,,1.0,16.0,-0.00579128293898459
17,Cd__6,-0.002862553647929332,,1.0,17.0,-0.002862553647929332
18,Zn__1,-0.0009789509555964797,,1.0,18.0,-0.0009789509555964797
19,Zn__2,0.0016232173008219085,,1.0,19.0,0.0016232173008219085
20,Zn__3,0.00915148284424893,,1.0,20.0,0.00915148284424893
21,Zn__4,0.018194303052998108,,1.0,21.0,0.018194303052998108
22,Zn__5,0.031900713794132375,,1.0,22.0,0.031900713794132375
23,Zn__6,0.04652128671923993,,1.0,23.0,0.04652128671923993
24,Cu__1,0.019548332598200484,,1.0,24.0,0.019548332598200484
25,Cu__2,0.06776112896548375,,1.0,25.0,0.06776112896548375
26,Cu__3,0.11937767361572645,,1.0,26.0,0.11937767361572645
27,Cu__4,0.15885394689342147,,1.0,27.0,0.15885394689342147
28,Cu__5,0.1876673337993076,,1.0,28.0,0.1876673337993076
29,Cu__6,0.20792812867665172,,1.0,29.0,0.20792812867665172
30,Pb__1,0.008087148634577613,,1.0,30.0,0.008087148634577613
31,Pb__2,0.013725411520879756,,1.0,31.0,0.013725411520879756
32,Pb__3,0.02062711608546567,,1.0,32.0,0.02062711608546567
33,Pb__4,0.028222459104481075,,1.0,33.0,0.028222459104481075
34,Pb__5,0.032871713004477186,,1.0,34.0,0.032871713004477186
35,Pb__6,0.03830666202503349,,1.0,35.0,0.03830666202503349
