k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.036175061874091634,,,
7,Zinc - Steady,False,-0.030068673174828288,,,
11,Chromium,False,0.020553831327706572,,,
4,UC-4,False,0.013653154456987978,,,
5,Lead,False,0.010343891931697729,,,
13,UC-6,False,-0.00666167214512825,,,
8,Zinc - Fast,False,-0.004142592023126781,,,
12,Zinc - Intermediate,False,0.003324077515133533,,,
3,Cadmium,False,-0.003167458011303097,,,
2,UC-3,False,-0.002502909349277616,,,
9,UC-5,False,-0.0018638436239959985,,,
0,UC-1,False,-0.0010080842988099902,,,
14,UC-7,False,-0.0004656649945536629,,,
1,UC-2,False,0.0004274048819206655,,,
10,Copper,False,0.0003515363833867013,,,
