,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,9.25185853854297e-18,0.2620889903611198,3.0,0.0,-0.1587985753,2.0,0.302508898,4.0,-0.1437103227,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.16542031486666667,0.2591609767311471,3.0,1.0,-0.052640176500000004,3.0,0.018241469,5.0,-0.4618622371,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,2.9390365790999997,0.6411853890057366,4.0,6.0,3.3784273527,20.0,3.3160423497,40.0,3.0623017806,63.0,1.9993748334,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.6234215614749999,0.10303772152320737,4.0,7.0,0.7050193064,33.0,0.6856984015,81.0,0.4774445118,82.0,0.6255240262,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,4.232800733675001,0.9671583215167483,4.0,8.0,3.4664066973,51.0,5.5657857884,65.0,4.3246478577,76.0,3.5743625913,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,3.924576094066667,1.3493835805963132,3.0,9.0,3.3188306548,22.0,2.9842109464,49.0,5.470686681,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,1.98090327595,0.13110070942106197,2.0,10.0,1.8882010753,26.0,2.0736054766,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,3.0289923105999996,0.5196386773957342,3.0,11.0,2.9609372487,54.0,2.5467343232,83.0,3.5793053599,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,4.49165327205,0.76598315219341,4.0,12.0,3.9916245053,48.0,5.6204716232,64.0,4.3155385582,78.0,4.0389784015,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,1.56882065985,0.28948574234745145,4.0,13.0,1.2715754892,38.0,1.9045854912,67.0,1.3921260978,72.0,1.7069955612,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,2.4484175668666666,0.34175001045060804,3.0,14.0,2.6461979121,41.0,2.6452557678,85.0,2.0537990207,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,2.826061073525,0.5313712586383703,4.0,15.0,3.217376202,52.0,2.9494806216000002,71.0,2.0460894704,80.0,3.0912980001,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,4.7187943617,0.7615542483592079,3.0,16.0,4.1724762759,53.0,5.5887090372,77.0,4.395197772,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,4.815447087266667,0.7891503552764073,3.0,17.0,4.1666432974,50.0,5.6939685676,66.0,4.5857293968,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,4.8668440956,0.6127276641681132,3.0,18.0,4.1709300683,25.0,5.3253132823,62.0,5.1042889362,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,1.600723660725,0.1402785206652054,4.0,19.0,1.490223316,28.0,1.6010150323999999,56.0,1.5130857742,73.0,1.7985705203,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,4.6796008341499995,0.33478094919311724,4.0,21.0,4.5566231984000005,34.0,5.0194120649,45.0,4.2694131994,58.0,4.8729548739,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,2.19420655995,0.29897073717588396,4.0,23.0,2.3039914222,42.0,2.1276548674,70.0,1.8185178724000002,79.0,2.5266620778,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,1.44768785235,0.3177461063094665,4.0,24.0,1.4185939627,29.0,1.3668056019,68.0,1.1222472197,74.0,1.8831046251,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,1.58781291365,0.4294302989335159,4.0,27.0,0.9455801978,31.0,1.8106638804,69.0,1.8372857219,75.0,1.7577218545000002,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,4.242436189399999,0.6579728342831221,4.0,30.0,3.7100313114,32.0,5.1993263817,59.0,3.9609220854,86.0,4.0994649791,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,4.80379355,,1.0,35.0,4.80379355,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,4.0076612029,0.6947676281974355,4.0,36.0,4.9057557126999995,44.0,4.180552816,60.0,3.6102537588,61.0,3.3340825241,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.13092069851216992,4.0,37.0,-0.008741552500000001,46.0,0.0934874051,57.0,0.09729354870000001,84.0,-0.18203940130000001,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,3.0652918831,0.03777634158051313,2.0,39.0,3.0920037904,43.0,3.0385799758,,,,,,,,,,,,,,,,,,,,,,,,
