,new_3208192_3208279_c
LBexp_1,7.7998
LBexp_2,8.3976
LBexp_3,8.5693
LBtran_1,10.0151
LBtran_2,10.7545
LBtran_3,10.5388
LBstat_1,11.1102
LBstat_2,11.3059
LBstat_3,10.704
LBGexp_1,7.57
LBGexp_2,7.7889
LBGexp_3,7.7371
LBGtran_2,9.270199999999999
LBGtran_3,9.7453
LBGstat_1,10.4777
LBGstat_2,9.223700000000001
LBGstat_3,9.1444
S0_1,11.5928
S0_2,11.1326
S0_3,10.7853
S1_1,11.5011
S1_2,10.7247
S1_3,11.3425
S2_1,10.3865
S2_2,10.2985
S2_3,9.9071
S3_1,10.3503
S3_2,9.8665
S4_1,10.1726
S4_2,9.5618
S4_3,8.9154
S5_1,9.8412
S5_2,9.4422
S5_3,10.0332
S6_1,9.9833
S6_2,8.0847
S6_3,10.5568
S6/t_1,10.1664
S6/t_2,8.026
S6_4,9.1052
S6_5,9.6464
S6_6,9.5829
S7_4,9.4727
S7_5,9.3897
S7_6,9.6212
S8_4,9.1434
S8_5,9.3448
G135_1,7.8196
G135_3,7.5358
G150_1,7.5183
G150_2,7.229
G150_3,7.6814
G180_1,7.4921
G180_2,7.3526
G180_3,7.185
C30_1,10.0506
C30_2,10.4061
C90_1,11.8348
C90_2,11.8435
BI_1,10.1814
BI_2,10.8271
BC_2,8.2924
BC/t_1,7.9141
BC/t_2,9.0965
BC_1,8.1185
Sw_1,10.4315
Sw_2,10.8458
BT_1,9.0242
BT_2,8.3307
B36_1,8.8038
B36_2,8.7681
B60_1,8.3409
B60_2,8.2165
M9exp_1,11.2112
M9exp_2,10.8899
M9exp_3,10.7522
M9tran_1,11.4506
M9tran_2,11.479
M9tran_3,12.1594
M9stat_1,8.2929
M9stat_2,8.1305
M9stat_3,8.0105
M+G_1,11.7527
M+G_2,12.5489
M+G_3,11.8512
Glu_1,11.3727
Glu_2,11.187
Glu_3,11.2663
Fru_1,7.6599
Fru_2,12.6171
Fru_3,11.1151
Mal_1,12.3178
Mal_2,11.256
Mal_3,11.4258
G+S_2,11.1993
G+S_3,10.995
Pyr_1,10.8888
Pyr_2,12.0094
Pyr_3,11.371
Gly_1,9.7046
Gly_2,10.794
Gly_3,9.4359
Glucon_1,9.6448
Glucon_2,9.4609
Glucon_3,8.5071
aero_1,12.2267
aero_2,11.7929
aero_3,12.7192
nit_1,11.7906
nit_2,12.211
nit_3,11.8041
ferm_1,10.9631
ferm_2,10.7436
ferm_3,11.0477
T-5.40H_1,13.0393
T-4.40H_1,12.5637
T-3.40H_1,12.769400000000001
T-2.40H_1,12.467600000000001
T-1.40H_1,12.7421
T-1.10H_1,12.5925
T-0.40H_1,12.709
T0.0H_1,12.7014
T0.30H_1,10.1766
T1.0H_1,10.101
T1.30H_1,9.7244
T2.0H_1,9.5494
T2.30H_1,10.3162
T3.0H_1,9.782
T3.30H_1,9.8857
T4.0H_1,9.7463
T5.0H_1,9.0978
HPh_1,10.5662
HPh_2,9.5442
HPh_3,9.5642
LPh_1,10.055
LPh_2,10.079
LPh_3,9.9788
LPhT_1,10.725200000000001
LPhT_2,10.8255
LPhT_3,10.981300000000001
SMMPr_1,11.9097
SMMPr_2,12.1621
SMMPr_3,12.3355
HiTm_1,8.7876
HiTm_2,9.2141
HiTm_3,9.2755
LoTm_1,9.7335
LoTm_2,9.7028
LoTm_3,9.6821
HiOs_1,8.6437
HiOs_2,8.289
HiOs_3,8.642
BMM_1,10.278
BMM_2,10.0707
BMM_3,9.7361
Heat_1,10.3358
Heat_2,9.9454
Heat_3,9.9647
Cold_1,12.4149
Cold_2,11.9661
Cold_3,10.6396
Etha_1,9.7156
Etha_2,9.8098
Etha_3,9.7991
SMM_1,11.6537
SMM_2,12.0772
SMM_3,11.8078
Salt_1,9.7759
Salt_2,9.8025
Salt_3,9.9827
Mt0_1,7.7572
Mt0_3,7.3938
M0t45_1,10.5211
M0t45_2,9.6939
M0t45_3,10.3787
M0t90_1,10.0298
M0t90_2,11.1824
M0t90_3,10.7438
M40t45_1,10.3458
M40t45_2,11.4458
M40t45_3,10.1033
M40t90_1,9.8562
M40t90_2,10.5762
M40t90_3,10.1924
dia0_1,7.9361
dia0_2,8.6302
dia0_3,8.937
dia5_1,8.573
dia5_2,9.0662
dia5_3,9.1247
dia15_1,8.7559
dia15_2,9.3205
dia15_3,9.4734
Diami_1,8.2945
Diami_2,9.2785
Diami_3,8.4681
Paraq_1,8.0015
Paraq_2,8.9011
Paraq_3,7.6304
H2O2_1,7.8439
H2O2_2,8.5098
H2O2_3,8.1406
Oxctl_1,8.7914
Oxctl_2,8.3301
Oxctl_3,8.5317
GM-0.1_1,9.3083
GM-0.2_1,9.4631
GM+5_1,9.8261
GM+15_1,10.003
GM+25_1,11.0545
GM+45_1,10.8756
GM+60_1,11.4204
GM+90_1,11.7524
GM+120_1,11.0956
GM+150_1,12.7503
GM-0.1_2,8.7411
GM-0.2_2,9.1856
GM+5_2,8.7965
GM+10_2,9.0454
GM+15_2,9.0769
GM+25_2,9.7639
GM+45_2,8.8344
GM+60_2,9.1896
GM+90_2,11.6025
GM+150_2,12.0918
GM-0.1_3,11.2725
GM-0.2_3,11.1062
GM+5_3,11.3121
GM+10_3,10.4793
GM+15_3,11.0829
