,-0.08613884987091389,-0.07178237489242824,-0.05742589991394259,-0.04306942493545694,-0.028712949956971295,-0.014356474978485648,0.0,0.014356474978485648,0.028712949956971295,0.04306942493545693,0.05742589991394259,0.07178237489242825,0.08613884987091389,0.10049532484939952,0.11485179982788518,0.12920827480637084,0.14356474978485648,0.1579212247633421,0.17227769974182774,0.18663417472031343
thresh,-0.0933170873601567,0.0933170873601567,2,,,,,,,,,,,,,,,,,
unreg,0,0,6,10,135,1256,2978,982,122,34,20,3,5,5,2,0,2,0,0,0
OxyR,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['phnW' 'PP_1835' 'PP_2441' 'PP_5373' 'PP_4871'],['PP_2309' 'PP_1836'],[],['PP_1834' 'ahpF'],[],[],[]
OxyR_genes,[],[],[],[],[],[],[],[],[],[],[],['katG'],[],['trxB' 'ahpC'],[],[],[],['katA'],[],[]
