,PN96_RS06360
SBRG_BHIN_Growth_Late_1,0.238407088
SBRG_BHIN_Growth_Late_2,0.241396359
SBRG_BHIN_Growth_Mid_1,0.006893229
SBRG_BHIN_Growth_Mid_2,-0.026543792
SBRG_BHIN_Growth_Stat_1,0.305427071
SBRG_BHIN_Growth_Stat_2,0.115040301
SBRG_LBv2_Growth_Late_1,-0.141684682
SBRG_LBv2_Growth_Late_2,0.0295496789999999
SBRG_LBv2_Growth_Mid_1,-0.141684682
SBRG_LBv2_Growth_Mid_2,0.141684682
SBRG_LBv2_Growth_Stat_1,-0.030035755
SBRG_LBv2_Growth_Stat_2,-0.141684682
SBRG_MHB_Rich_Mid_1,-0.028448367
SBRG_MHB_Rich_Mid_2,0.287140674
SBRG_NBO_Rich_Mid_1,0.473272349
SBRG_NBO_Rich_Mid_2,0.432375961
SBRG_M9Na_Arabinose_Mid_1,-0.873830903
SBRG_M9Na_Arabinose_Mid_2,-0.588667077
SBRG_M9Na_Galactose_Mid_1,-0.873830903
SBRG_M9Na_Galactose_Mid_2,-0.873830903
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.873830903
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.456946216
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.287156941
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.5670360910000001
SBRG_M9Na_GlcNAcGrowth_Stat_1,-0.360817646
SBRG_M9Na_GlcNAcGrowth_Stat_2,-0.74266528
SBRG_M9Na_GlcNAc_Mid_1,-0.746939861
SBRG_M9Na_GlcNAc_Mid_2,-0.693228197
SBRG_M9Na_Gluconate_Mid_1,-0.509846727
SBRG_M9Na_Gluconate_Mid_2,0.1334933819999999
SBRG_M9Na_Glucosamine_Mid_1,-0.24830364
SBRG_M9Na_Glucosamine_Mid_2,-0.713372373
SBRG_M9Na_Glycerol_Mid_1,-0.873830903
SBRG_M9Na_Glycerol_Mid_2,-0.873830903
SBRG_M9Na_Maltose_Mid_1,-0.33792749
SBRG_M9Na_Maltose_Mid_2,-0.389025632
SBRG_M9Na_Mannitol_Mid_1,-0.873830903
SBRG_M9Na_Mannitol_Mid_2,-0.873830903
SBRG_M9Na_Trehalose_Mid_1,-0.671517178
SBRG_M9Na_Trehalose_Mid_2,-0.873830903
SBRG_M9Na_ethanol_Mid_1,-0.873830903
SBRG_M9Na_ethanol_Mid_2,-0.873830903
SBRG_M9Na_fructose_Mid_1,-0.710887659
SBRG_M9Na_fructose_Mid_2,-0.463195875
SBRG_M9Na_fumarate_Mid_1,-0.873830903
SBRG_M9Na_fumarate_Mid_2,-0.485071
SBRG_M9Na_glucoseGrowth_Late_1,-0.5611801510000001
SBRG_M9Na_glucoseGrowth_Late_2,-0.52574533
SBRG_M9Na_glucoseGrowth_Mid_1,-0.0036010629999999
SBRG_M9Na_glucoseGrowth_Mid_2,0.0036010629999999
SBRG_M9Na_glucoseGrowth_Stat_1,-0.600895213
SBRG_M9Na_glucoseGrowth_Stat_2,-0.742538946
SBRG_M9Na_ribose_Mid_1,-0.873830903
SBRG_M9Na_ribose_Mid_2,-0.873830903
SBRG_M9Na_succinate_Mid_1,-0.6057041
SBRG_M9Na_succinate_Mid_2,-0.364711735
SBRG_M9Na_sucrose_Mid_1,-0.873830903
SBRG_M9Na_sucrose_Mid_2,-0.702312658
SBRG_LBv2_HapROver_Late_1,-0.141684682
SBRG_LBv2_HapROver_Late_2,-0.141684682
SBRG_LBv2_HapROver_Mid_1,-0.0020938689999999
SBRG_LBv2_HapROver_Mid_2,0.368893441
SBRG_LBv2_HapROver_Stat_1,-0.141684682
SBRG_LBv2_HapROver_Stat_2,0.145269282
SBRG_LBv2_LuxOOver_Late_1,-0.141684682
SBRG_LBv2_LuxOOver_Late_2,-0.141684682
SBRG_LBv2_LuxOOver_Mid_1,-0.021835241
SBRG_LBv2_LuxOOver_Mid_2,-0.141684682
SBRG_LBv2_LuxOOver_Stat_1,-0.141684682
SBRG_LBv2_LuxOOver_Stat_2,-0.141684682
SBRG_LBv2_QstROver_Late_1,0.665003768
SBRG_LBv2_QstROver_Late_2,-0.038674438
SBRG_LBv2_QstROver_Mid_1,-0.141684682
SBRG_LBv2_QstROver_Mid_2,-0.141684682
SBRG_LBv2_QstROver_Stat_1,-0.141684682
SBRG_LBv2_QstROver_Stat_2,-0.141684682
SBRG_LBv2_TfoXOver_Late_1,0.002363
SBRG_LBv2_TfoXOver_Late_2,-0.141684682
SBRG_LBv2_TfoXOver_Mid_1,-0.141684682
SBRG_LBv2_TfoXOver_Mid_2,-0.141684682
SBRG_LBv2_TfoXOver_Stat_1,-0.141684682
SBRG_LBv2_TfoXOver_Stat_2,-0.141684682
SRX12193062,-0.5348934265
SRX12193071,-0.5348934265
SRX12193063,0.5348934265
SRX12193072,-0.5348934265
SBRG_LBv2_LowpH_Mid_1,-0.035547496
SBRG_LBv2_LowpH_Mid_2,0.146106155
SBRG_LBv2_highSalt_Mid_1,-0.141684682
SBRG_LBv2_highSalt_Mid_2,-0.141684682
SBRG_M9Na_glucoseKanamycin_Mid_1,0.4588663289999999
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.306230117
SRX8117098,0.039489381
SRX8117099,-0.039489381
SRX8117100,0.268402703
SRX8117101,0.347533124
SBRG_OSS_TfoXOver_Stat_1,0.0
SBRG_OSS_TfoXOver_Stat_2,0.0
SBRG_OSS_VectorOnly_Stat_1,0.0
SBRG_OSS_VectorOnly_Stat_2,0.0
SBRG_LBv2_TfoXOver_Recov_1,0.0
SBRG_LBv2_TfoXOver_Recov_2,0.0
SBRG_LBv2_VectorOnly_Recov_1,0.0
SBRG_LBv2_VectorOnly_Recov_2,0.0
