,-0.08137332324119417,-0.06102999243089563,-0.04068666162059709,-0.020343330810298543,0.0,0.020343330810298543,0.04068666162059709,0.06102999243089563,0.08137332324119417,0.10171665405149272,0.12205998486179126,0.1424033156720898,0.16274664648238835,0.1830899772926869,0.20343330810298543,0.22377663891328398,0.24411996972358252,0.26446330053388106,0.2848066313441796,0.30514996215447815
thresh,-0.09154498864634344,0.09154498864634344,2,,,,,,,,,,,,,,,,,
unreg,1,4,38,777,3985,716,40,3,1,2,0,0,0,0,0,0,0,0,0,0
EutR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['PA5383' 'PA5388'],[],[],[],[],[],[],[],[],[],[]
EutR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['PA5510'],['PA5509' 'PA5507'],['PA5506' 'PA5508'],[],[],[]
