,-0.17695824051022038,-0.14156659240817632,-0.10617494430613225,-0.07078329620408819,-0.03539164810204412,-5.551115123125783e-17,0.03539164810204401,0.07078329620408808,0.10617494430613214,0.14156659240817623,0.17695824051022027,0.2123498886122643,0.2477415367143084,0.2831331848163525,0.3185248329183965,0.3539164810204406,0.3893081291224847,0.4246997772245288,0.4600914253265729,0.49548307342861686
thresh,-0.19465406456124243,0.19465406456124243,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,3,239,3751,213,1,0,0,0,0,0,0,0,0,0,0,0,0
NadR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NadR_genes,[],[],[],[],[],[],[],['pncB'],[],[],[],[],[],[],['pnuC'],[],[],['nadB' 'nadA'],[],[]
