,A,PurR
omics__wt_glu__2,1.5775778468402502,-0.3879707249999989
omics__wt_gly__1,2.033902581515779,-0.1574573560000001
omics__wt_gly__2,1.934493127417366,-0.18432396399999892
omics__wt_thr__1,-8.469062134766112,-1.5216717039999992
omics__wt_thr__2,-8.749927936147955,-1.6754905739999997
omics__bw_ac__1,-3.802296998926445,-0.2677860989999985
omics__bw_ac__2,-3.865593834354359,-0.2293750269999997
omics__bw_fum__1,-2.0479815447429024,0.0863086759999998
omics__bw_fum__2,-2.073093004227195,0.02670645200000088
omics__bw_glc__1,-1.6838427461044183,0.03654716800000024
omics__bw_glc__2,-1.7041710236932803,-0.0039326559999999225
omics__bw_pyr__1,-0.2244332975631074,-0.006839705999999168
omics__bw_pyr__2,-0.1779971757995807,0.11090925999999968
ompr__wt_nacl__1,-7.8266470042252925,-1.6547878429999994
ompr__wt_nacl__2,-7.307449439630274,-1.5300120489999998
ompr__bw_delompr_nacl__1,-4.470973876403389,-1.675181885999999
ompr__bw_delompr_nacl__2,-3.951931539396745,-1.7923688309999999
minspan__wt_ade__1,-20.291886063390308,-1.933301888999999
minspan__wt_glc__2,-1.0370205815819478,-0.6507520729999996
minspan__wt_glc__3,-1.1354055108944952,-0.6409597129999991
minspan__wt_glc__4,-0.2847004065024674,-0.6888413389999997
minspan__wt_glc_anaero__1,-1.0341222876158662,-0.5230801379999992
minspan__wt_glc_anaero__2,-0.2879531826172007,-0.5170238429999987
minspan__wt_trp__1,-14.903310565850363,-2.3739811889999998
minspan__bw_delcra_glc__2,-9.342795762508544,-1.2287165919999987
minspan__bw_delcra_trp__1,-6.768328351084633,-0.9278700579999991
minspan__bw_delmntr__1,-9.69242238183191,-1.6134236379999995
minspan__bw_delnac_ade__1,-17.293692615097797,-2.407737035
minspan__bw_delnac_glc__1,-2.0591194674665774,-0.5488784869999996
cra_crp__wt_ac__1,-1.5821486572668446,-0.4334866479999988
cra_crp__wt_ac__2,-1.2446040937983749,-0.44056855600000056
cra_crp__wt_fru__1,0.5163955548087685,-0.4428178309999993
cra_crp__wt_fru__2,-0.0228113207323433,-0.4395240769999997
cra_crp__delcra_ac__1,-1.5958376588429486,-0.25745089699999824
cra_crp__delcra_ac__2,-1.1081577005198695,-0.2638256329999997
cra_crp__delcra_fru__1,-0.3055256262322086,-0.4205456139999999
cra_crp__delcra_fru__2,-0.423971757613371,-0.4862399009999994
cra_crp__delcra_glc__1,-0.0821301580049592,-0.3950187189999994
cra_crp__delcra_glc__2,0.0339658219572372,-0.3851853149999993
rpoB__wt_031__1,-4.157942060008483,-0.9070016239999994
rpoB__wt_044__1,0.3421381010678483,-0.5232537199999996
rpoB__wt_lb__1,-15.441403307495223,-2.397447018
rpoB__wt_lb__2,-14.95051844509117,-2.296755116999999
rpoB__rpoBE546V_031__1,-2.506581267557612,-0.2949043929999995
rpoB__rpoBE546V_044__1,-1.520678993778434,-0.326179333999999
rpoB__rpoBE546V_lb__1,-12.957995217102962,-1.3611134459999998
rpoB__rpoBE546V_lb__2,-13.626433105919734,-1.2892879069999983
rpoB__rpoBE546V_glc__1,0.6966544764159821,-0.3083428329999993
rpoB__rpoBE672K_glc__1,3.769900169225031,-0.3321981039999997
rpoB__rpoBE672K_glc__2,3.5505058247489303,-0.3235757649999993
rpoB__rpoBE672K_lb__1,-7.72764636094412,-1.1861409069999986
rpoB__rpoBE672K_lb__2,-8.261943147248468,-1.0380291660000005
crp__wt_fru__1,1.041482766498206,-0.3719319700000003
crp__wt_glyc__1,0.0304236975618529,-0.20950125100000072
crp__wt_glyc__2,0.1241925042289352,-0.20384422399999916
crp__delar1_glyc__1,-12.292663200837628,-2.400796806999999
crp__delar1_glyc__2,-18.274355528873,-2.566078767999998
crp__delar1ar2_glyc__1,0.4290971990359021,-0.3226346939999996
crp__delar1ar2_glyc__2,0.60792127143794,-0.29081666099999914
crp__delar1ar2_glyc__3,-0.0531620067197782,-0.16811393999999955
crp__delar2_glyc__1,-5.986055718167502,-0.7345627679999991
crp__delar2_glyc__2,-5.320639090853591,-0.638080296
crp__delar2_glyc__3,-4.791804561022326,-0.6235469979999984
crp__delcrp_fru__1,-0.5681532471765294,-0.4809166559999998
crp__delcrp_fru__2,-0.0175472093272826,-0.569929651999999
crp__delcrp_fru__3,-0.58121323628498,-0.6474329289999989
crp__delcrp_glc__1,0.8951458150839927,-0.3628112409999993
crp__delcrp_glc__2,0.9852428531620476,-0.3573192289999998
crp__delcrp_glc__3,0.7910072340023708,-0.43220587699999946
crp__delcrp_glyc__1,0.3977210112581788,-0.5613519289999989
crp__delcrp_glyc__2,-0.0520326602894473,-0.6134231149999998
crp__delcrp_glyc__3,-0.5980736460571676,-0.6460402349999992
glu__glu_ale3__1,-6.545850999928372,-1.302641261999999
glu__glu_ale4__1,2.3620113378476604,-0.06574476099999949
glu__glu_ale5__1,2.242551310953233,-0.3676591219999992
glu__glu_ale6__1,5.13778438378396,-0.32668816999999883
glu__glu_ale8__1,-11.046330259766746,-1.5654963089999994
glu__glu_ale9__1,-2.7772232209366,-0.9525517669999992
glu__glu_ale10__1,-4.737505199403667,-0.8458468600000009
42c__wt_42c__1,1.8717492980580903,-0.2267769529999999
42c__42c_ale1__1,-13.334105474022383,-2.139238956999999
42c__42c_ale2__1,0.9856763240450962,-0.21372666699999954
42c__42c_ale3__1,1.8226189164800592,0.33396364600000084
42c__42c_ale4__1,-4.544189078191232,-1.5789642479999992
42c__42c_ale5__1,1.713177663375734,0.03211988700000035
42c__42c_ale6__1,-14.503990796100618,-1.5490650069999985
42c__42c_ale8__1,-9.51209003849522,-2.176331811999999
42c__42c_ale9__1,3.254412272342066,-0.17929783099999952
42c__42c_ale10__1,-11.699160173368552,-1.7417527489999998
ssw__wt_ac__1,-2.719524240637049,-0.8952276860000001
ssw__wt_glc__1,-1.1056470907949776,-0.4944168209999997
ssw__wt_glyc__1,-15.94719093182776,-2.0489338529999994
ssw__wt_xyl__1,-12.022959350025586,-1.3296441839999993
ssw__glc_ale1__1,-1.916459389054233,-0.8350271729999994
ssw__glc_ale2__1,-6.474670505838586,-0.5424184059999995
ssw__glc_ale3__1,-5.608910318673408,-0.9190884489999992
ssw__glyc_ale1__1,-1.2740156920666446,-0.9212058779999994
ssw__glyc_ale2__1,-3.870925797626489,-0.4635594110000003
ssw__xyl_ale1__1,-4.734983396706599,-0.6571093460000004
ssw__xyl_ale2__1,-3.2653540516358244,-0.4560179560000002
ssw__xyl_ale3__1,-2.875757588871661,-0.9097521769999988
ssw__glc_ac_ac2__1,-17.321840625895728,-3.1052622189999988
ssw__glc_ac_glc1__1,-7.266605437899987,-1.4790674860000008
ssw__glc_glyc_glc__1,-6.650255994705024,-1.384319531
ssw__glc_glyc_glyc__1,-4.614428363141808,-1.0057155709999996
ssw__glc_xyl_glc__1,-1.1175597259157688,-0.8161320239999991
ssw__glc_xyl_xyl__1,-0.8165396333717257,-0.4741498209999993
ica__wt_glc__1,0.437173575571758,-0.5322093019999983
ica__wt_glc__2,0.4737875907890656,-0.5262498929999992
ica__wt_glc__3,0.0808980423714734,-0.31362154099999984
ica__wt_glc__4,-1.9861005237123,-0.5483145199999999
ica__arg_sbt__1,-5.448796636636641,-1.2116917129999996
ica__arg_sbt__2,-5.212608665822729,-1.0972392279999994
ica__cytd_rib__1,-11.261995640410207,-1.7018173469999986
ica__cytd_rib__2,-11.394929124099995,-1.7323704749999995
ica__gth__1,-6.68081539410708,-0.4660470029999999
ica__gth__2,-6.372099145737232,-0.4612284659999997
ica__leu_glcr__1,-3.513842101293858,-0.4294050009999992
ica__leu_glcr__2,-3.4808157352926177,-0.5392549549999988
ica__met_glc__1,1.3114763126820583,-0.4889859849999994
ica__met_glc__2,1.3246132895162768,-0.4975411199999993
ica__no3_anaero__1,-0.961280048767412,-0.7777694099999994
ica__no3_anaero__2,-1.218684265146817,-0.8012264809999996
ica__phe_acgam__1,0.7079314255296059,-0.12875899299999993
ica__phe_acgam__2,0.9629246325226328,-0.07654793199999865
ica__thm_gal__1,-11.06468180384472,-1.6563182579999989
ica__thm_gal__2,-10.4988689299457,-1.502385649999999
ica__tyr_glcn__1,0.5156403837807485,-0.591099303
ica__tyr_glcn__2,0.4044474930634367,-0.5687389510000003
ica__ura_pyr__1,-1.45037983377152,-0.7275410209999995
ica__ura_pyr__2,-1.5759058517993454,-0.6443475210000003
ica__wt_glc__5,-1.2693869586829425,-0.35122043399999997
ica__wt_glc__6,-1.3569158981064515,-0.32382794599999976
ica__bw_delpurR_cytd__1,2.2076812936073664,-8.114789108
ica__bw_delpurR_cytd__2,-15.334106635750306,-1.296612561999999
ica__ade_glc__1,-15.129636135247386,-1.2852812049999995
ica__ade_glc__2,2.245432811280607,-8.216346238
ytf__wt_glc__1,-3.6385373225219904,-1.3881740529999993
ytf__wt_glc__2,-5.99831616570118,-1.514375650999999
ytf__delyafC__1,-12.407503553520558,-1.8345254179999992
ytf__delyafC__2,-12.93139713299359,-1.996369701999999
ytf__delyeiE__1,-1.0648187937574634,-0.4190175549999999
ytf__delyeiE__2,-1.170201882650752,-0.5062330759999991
ytf__delyiaJ__1,-12.77714072847701,-1.993469919
ytf__delyiaJ__2,-13.433040115328204,-2.0121507229999995
ytf__delyieP__1,-13.241479927955602,-1.9610996689999995
ytf__delyieP__2,-12.55795201684642,-1.954536727999999
ytf__wt_ph5__1,-0.879109237884621,-0.8370122649999994
ytf__wt_ph5__2,-1.6327484425155894,-0.8265861389999998
ytf__wt_ph8__1,-2.1880554562526,-0.543386331999999
ytf__wt_ph8__2,-1.7512392393864753,-0.4035849079999991
ytf__delybaO__1,-12.308186960139436,-2.085327628999999
ytf__delybaO__2,-12.3307625401933,-1.839185110999999
ytf__delybaQ__1,-1.0075443697724502,-0.5384882819999994
ytf__delybaQ__2,-0.8229816500311053,-0.4680547710000002
ytf__delybiH__1,-8.341713030964947,-2.236357265
ytf__delybiH__2,-14.948883948798311,-2.777577371
ytf__delydcI_ph5__1,-0.4119155702920437,-0.7607078369999991
ytf__delydcI_ph5__2,-0.542074042273341,-0.9765083169999986
ytf__delydcI_ph8__1,-2.174142712813696,-0.5351117510000005
ytf__delydcI_ph8__2,-1.6373973276867932,-0.5287307610000003
ytf__delyddM__1,-3.225187162636202,-0.6669919219999993
ytf__delyddM__2,-3.0170211795810387,-0.6299478399999998
ytf__delyheO__1,-13.189745431033788,-2.111350853
ytf__delyheO__2,-13.29154482166956,-2.03823158
fps__bw_glc__1,-1.4955876311245526,-0.4146262569999983
fps__bw_glc__2,-1.4733986458699448,-0.3720981349999999
fps__fps_thrA_ale1__1,-4.00206871027136,-0.13574902100000052
fps__fps_thrA_ale1__2,-3.073268262555644,-0.24389827699999955
fps__fps_thrA_ale2__1,-2.885972368174326,-0.3195580419999988
fps__fps_thrA_ale2__2,-2.610722967175532,-0.2506081649999992
fps__fps_serB_ale1__1,-1.669809658806108,-0.463182376999999
fps__fps_serB_ale1__2,-1.1592862559625363,-0.4274960729999986
fps__fps_serB_ale4__1,-2.3258558131499485,-1.0985597319999991
fps__fps_serB_ale4__2,-2.145025325085525,-1.1801113510000008
fps__fps_ptsI_ale1__1,-6.184861090926784,-0.5636135579999983
fps__fps_ptsI_ale1__2,-5.490513484043195,-0.6600646529999992
fps__fps_ptsI_ale3__1,-4.318720251069461,-0.6549154819999979
fps__fps_ptsI_ale3__2,-4.375072565596708,-0.6769289189999999
pal__lyx_ale2_f6__1,-4.883149710151027,-0.6556266910000002
pal__lyx_ale2__1,-2.726684817946881,-0.3833218919999997
pal__lyx_ale2__2,-2.5574317172270726,-0.3097778209999991
pal__lyx_ale4__1,-1.1390992575330083,-0.5283669959999989
pal__lyx_ale4__2,-1.2529116376171918,-0.5831006119999991
pal__5drib_ale10_f18__1,-6.428861884868686,-0.7373787239999992
pal__5drib_ale10_f18__2,-6.364443125284027,-0.6700132719999985
pal__5drib_ale10__1,-5.876287371942819,-0.5550318429999983
pal__arab_ale14_f9__1,-1.7844943866053722,-0.6386794869999992
pal__arab_ale14_f9__2,-1.784735796951366,-0.7502846279999993
pal__arab_ale14__1,0.6937838117951135,-0.610970923
pal__arab_ale14__2,0.4757438022178017,-0.5304106539999989
pal__arab_ale16__1,-2.444567968043528,-0.5647390329999986
pal__arab_ale16__2,-3.721380119835173,-0.4423374879999997
pal__tartr_ale26_f10__1,-5.443042890061792,-0.5688699629999991
pal__tartr_ale26_f10__2,-6.818895787858276,-0.7402521229999994
pal__tartr_ale26__1,-4.502887214854769,-0.5862776289999996
pal__tartr_ale26__2,-3.9823425180833274,-0.659547761999999
pal__tartr_ale28_f10__1,-6.547503115302352,-0.6654153160000007
pal__tartr_ale28_f10__2,-6.601127168234869,-0.5575389129999984
pal__tartr_ale28__1,-2.243980966087276,-0.7082978260000008
pal__tartr_ale28__2,-3.0836366566288542,-0.6247219319999981
efeU__delmenFentC_citr__1,-1.5274636834137072,-0.8779009869999985
efeU__delmenFentC_citr__2,-2.1757737745635537,-1.1402290959999997
efeU__delmenFentC__1,-4.173674719135173,-0.7001297089999996
efeU__delmenFentC__2,-4.403746653619219,-0.7641568089999993
efeU__menFentC_ale39__1,-11.539576901237629,-1.721392271
efeU__menFentC_ale39__2,-12.104301618763024,-1.8015267959999999
efeU__menFentC_ale29__1,-17.82124560726174,-2.46619651
efeU__menFentC_ale29__2,-17.419490342715417,-2.5902268789999985
efeU__menFentC_ale30__1,-0.0741103457221485,-0.4481084849999988
efeU__menFentC_ale30__2,0.2112305660228106,-0.23900331900000005
efeU__menFentCubiC_ale36__1,-1.539542922695311,-0.17697902299999946
efeU__menFentCubiC_ale36__2,-1.9470785737730476,-0.2133085010000002
efeU__menFentCubiC_ale37__1,-2.656502452113024,-0.4186207809999996
efeU__menFentCubiC_ale37__2,-2.812763427851538,-0.3334632410000005
efeU__menFentCubiC_ale38__1,-1.126348925528,-0.7637048929999991
efeU__menFentCubiC_ale38__2,-1.2588091470577776,-0.6090914410000003
misc2__salc_glc__1,-4.0299772452058304,-1.1842184329999992
misc2__salc_glc__2,-3.640470404946315,-0.7161748049999996
misc2__dbcn_glc__1,3.430064045428212,-0.3549796079999989
misc2__dbcn_glc__2,2.311888889947197,-0.2087475519999984
misc2__tyr_glc__1,-2.723760115438036,-0.403703994999999
misc2__tyr_glc__2,-3.2252106557448896,-0.43645132099999984
misc2__arg_cytd__1,-0.91843184638662,-0.2395295629999996
misc2__arg_cytd__2,-1.1046423070021445,-0.1208453029999994
misc2__delyheO_pyr__1,-1.7654297426149403,-0.4148557639999986
misc2__delyheO_pyr__2,-1.1903681248140308,-0.3857090479999989
misc2__dellon_glc__1,-2.316094733518471,-1.1870545210000003
misc2__dellon_glc__2,-4.828867948844636,-1.8808620889999992
nquinone__delubiC__1,-0.6035430252944333,-0.3352058299999996
nquinone__delubiC__2,-1.4231457286274485,-0.34613853099999936
nquinone__ubiC_ale1__1,-1.803857001615672,-0.17435475299999936
nquinone__ubiC_ale1__2,-2.297760436335133,-0.5153015359999991
nquinone__ubiC_ale2__1,-2.264367602573195,-0.5805526309999998
nquinone__ubiC_ale2__2,-1.842937425858898,-0.4951892879999989
nquinone__ubiC_ale3__1,-3.127790583015286,-0.21467034299999987
nquinone__ubiC_ale3__2,-3.355250518741581,-0.16298907399999862
nquinone__ubiC_ale4__1,-2.1107997497530744,-0.6756538589999987
nquinone__ubiC_ale4__2,-2.3733248069819184,-0.6043759610000006
nquinone__delpdhR__1,-1.3228485538691306,-0.39399680899999895
nquinone__delpdhR__2,-1.430329981342745,-0.5391191239999991
quinone__glu_ale4__1,0.8311447100292573,-0.3618833400000003
quinone__glu_ale4__2,-1.056845658761078,-0.5935837199999998
quinone__delmenF__1,-1.4268664484010054,-0.6479254710000006
quinone__delmenF__2,-0.3810884197125463,-0.5336836250000001
quinone__menF_ale5__1,-12.368410222782854,-1.8214862489999997
quinone__menF_ale5__2,-12.251112374966889,-2.0328860319999986
quinone__menF_ale6__1,-13.539122341534618,-1.9059711689999992
quinone__menF_ale6__2,-13.66823541756056,-1.9707736119999983
quinone__menF_ale7__1,-16.393732785290194,-2.245877877999999
quinone__menF_ale7__2,-16.221597395781785,-2.299385546999999
quinone__menF_ale8__1,-16.632297798761474,-2.4395193499999994
quinone__menF_ale8__2,-16.84664037098209,-2.5113602619999997
quinone__delmenFubiC__1,-0.6519985145496957,-0.4959797560000006
quinone__delmenFubiC__2,-0.8216081885790467,-0.4087569959999993
quinone__menFubiC_ale1__1,-13.872543791587711,-2.186816346
quinone__menFubiC_ale1__2,-14.493451796526594,-2.2436439119999987
quinone__menFubiC_ale2__1,-14.555206842165305,-2.227760855
quinone__menFubiC_ale2__2,-13.820006937751256,-2.168371602999999
quinone__menFubiC_ale3__1,0.5235120584805193,-0.4248053599999988
quinone__menFubiC_ale3__2,-0.0809536209497499,-0.4918602229999998
quinone__menFubiC_ale4__1,-10.992302584232226,-0.9224476850000008
quinone__menFubiC_ale4__2,-12.26114866115322,-0.9535130719999998
oxyR__wt_glc__1,0.2308301633250548,-0.4418571589999996
oxyR__wt_glc__2,0.2995096239075288,-0.4405018789999993
oxyR__wt_h2o2__1,-0.2719661227968222,-0.4258867609999992
oxyR__wt_h2o2__2,-1.6773387030212472,-0.6162553299999995
oxyR__glu_ale4__1,-0.3993843628936006,-0.22124835199999812
oxyR__glu_ale4__2,-0.092014824118818,-0.3976172189999989
oxyR__glu_ale4_h2o2__1,-1.459012206576692,-0.3178773960000001
oxyR__glu_ale4_h2o2__2,-1.6695406261705277,-0.3201069400000005
oxyR__oxyR_ale17__1,-2.181106237974031,-0.3936186539999991
oxyR__oxyR_ale17__2,-2.015745815223553,-0.3784098060000005
oxyR__oxyR_ale17_h2o2__1,-2.959546257413125,-0.4323493469999988
oxyR__oxyR_ale17_h2o2__2,-1.5677602590746602,-0.3258042099999994
oxyR__oxyR_ale18__1,1.2942025983997925,-0.4398970509999991
oxyR__oxyR_ale18__2,0.3656841083509528,-0.493588484
oxyR__oxyR_ale18_h2o2__1,-1.4177944667043494,-0.4914793159999995
oxyR__oxyR_ale18_h2o2__2,-1.7707500765484985,-0.4875840489999987
oxyR__oxyR_ale19__1,0.3839032640415671,-0.3564372779999996
oxyR__oxyR_ale19__2,-0.2910095861509197,-0.5358456809999996
oxyR__oxyR_ale19_h2o2__1,0.7300653948547037,-0.34787588600000063
oxyR__oxyR_ale19_h2o2__2,0.8435761918128758,-0.3453839529999989
oxyR__oxyR_ale20__1,-1.852362413791995,-0.7671886049999994
oxyR__oxyR_ale20__2,-2.5157639337291235,-0.7230918160000002
oxyR__oxyR_ale20_h2o2__1,-1.1171600685872816,-0.4001619909999992
oxyR__oxyR_ale20_h2o2__2,-1.4353279247736694,-0.4511054239999997
svns_pgi__BmePgi24_15__1,-0.4252674142559752,-0.4523068739999996
svns_pgi__BmePgi24_15__2,-0.5230324807108435,-0.4957441529999986
svns_pgi__BmePgi24_26__1,-0.3317922802719165,-0.3776688529999994
svns_pgi__BmePgi24_26__2,-0.5490468176133274,-0.3405227199999992
svns_pgi__BmePgi24_41__1,-2.291445582935124,-0.3538610959999993
svns_pgi__BmePgi24_41__2,0.2241630273745063,-0.5821712740000002
svns_pgi__BmePgi24_52__1,-0.5983340978182168,-0.39275193199999947
svns_pgi__BmePgi24_52__2,0.1765546788456315,-0.3650602809999999
svns_pgi__PaePgi2_34__1,0.173010419588191,-0.3739473540000002
svns_pgi__PaePgi2_34__2,0.1678910140798043,-0.3574962219999982
svns_pgi__PaePgi2_63__1,-0.6162099920838624,-0.3959066599999996
svns_pgi__PaePgi2_63__2,-0.4657828702286659,-0.35205148999999913
svns_pgi__PaePgi24_54__1,-0.4461330261415901,-0.4917372649999994
svns_pgi__PaePgi24_54__2,-0.871812712798403,-0.45538597
svns_pgi__PaePgi24_90__1,-0.9209306306409256,-0.4251124479999984
svns_pgi__PaePgi24_90__2,-1.593556988035744,-0.3941374589999995
abx_media__m9_ctrl__1,-3.0723287088840108,-1.5133264199999994
abx_media__m9_ctrl__2,-2.550069428756061,-1.2774894700000008
abx_media__rpmi_ctrl__1,-10.880038327536653,-1.8010462859999998
abx_media__rpmi_ctrl__2,-10.077690934650738,-1.7554518069999991
abx_media__camhb_ctrl__1,-16.042178409195227,-1.5705209369999986
abx_media__camhb_ctrl__2,-15.825481947343787,-1.646597661999999
abx_media__m9_mero__1,-4.526383185656831,-1.3735024250000007
abx_media__m9_mero__2,-1.8240618981886825,-1.3003273110000002
abx_media__rpmi_mero__1,-8.991297608830337,-1.6794697879999996
abx_media__rpmi_mero__2,-9.625539368372044,-1.61953704
abx_media__camhb_mero__1,-16.20992881232377,-1.627549487999998
abx_media__camhb_mero__2,-15.897526668089396,-1.7151362299999997
abx_media__m9_trisulf__1,-3.053431095867404,-1.3005383050000008
abx_media__m9_trisulf__2,-4.003273136143515,-1.2158056800000008
abx_media__rpmi_trisulf__1,-13.087584654886534,-1.5543318509999997
abx_media__rpmi_trisulf__2,-13.73513751856533,-1.5014811669999988
abx_media__camhb_trisulf__1,-13.875723950109066,-1.3259372439999997
abx_media__camhb_trisulf__2,-14.038811404854991,-1.4060108369999993
abx_media__m9_cef__1,-3.326229310988497,-1.1219813789999984
abx_media__m9_cef__2,-3.434161108940521,-1.3498570439999993
abx_media__rpmi_cef__1,-11.044997663732486,-1.836429476
abx_media__rpmi_cef__2,-11.50297295159101,-1.8776086299999992
abx_media__camhb_cef__1,-15.264073698529852,-1.6116523269999998
abx_media__camhb_cef__2,-15.188454905657984,-1.5002732579999989
abx_media__m9_cipro__1,-1.6340397679034635,-1.5975802649999995
abx_media__m9_cipro__2,-3.307798610661593,-1.9643123289999995
abx_media__rpmi_cipro__1,-10.41846598548911,-1.83686813
abx_media__rpmi_cipro__2,-11.271203461743196,-1.4134680210000008
abx_media__camhb_cipro__1,-14.826573552239696,-1.609837817999999
abx_media__camhb_cipro__2,-14.8084025429116,-1.589059236999999
hot_tale__42c_ale3_30c__1,1.669762265947895,-0.4939097490000002
hot_tale__42c_ale3_30c__2,0.440857813598324,-0.4833583499999996
hot_tale__42c_ale3_37c__1,-0.3321027352460167,-0.3712104419999989
hot_tale__42c_ale3_37c__2,0.3029485467812822,-0.32634726100000044
hot_tale__42c_ale3_44c__1,-2.7961090811521143,-0.20198250699999853
hot_tale__42c_ale3_44c__2,-3.0246234556211737,-0.18081015499999964
hot_tale__hot_ale3_mid_30c__1,-1.7943539869666214,-0.27172311699999874
hot_tale__hot_ale3_mid_30c__2,-1.3811831582956513,-0.4571465779999997
hot_tale__hot_ale3_mid_37c__1,0.7368517489803469,-0.4971884669999991
hot_tale__hot_ale3_mid_37c__2,1.1212563501106203,-0.18195459199999853
hot_tale__hot_ale3_mid_44c__1,-0.8236722828776122,-0.7782289449999995
hot_tale__hot_ale3_mid_44c__2,-0.9268064133290858,-0.5707810769999995
hot_tale__hot_ale3_30c__1,-1.3682138121075098,-0.4748634860000003
hot_tale__hot_ale3_30c__2,-0.8977385736837313,-0.46915698899999997
hot_tale__hot_ale3_37c__1,0.2642902632814334,-0.5768624750000004
hot_tale__hot_ale3_37c__2,0.1275286344038722,-0.4159073569999983
hot_tale__hot_ale3_44c__1,-1.0797046097583545,-0.9367798119999992
hot_tale__hot_ale3_44c__2,0.0125445711229415,-0.597474815
hot_tale__hot_ale4_30c__1,1.5914178739915623,-0.42627318399999936
hot_tale__hot_ale4_30c__2,1.5876608465486388,-0.4818935010000001
hot_tale__hot_ale4_37c__1,1.2232923013466328,-0.35917047199999885
hot_tale__hot_ale4_37c__2,1.6224909825057272,-0.15397802299999874
hot_tale__hot_ale4_44c__1,-0.1557710598027812,-0.008411465000000007
hot_tale__hot_ale4_44c__2,-0.4104716307579572,-0.34095441600000065
hot_tale__hot_ale8_30c__1,0.2455361032457971,-0.4017497710000004
hot_tale__hot_ale8_30c__2,0.6421391671604798,-0.4804493379999997
hot_tale__hot_ale8_37c__1,0.8357346494804632,-0.4555317839999997
hot_tale__hot_ale8_37c__2,0.4617100831126969,-0.5128092739999985
hot_tale__hot_ale8_44c__1,-0.97234610551526,-0.015859673999999657
hot_tale__hot_ale8_44c__2,-0.8744705692354607,-0.033238357999998414
hot_tale__hot_ale9_mid_30c__1,-0.6527648891887039,-0.4120336360000003
