,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.02639602209992636,,1.0,0.0,-0.02639602209992636
1,Cr__2,-0.04098226855646192,,1.0,1.0,-0.04098226855646192
2,Cr__3,-0.04240733876037193,,1.0,2.0,-0.04240733876037193
3,Cr__4,-0.03308290363522373,,1.0,3.0,-0.03308290363522373
4,Cr__5,-0.019670005222293188,,1.0,4.0,-0.019670005222293188
5,Cr__6,-0.010867187854020048,,1.0,5.0,-0.010867187854020048
6,Fe__1,-0.04106532836625165,,1.0,6.0,-0.04106532836625165
7,Fe__2,-0.07862069890698488,,1.0,7.0,-0.07862069890698488
8,Fe__3,-0.10691926997870703,,1.0,8.0,-0.10691926997870703
9,Fe__4,-0.12930943575493595,,1.0,9.0,-0.12930943575493595
10,Fe__5,-0.1407168030038172,,1.0,10.0,-0.1407168030038172
11,Fe__6,-0.1458762675414722,,1.0,11.0,-0.1458762675414722
12,Cd__1,-0.005222097836549196,,1.0,12.0,-0.005222097836549196
13,Cd__2,-0.004629081067943284,,1.0,13.0,-0.004629081067943284
14,Cd__3,-0.00031940892387589763,,1.0,14.0,-0.00031940892387589763
15,Cd__4,0.00991805887804868,,1.0,15.0,0.00991805887804868
16,Cd__5,0.01734584500237936,,1.0,16.0,0.01734584500237936
17,Cd__6,0.02938532660954597,,1.0,17.0,0.02938532660954597
18,Zn__1,-0.014303073121402972,,1.0,18.0,-0.014303073121402972
19,Zn__2,-0.023158779959488014,,1.0,19.0,-0.023158779959488014
20,Zn__3,-0.009663539901423235,,1.0,20.0,-0.009663539901423235
21,Zn__4,0.00011671827296313196,,1.0,21.0,0.00011671827296313196
22,Zn__5,0.0080440279009106,,1.0,22.0,0.0080440279009106
23,Zn__6,0.032875887486056465,,1.0,23.0,0.032875887486056465
24,Cu__1,0.008334283311716822,,1.0,24.0,0.008334283311716822
25,Cu__2,0.0222007292173726,,1.0,25.0,0.0222007292173726
26,Cu__3,0.03855752624747672,,1.0,26.0,0.03855752624747672
27,Cu__4,0.05574603009901144,,1.0,27.0,0.05574603009901144
28,Cu__5,0.07097476643920571,,1.0,28.0,0.07097476643920571
29,Cu__6,0.08926751364985898,,1.0,29.0,0.08926751364985898
30,Pb__1,-0.0016979811291983945,,1.0,30.0,-0.0016979811291983945
31,Pb__2,-0.010088119281356271,,1.0,31.0,-0.010088119281356271
32,Pb__3,-0.01156423287232322,,1.0,32.0,-0.01156423287232322
33,Pb__4,-0.015353325271063954,,1.0,33.0,-0.015353325271063954
34,Pb__5,-0.01837880318867026,,1.0,34.0,-0.01837880318867026
35,Pb__6,-0.025596918852917483,,1.0,35.0,-0.025596918852917483
