,b3917
control__wt_glc__1,6.7069174191
control__wt_glc__2,6.9404426195
fur__wt_dpd__1,5.3711622711
fur__wt_dpd__2,5.5917320414
fur__wt_fe__1,7.1935040742
fur__wt_fe__2,6.9342738484
fur__delfur_dpd__1,5.5204171952
fur__delfur_dpd__2,5.6249882418
fur__delfur_fe2__1,7.0763699242
fur__delfur_fe2__2,7.1040414624
acid__wt_ph5__1,7.7120704704000005
acid__wt_ph5__2,7.7363257664
acid__delgadx_ph5__1,7.6156135965
acid__delgadx_ph5__2,7.4819233645
acid__delgadw_ph5__1,7.7380818631
acid__delgadw_ph5__2,7.8724668978
acid__delgade_ph5__1,7.6933898959
acid__delgade_ph5__2,7.7553658216
oxidative__wt_pq__1,4.3680486576
oxidative__wt_pq__2,4.8307595482
oxidative__deloxyr_pq__1,4.8071510501
oxidative__deloxyr_pq__2,4.8243910276
oxidative__delsoxr_pq__1,3.1565342403
oxidative__delsoxr_pq__2,3.1411057019
oxidative__delsoxs_pq__1,3.0624285197
oxidative__delsoxs_pq__2,3.1031940477
nac_ntrc__wt_csn__1,6.187684155
nac_ntrc__wt_csn__2,6.1384725833000005
nac_ntrc__wt_cytd__1,6.1611650378
nac_ntrc__wt_cytd__2,6.1658393014
nac_ntrc__wt_gln__1,6.1582293583
nac_ntrc__wt_gln__2,6.0456386905
nac_ntrc__bw_delnac_csn__1,5.8459943569
nac_ntrc__bw_delnac_csn__2,5.5481148274
nac_ntrc__bw_delnac_cytd__1,6.0422288855
nac_ntrc__bw_delnac_cytd__2,5.9497480802
nac_ntrc__bw_delnac_gln__1,6.3769942917
nac_ntrc__bw_delnac_gln__2,6.2001441642
nac_ntrc__bw_delnac_nh4__1,6.2872675495
nac_ntrc__bw_delnac_nh4__2,6.1338424767
misc__wt_no_te__1,5.8481920043999995
misc__wt_no_te__2,6.6043469514
misc__bw_delcbl__1,6.4386237898
misc__bw_delcbl__2,6.6640732532
misc__bw_delfabr__1,6.6760483764
misc__bw_delfabr__2,6.75935879
misc__bw_delfadr__1,6.4238375423
misc__bw_delfadr__2,6.4153734477
misc__nitr_031__1,5.7816853961
omics__wt_glu__1,6.8368978272
omics__wt_glu__2,6.8547196654
omics__wt_gly__1,6.5852976193
omics__wt_gly__2,6.5704023578
omics__wt_thr__1,6.5373885878
omics__wt_thr__2,6.3496448189
omics__bw_ac__1,7.599834416
omics__bw_ac__2,7.5574395672
omics__bw_fum__1,6.7139513001
omics__bw_fum__2,6.5595769771
omics__bw_glc__1,7.273664035
omics__bw_glc__2,7.3249112154
omics__bw_pyr__1,6.9633024584
omics__bw_pyr__2,7.0440308799
ompr__wt_nacl__1,6.1419170045
ompr__wt_nacl__2,6.2464358517
ompr__bw_delompr_nacl__1,8.6364936566
ompr__bw_delompr_nacl__2,8.5852560679
minspan__wt_ade__1,5.8506266833
minspan__wt_glc__1,7.026071763
minspan__wt_glc__2,7.0085601901
minspan__wt_glc__3,6.9943493378
minspan__wt_glc__4,6.9372861361
minspan__wt_glc_anaero__1,5.0204701898
minspan__wt_glc_anaero__2,4.9221543712999996
minspan__wt_trp__1,4.5356218033
minspan__bw_delcra_glc__1,5.8337183935
