,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,1.2934490586592742,3.0,0.0,1.4935463244,6.0,-0.7467731622,12.0,-0.7467731622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.013128883066666671,0.7161183581659001,3.0,1.0,0.1107022081,7.0,-0.7467731622,13.0,0.6754576033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,1.0490104098666666,0.9682130489735358,3.0,2.0,1.5437765061,8.0,-0.0666130374,14.0,1.6698677608999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.3362685119666666,0.33596393298465904,3.0,3.0,1.4886727132,9.0,1.5690186469,15.0,0.9511141758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.5495413868999999,0.2393109063642522,3.0,4.0,1.4435127537,10.0,1.3815621366,16.0,1.8235492704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.1047542182,1.6646186354584762,3.0,5.0,-0.7467731622,11.0,1.5834832663,17.0,2.4775525505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.2653036324,0.5419762520972,2.0,18.0,0.6485387155,71.0,-0.11793145070000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.3011286054,1.584167271947008,3.0,19.0,-1.2157480063000001,70.0,1.5281101964000001,205.0,-1.2157480063000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.3522172947,0.7969431832650214,8.0,20.0,-1.2157480063000001,32.0,1.370069342,55.0,0.8529015612,67.0,0.2585879111,126.0,0.3961611974,147.0,-0.2417419033,203.0,0.9189196804,210.0,0.4785885751,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.6736463171666666,0.27291935846960824,3.0,21.0,0.3718378913,34.0,0.7460092557,61.0,0.9030918045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.8265645919624998,0.9498501090806808,8.0,22.0,1.1858401571,104.0,2.714573872,111.0,0.071852279,133.0,2.1479321238,165.0,1.1227357265,238.0,2.767135773,265.0,2.0737648974,270.0,2.5286819069,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.03762579038571431,0.9707212495975664,7.0,23.0,-1.2157480063000001,56.0,0.9574935453000001,82.0,-0.3167725447,118.0,-1.2157480063000001,134.0,0.45698204540000004,137.0,1.2092830761,227.0,-0.1388706422,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.7408682526250001,0.6577461316919875,4.0,24.0,0.1788973288,101.0,-0.7108743267000001,139.0,-1.2157480063000001,149.0,-1.2157480063000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.195596162625,0.43721937601075844,4.0,25.0,1.5086527607,123.0,0.5758736143000001,155.0,1.1999327028,191.0,1.4979255727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.2868985145333333,1.3015932718550471,3.0,26.0,1.0120469701,59.0,1.0643965798,159.0,-1.2157480063000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.08027233015999999,0.3393447870720844,5.0,27.0,-0.0276782218,76.0,-0.0329148573,146.0,0.0291079784,162.0,-0.2288085142,262.0,0.6616552657,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.444802151325,0.6877119849153056,4.0,28.0,-0.3227675166,94.0,1.2368816944,186.0,0.7503441284,231.0,0.11475029910000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-0.13313529613333333,1.1945727673572053,3.0,29.0,-1.2157480063000001,49.0,-0.332076458,260.0,1.1484185759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.6490111275999999,2.258976016173985,5.0,30.0,3.1489667345,77.0,-1.2157480063000001,172.0,-1.2157480063000001,259.0,3.0598363198,280.0,-0.5322514037,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-1.038867194125,0.3537616243500001,4.0,31.0,-0.5082247576,40.0,-1.2157480063000001,138.0,-1.2157480063000001,192.0,-1.2157480063000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.03168930537142854,1.0856344489770609,7.0,33.0,-0.0215587579,39.0,-0.5222311881,58.0,0.7701785423,122.0,-1.2157480063000001,170.0,-1.2157480063000001,244.0,0.8190109536,261.0,1.6079216003,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.35592116537142854,0.7216377705653857,7.0,35.0,-0.2739557802,79.0,-0.3974227527,92.0,0.8068819652,208.0,1.3784742518,251.0,-0.0193795651,263.0,1.1025146705,299.0,-0.1056646319,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.6575534796333334,0.9668212806935272,3.0,36.0,0.4588355737,234.0,-1.2157480063000001,275.0,-1.2157480063000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.9954660063,0.477677401789228,3.0,37.0,0.5242724174,214.0,0.9827522059,307.0,1.4793733956000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.356537152475,0.8609370437966295,4.0,38.0,-0.8572316022,102.0,0.7171338882,248.0,-1.2157480063000001,269.0,-0.0703028896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.19290673315000004,0.29505533091113095,4.0,41.0,0.1730704159,178.0,0.5591925601000001,249.0,-0.1628016196,309.0,0.2021655762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.09934884945000001,0.24407643561329131,2.0,42.0,-0.0732392533,294.0,0.2719369522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.47164611558749997,1.0830860970938618,8.0,43.0,0.4589191992,142.0,1.5858559722,166.0,0.0240413758,177.0,0.9233162256,221.0,-0.8276730231,256.0,-1.2157480063000001,282.0,1.0512389411,305.0,1.7732182402,,,,,,,,,,,,,,,,,,,,
