,ABUW_1979
SRX3737100,1.4569312753
SRX3737101,1.3424139972
SRX3737103,1.3478871839
SRX3737104,0.028741687300000002
SRX3737105,0.057375454000000006
SRX3737106,-0.021852290700000002
SRX3737107,-0.0642648506
SRX3737108,-0.556753559
SRX3737109,-0.38430292450000003
SRX3737110,-0.011676606800000001
SRX3737111,-0.3005511236
Abaum_0017,-0.0586598227
Abaum_0018,0.5804137695
Abaum_0019,0.49307575800000003
Abaum_0020,-0.2217008853
Abaum_0021,0.1747743373
Abaum_0022,0.033517393900000005
Abaum_0023,0.0586598227
Abaum_0024,-0.0711658882
Abaum_0025,0.2640091526
Abaum_0026,-0.0562485797
SRX3141471,-0.0739298106
SRX3141472,-0.1351977759
SRX3141473,-0.0378701906
SRX3141474,0.1730679664
SRX3141475,-0.2348017601
SRX3141476,0.0194935793
SRX3141477,0.22230962840000001
SRX3141478,-0.7147152102000001
SRX3141479,-0.2240758029
SRX8944518,0.2700407742
SRX8944519,0.0491328325
SRX8944520,-0.1988699008
SRX8944521,-0.016525120600000002
SRX8944522,-0.0711708734
SRX8944523,0.3794539778
SRX5930997,0.2552419701
SRX5930998,-0.676184978
SRX5930999,0.4209430079
SRX5931001,0.0605200086
SRX5931002,0.1860863735
SRX4488546,0.9127782551
SRX4488547,-0.38966926550000003
SRX4488548,0.8060891937
SRX4488549,-0.5231089897
SRX4488550,1.4286964147
SRX4488551,0.9248261255
SRX4488552,1.0153346553
SRX4488553,0.725170027
SRX4488554,1.2113313186
SRX4488555,0.400120921
SRX4488556,0.8461756196
SRX4488557,0.6182724246
SRX2568047,-4.6649416936
SRX2568048,-4.4453819712
SRX2568049,-2.9003436302
SRX2568050,-3.4611334465
SRX2568051,-4.0174368324
SRX2568052,-3.6935699105
SRX2568053,-1.9728725225
SRX2568054,-2.392087594
SRX2568055,-4.1323288148
SRX2568056,-3.6885233351
SRX2568057,-2.857109607
SRX2568058,-3.335132323
SRX2568059,0.2973475968
SRX2568060,-0.1538593313
SRX2568061,0.1906801431
SRX2568062,0.2187975741
SRX2568063,-0.33484195380000004
SRX2568064,0.1160443797
Abaum_0001,-1.043452284
Abaum_0002,-0.3712955324
Abaum_0003,0.08318891540000001
Abaum_0004,-0.5003154213000001
Abaum_0005,-0.2318135043
Abaum_0006,-0.5485136923
Abaum_0007,-0.9600232809
Abaum_0008,-0.3607697622
Abaum_0009,-0.272811434
Abaum_0010,0.11174888320000001
Abaum_0011,-0.0966546788
Abaum_0012,0.0966546788
Abaum_0013,-0.36630598470000003
Abaum_0014,-0.2756467657
Abaum_0015,-0.45752398
Abaum_0016,-0.2395400812
ERX1221046,-0.3000152809
ERX1221048,0.0903600536
ERX1221049,0.2096552273
ERX1221050,0.36435362600000004
ERX1221052,-0.1444793097
ERX1221053,-0.10642266210000001
ABNM035,0.4114580245
ABNM036,-0.4114580245
ABNM037,-0.1795678365
ABNM038,-0.0791369445
ABNM041,-0.1515334385
ABNM042,-0.9192821115
ABNM019,-0.23556547290000002
ABNM020,0.23556547290000002
ABNM021,-0.2278975781
ABNM022,0.4403968387
ABNM023,-0.703185273
ABNM024,-0.6991756306
ABNM025,-0.7477991638
ABNM026,-1.2135377717
ABNM027,-0.3113090602
ABNM028,0.3113090602
ABNM029,-0.4340633128
ABNM030,0.2675726887
ABNM031,0.26633788540000003
ABNM032,0.1652179704
ABNM033,0.0668824796
ABNM034,-0.0878315863
ABNM001,0.056582453000000005
ABNM002,-0.056582453000000005
ABNM003,-1.1272022262
ABNM004,-0.36770506270000003
ABNM005,-1.9560549741000002
ABNM006,-1.0511938894
ABNM007,-1.2978429551000001
ABNM008,-1.109050622
ABNM009,-0.7534097418
ABNM010,-0.4184487142
ABNM043,-0.2103978725
ABNM044,0.2103978725
ABNM045,-0.3000786735
ABNM046,-0.0899956655
ABNM047,0.9310271505000001
ABNM048,0.9445255065
ABNM011,0.1097193392
ABNM012,-0.1097193392
ABNM013,0.0150477675
ABNM014,0.5617828011
ABNM015,0.5198705145
ABNM016,0.7599251466
ABNM017,0.5813641581
ABNM018,0.4244583481
