,BSU40290
M9exp_1,9.3269
M9exp_2,9.0368
M9exp_3,8.7629
M9tran_1,9.2632
M9tran_2,9.2433
M9tran_3,9.3725
M9stat_1,10.4964
M9stat_2,9.4293
M9stat_3,9.2473
MG-0.1_1,8.962
MG-0.1_2,8.1641
MG-0.1_3,9.2201
MG-0.2_2,8.5121
MG-0.2_3,8.7922
MG+5_1,8.9698
MG+5_2,8.4977
MG+5_3,8.7325
MG+10_1,8.9887
MG+10_2,8.8413
MG+10_3,8.7228
MG+15_1,8.3588
MG+15_2,9.12
MG+15_3,8.9479
MG+25_1,8.719
MG+25_2,8.6991
MG+25_3,8.7021
MG+45_1,8.9403
MG+45_2,8.5087
MG+45_3,9.0655
MG+60_2,8.8055
MG+60_3,8.9314
MG+90_2,8.4764
MG+90_3,8.8528
MG+120_1,8.9704
MG+120_2,9.024
MG+120_3,8.6884
MG+150_1,9.0303
MG+150_3,9.0885
GM-0.1_1,9.0303
GM-0.1_2,9.0214
GM-0.1_3,9.1211
GM-0.2_1,9.1204
GM-0.2_2,8.9735
GM-0.2_3,9.0042
GM+5_1,8.7127
GM+5_2,8.924
GM+5_3,9.2758
GM+10_2,8.7133
GM+10_3,8.3687
GM+15_1,9.1982
GM+15_2,8.7962
GM+15_3,9.1013
GM+25_1,9.0007
GM+25_2,8.681000000000001
GM+25_3,8.9799
GM+45_1,9.4025
GM+45_2,8.1811
GM+45_3,9.0096
GM+60_1,9.0694
GM+60_2,8.5042
GM+60_3,8.8744
GM+90_1,9.2125
GM+90_2,9.2023
GM+90_3,8.7294
GM+120_1,9.0586
GM+120_3,9.1101
GM+150_1,8.9976
GM+150_2,9.1697
GM+150_3,9.0209
BT_1,11.6926
BT_2,11.264
B36_1,12.361
B36_2,12.2151
B60_1,11.5319
B60_2,11.5056
S0_1,8.1514
S0_2,8.1165
S0_3,8.3157
S1_1,9.6193
S1_2,9.7189
S1_3,9.62
S2_1,9.4962
S2_2,9.2732
S2_3,9.2659
S3_1,12.3842
S3_2,12.4267
S4_1,13.4967
S4_2,13.4886
S4_3,13.2118
S5_1,13.2589
S5_2,13.7115
S5_3,13.8465
S6_1,13.3408
S6_2,11.4187
S6_3,13.4382
S6/t_1,13.0459
S6/t_2,10.7345
S6_4,12.3662
S6_5,13.0022
S6_6,13.216
S7_4,12.5274
S7_5,12.2723
S7_6,12.5161
S8_4,12.1637
S8_5,10.8746
G135_1,8.0861
G135_3,7.6363
G150_1,8.1365
G150_2,8.4066
G150_3,8.3907
G180_1,8.0258
G180_2,8.1064
G180_3,7.7031
T-5.40H_1,9.9322
T-4.40H_1,9.6817
T-3.40H_1,9.534
T-2.40H_1,9.4428
T-1.40H_1,9.3418
T-1.10H_1,9.3288
T-0.40H_1,9.2551
T0.0H_1,9.4333
T0.30H_1,9.912
T1.0H_1,9.3965
T1.30H_1,9.3417
T2.0H_1,9.3816
T2.30H_1,10.1312
T3.0H_1,9.9113
T3.30H_1,10.6579
T4.0H_1,11.0051
T5.0H_1,10.7935
LBexp_1,8.6537
LBexp_2,8.9638
LBexp_3,8.6908
LBtran_1,9.7791
LBtran_2,9.269
LBtran_3,9.1762
LBstat_1,9.1146
LBstat_2,8.9215
LBstat_3,8.8416
LBGexp_1,8.3984
LBGexp_2,8.5959
LBGexp_3,8.5605
LBGtran_2,8.762
LBGtran_3,9.1713
LBGstat_1,8.1856
LBGstat_2,7.8926
LBGstat_3,8.6175
Mt0_1,8.9199
Mt0_3,8.7111
M0t45_1,9.1455
M0t45_2,8.8039
M0t45_3,9.4895
M0t90_1,8.8701
M0t90_2,9.6538
M0t90_3,9.5209
M40t45_1,8.8475
M40t45_2,9.9614
M40t45_3,9.5753
M40t90_1,9.187
M40t90_2,9.7031
M40t90_3,9.8909
dia0_1,8.6279
dia0_2,8.8519
dia0_3,8.7184
dia5_1,9.0133
dia5_2,9.1153
dia5_3,8.9482
dia15_1,9.3164
dia15_2,9.3959
dia15_3,8.9792
C30_1,8.9608
C30_2,9.0683
C90_1,9.513
C90_2,9.5371
SMM_1,9.2716
SMM_2,9.3958
SMM_3,9.34
Salt_1,8.9822
Salt_2,8.9763
Salt_3,8.9415
M+G_1,9.3772
M+G_2,8.831
M+G_3,8.8033
Glu_1,9.3019
Glu_2,8.8456
Glu_3,9.1079
Fru_1,8.88
Fru_2,9.5229
Fru_3,8.8634
Mal_1,8.4626
Mal_2,8.8214
Mal_3,8.8322
G+S_2,10.663
G+S_3,11.3378
Pyr_1,11.0949
Pyr_2,11.1431
Pyr_3,10.9435
Gly_1,8.4088
Gly_2,8.8433
Gly_3,8.2708
Glucon_1,9.2216
Glucon_2,9.4375
Glucon_3,8.8078
BI_1,9.6111
BI_2,9.8426
BC_2,10.4861
BC/t_1,10.2231
BC/t_2,10.6494
BC_1,9.9472
Sw_1,9.9517
Sw_2,10.2495
BMM_1,8.6827
BMM_2,8.4475
BMM_3,8.6267
Heat_1,9.269
Heat_2,8.9523
Heat_3,8.8375
Cold_1,8.8218
Cold_2,8.3162
Cold_3,8.1976
Etha_1,8.6106
Etha_2,8.3514
Etha_3,8.4161
SMMPr_1,9.6183
SMMPr_2,9.6335
SMMPr_3,9.4978
HiTm_1,8.4017
HiTm_2,8.7124
HiTm_3,8.9118
LoTm_1,12.4112
LoTm_2,12.2139
LoTm_3,12.6951
HiOs_1,9.7467
HiOs_2,9.7982
HiOs_3,9.5081
Oxctl_1,8.5916
Oxctl_2,8.5992
Oxctl_3,8.668
Diami_1,8.7232
Diami_2,8.7953
Diami_3,8.9966
Paraq_1,8.8107
Paraq_2,8.9181
Paraq_3,8.013
H2O2_1,8.9287
H2O2_2,9.1404
H2O2_3,9.2094
HPh_1,8.7552
HPh_2,8.3628
