,b1602
ecoli_00001,-0.0228631655
ecoli_00002,0.0228631655
ecoli_00003,-2.2635205255
ecoli_00004,-2.5609938695
ecoli_00005,0.0820904175
ecoli_00006,0.0098483575
ecoli_00007,-2.3634847255
ecoli_00008,-2.4400726195
ecoli_00009,0.1618329175
ecoli_00010,0.1744970475
ecoli_00011,-0.2927137885
ecoli_00012,-0.2976963835
ecoli_00014,-0.4005820795
ecoli_00015,-0.1866540305
ecoli_00016,-0.27899584050000004
ecoli_00017,-0.1480673495
ecoli_00018,-0.1190706705
ecoli_00019,-0.9699901535000001
ecoli_00020,-1.0661205995
ecoli_00021,-0.8020001415
ecoli_00022,-0.8552719865
ecoli_00023,-1.3037313705
ecoli_00024,-1.3431495765
ecoli_00025,-1.3826822965
ecoli_00026,-1.3968198385
ecoli_00027,-1.2408399835
ecoli_00028,-1.1980047965
ecoli_00029,-0.9870578945
ecoli_00030,-0.9858923555
ecoli_00031,-1.4652142505
ecoli_00032,-1.4861611965
ecoli_00033,-1.1136898775
ecoli_00034,-0.9825463815000001
ecoli_00035,0.4685902575
ecoli_00036,0.5881852575000001
ecoli_00037,0.2191311575
ecoli_00038,0.1394438175
ecoli_00039,0.3299865775
ecoli_00040,0.4460150375
ecoli_00041,0.0402347655
ecoli_00042,0.2749744175
ecoli_00043,0.0621748135
ecoli_00044,0.0019794585
ecoli_00045,0.0636112855
ecoli_00046,0.1422818275
ecoli_00047,0.1979217175
ecoli_00048,0.23451768750000002
ecoli_00049,-0.9468724605000001
ecoli_00050,-0.3434082565
ecoli_00051,-0.38174745050000003
ecoli_00052,0.3111496475
ecoli_00053,0.2341294975
ecoli_00054,-1.1728591905
ecoli_00055,-1.1563870225
ecoli_00056,-1.2771579255
ecoli_00057,-1.3424944795
ecoli_00058,-0.9011785015
ecoli_00059,-0.8823862335
ecoli_00060,-0.2952368575
ecoli_00061,-0.2817170925
ecoli_00062,-0.9535941595
ecoli_00063,-1.0828719575
ecoli_00064,-1.9024286225
ecoli_00065,-1.8352783625
ecoli_00066,-2.2084854875
ecoli_00067,-2.2607080215
ecoli_00068,-0.7767308615
ecoli_00070,-0.1361571395
ecoli_00071,-0.2356506875
ecoli_00072,-0.1878614235
ecoli_00073,-0.7160388175
ecoli_00074,-0.0981836595
ecoli_00075,-1.2704110015
ecoli_00077,-0.4513120505
ecoli_00078,-1.5489619015
ecoli_00079,-0.26778969750000003
ecoli_00080,-1.7154836745000002
ecoli_00081,-0.37794406350000004
ecoli_00082,-1.7953638625
ecoli_00083,-1.8896113715
ecoli_00084,-0.36848065750000003
ecoli_00085,-0.6273172145
ecoli_00086,-0.7442023905
ecoli_00087,-0.6716252235
ecoli_00088,0.1501929075
ecoli_00089,0.1568983675
ecoli_00090,0.3713279275
ecoli_00091,0.4263762475
ecoli_00092,-0.7148860485
ecoli_00093,-0.2768271645
ecoli_00094,-1.7318256295
ecoli_00095,-1.7674258575000001
ecoli_00096,-0.9728752455
ecoli_00097,-1.1284407305
ecoli_00098,-1.8590092765000001
ecoli_00099,-1.8644543515
ecoli_00100,0.6135064275000001
ecoli_00101,-0.1332980945
ecoli_00102,-0.1478255125
ecoli_00103,-2.6705087775000003
ecoli_00104,-2.6762622105
ecoli_00105,-0.2624983075
ecoli_00106,-0.4064957355
ecoli_00107,-0.4799571045
ecoli_00108,-0.2997741955
ecoli_00109,-0.7104318605000001
ecoli_00110,-0.6048081545
ecoli_00111,-0.5716021765
ecoli_00112,-0.5346168985
ecoli_00113,-0.4608017265
ecoli_00114,-0.5332271765000001
ecoli_00115,-0.5783348375
ecoli_00116,-0.7568592075
ecoli_00117,-0.6013750435
ecoli_00118,-0.6905598755
ecoli_00119,-0.7768063285
ecoli_00120,-0.9096795815000001
ecoli_00121,-0.9459871615000001
ecoli_00122,-0.46784103850000003
ecoli_00123,-0.6448043185
ecoli_00124,-0.7292694625
ecoli_00125,-0.2647418545
ecoli_00126,0.044561565500000004
ecoli_00127,-0.2627048215
ecoli_00128,-0.6722304025
ecoli_00129,-0.3330413635
ecoli_00130,-0.3638260535
ecoli_00131,-0.2446009245
ecoli_00132,0.5792746775000001
ecoli_00133,-1.6440080605
ecoli_00134,0.1130923035
ecoli_00135,0.0189798985
ecoli_00136,-0.36981508550000003
ecoli_00137,-0.40375582250000003
ecoli_00138,-2.4268725125
ecoli_00139,-0.5954043775
ecoli_00140,-0.4958834465
ecoli_00141,-0.5234664215
ecoli_00142,-2.4275516995
ecoli_00143,-0.4290125515
ecoli_00144,-1.9371601625000001
ecoli_00145,-2.9946214825
ecoli_00146,-0.1476547055
ecoli_00147,-0.6136584885
ecoli_00148,-1.3786647205
ecoli_00149,-0.2908627055
ecoli_00150,-1.4924304535
ecoli_00151,-0.6141797085
ecoli_00152,-0.4310739295
ecoli_00153,-0.2577240545
ecoli_00154,-1.7820483775
ecoli_00155,-0.4052783065
ecoli_00157,0.27124719750000004
ecoli_00158,0.2869843775
ecoli_00159,-0.1056592705
ecoli_00160,0.0634151825
ecoli_00169,0.1147454995
ecoli_00170,0.0179125275
ecoli_00171,0.06569744150000001
ecoli_00172,-0.1690686125
ecoli_00173,-1.5523359645
ecoli_00174,-1.7732840214999999
ecoli_00175,-1.7863626845
ecoli_00176,-1.9414846415
ecoli_00177,-2.7862083775
ecoli_00178,-2.6592202555
ecoli_00179,-2.1029751855
ecoli_00180,-2.0888492435
ecoli_00181,-0.8658556305
ecoli_00182,-0.6812164245
ecoli_00183,-0.4776160345
ecoli_00184,-0.47304427250000003
ecoli_00185,0.0484574825
ecoli_00186,0.0678114825
ecoli_00187,-0.5106620715
ecoli_00188,-0.4797993385
ecoli_00189,-0.5503000085
ecoli_00190,-0.5249455535
ecoli_00191,-0.5857715175
ecoli_00192,-1.1618099165
ecoli_00193,0.3423605475
ecoli_00194,0.44725826750000003
ecoli_00195,0.1214664305
ecoli_00196,-0.3200446115
ecoli_00197,-0.3094073835
ecoli_00198,-0.0411139585
ecoli_00199,0.2569414075
ecoli_00200,0.2814191575
ecoli_00201,-0.7375200725000001
ecoli_00202,-0.8177719245
ecoli_00203,-0.37914187050000003
ecoli_00204,-0.1117451765
ecoli_00205,-0.4098039335
ecoli_00206,-0.7937894295
ecoli_00207,-0.8228526785
ecoli_00208,-0.6421431665
ecoli_00209,-0.4492046725
ecoli_00210,-0.5646020265
ecoli_00211,0.47353861750000004
ecoli_00212,0.3703179675
ecoli_00213,-0.9328127965
ecoli_00214,-0.9872825915000001
ecoli_00215,0.1284798975
ecoli_00216,0.0986574055
ecoli_00217,0.2143973875
ecoli_00218,-0.4075105275
ecoli_00219,-0.3716864415
ecoli_00220,-0.4592695855
ecoli_00221,0.5285584475
ecoli_00222,0.42056448750000003
ecoli_00223,0.049312126500000004
ecoli_00224,0.0252203495
ecoli_00225,-0.7244498475000001
ecoli_00226,-0.9146052035000001
ecoli_00227,-0.3829270095
ecoli_00228,-0.3406580645
ecoli_00229,-0.7077076515
ecoli_00230,-0.5600551675000001
ecoli_00231,-0.4722417565
ecoli_00232,-0.4079624115
ecoli_00233,-0.38545973050000004
ecoli_00234,-0.3081275465
ecoli_00235,-1.7998476465
ecoli_00236,-1.7106836925
ecoli_00237,-1.5213446555
ecoli_00238,-1.3772962735
ecoli_00239,-0.9307120365
ecoli_00240,-0.9958968825000001
ecoli_00241,-1.4749998985000001
ecoli_00242,-0.4611635275
ecoli_00243,-0.5863408065
ecoli_00244,-0.6670708945
ecoli_00245,-0.6828225995
ecoli_00246,-1.4211399665
ecoli_00247,-1.3952329485
ecoli_00248,-1.2391790685
ecoli_00249,-1.0486592985
ecoli_00250,-1.0485090475
ecoli_00251,-0.32062870250000003
ecoli_00252,-0.3527860175
ecoli_00253,-0.5566050005000001
ecoli_00254,-0.7190805395000001
ecoli_00255,-1.6764710915
ecoli_00256,-2.0436945465
ecoli_00257,-1.4988553675
ecoli_00258,-1.5308185315
ecoli_00259,-1.8573298975
ecoli_00260,-2.2794670625
ecoli_00261,-0.9224431445
ecoli_00262,-1.1143730625
ecoli_00263,0.1252775075
ecoli_00264,0.1896006375
ecoli_00265,-1.2853430075
ecoli_00266,-1.2894034775
ecoli_00267,0.10105728750000001
ecoli_00268,-0.0710674015
ecoli_00269,0.0410137865
ecoli_00270,0.027268517500000002
ecoli_00271,0.1282899275
ecoli_00272,0.2000755875
ecoli_00273,0.6793857375
ecoli_00274,0.8946923775000001
ecoli_00275,0.5677637075
ecoli_00276,0.4346439575
ecoli_00277,0.0780944195
ecoli_00278,0.15932508750000002
ecoli_00279,-2.1122840655
ecoli_00280,-2.0503832945
ecoli_00281,-0.2737965405
ecoli_00282,0.2042537475
ecoli_00283,0.07523526650000001
ecoli_00284,-0.1001520765
ecoli_00285,0.2664056675
ecoli_00286,0.2958063175
ecoli_00287,-0.7969259515
ecoli_00288,-0.8336767495
ecoli_00289,0.49587771750000004
ecoli_00290,0.35280260750000003
ecoli_00291,0.3566090075
ecoli_00292,0.34445202750000004
ecoli_00293,0.3919471375
ecoli_00294,0.3693341975
ecoli_00295,0.4815152375
ecoli_00296,0.4391830075
ecoli_00297,0.2088013275
ecoli_00298,0.2670692475
