,USA300HOU_RS10500
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.7973392601
USA300_LAC_U01-Set001_CAMHB_Control_1,8.0152631432
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,8.1983349989
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,8.3970460703
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.1874334115
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.0031718555
USA300_LAC_U01-Set001_CAMHB_Control_2,7.9833083163000005
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,8.0713660377
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,8.1488829618
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.9670948006
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.5968877484
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,7.22070792
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.7582498291
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.2081285752
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.265173148
USA300_LAC_U01-Set001_R10LB_Control_1,6.7433768201
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.7209579935
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.9134349453
USA300_LAC_U01-Set001_R10LB_Control_2,6.7471551326
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.4745703284000005
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.9766519924
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.3702965029
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.2267609747
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.351211547
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.1732179581
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.2656054643
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.2472656226
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.3635531295
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,7.2276734668
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.4096917974
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,7.3510494189
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,7.2423975299
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,7.4301441252
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.3699481553
USA300_LAC_U01-Set004_CAMHB_Control_1,8.3515660293
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,8.2192273596
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,8.1803101786
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,8.3443844238
USA300_LAC_U01-Set004_CAMHB_Control_2,8.4428753141
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,8.4405651922
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,8.1533750686
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,8.4223117844
USA300_LAC_U01-Set004_R10LB_Control_1,7.2854357083
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,7.3952436176
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,7.5361251695
USA300_LAC_U01-Set004_R10LB_Control_2,7.2652747389
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,7.2934507993
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,7.5504265753
USA300_TCH1516_U01-Set003_CAMHB_Control_2,7.587884174
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,7.751423006
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,7.7884491203
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,7.7876779409
USA300_TCH1516_U01-Set003_CAMHB_Control_3,7.8640558867
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,7.662984827
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,7.6681354542
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,7.3353434384
USA300_LAC_ICA-Set001_R10LB_Control_1,6.1944096348
USA300_LAC_ICA-Set001_R10LB_Control_2,6.4568361393
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.6571330295
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.4529014987
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.3962269072
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.0721335347
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.8450150028
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.8777453001
USA300_TCH1516_BK-Set001_THB_Control_1,7.5673540228
USA300_TCH1516_BK-Set001_THB_Control_2,7.7356998044
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,8.517613753
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,8.1365277285
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,7.6902950453
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,7.5897401255
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,7.5625372703
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,7.6518020406
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,8.4582740637
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,8.2781483109
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,8.1897029565
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,8.0717922286
USA300_LAC_ICA-Set002_CAMHB_Control_1,8.5577239549
USA300_LAC_ICA-Set002_CAMHB_Control_2,8.3952237388
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,7.7476173212
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,7.6193248916
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,8.1133497611
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,8.2169860944
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,8.4322150597
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,8.2742913344
USA300_SNFM1_ICA-Set002_R10LB_Control_1,7.8070404269
USA300_SNFM1_ICA-Set002_R10LB_Control_2,7.7808733858
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,8.579449644
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,8.4445081239
USA300_SNFR19_ICA-Set002_R10LB_Control_1,8.1774558837
USA300_SNFR19_ICA-Set002_R10LB_Control_2,8.4286740911
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,8.4720104151
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,8.5277043145
USA300_TCH1516_ICA-Set002_R10LB_Control_1,7.7499427597
USA300_TCH1516_ICA-Set002_R10LB_Control_2,7.9784773714
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,5.0263263936
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,7.4249063549
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,5.5886678545
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,7.3772118445
USA300_TCH1516_ICA-Set003_250nMParaquat_1,7.9566975873
USA300_TCH1516_ICA-Set003_250nMParaquat_2,7.7825131812
USA300_TCH1516_ICA-Set003_2gLGalactose_1,7.8014625215999995
USA300_TCH1516_ICA-Set003_2gLGalactose_2,7.8958404421
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,7.8788580893999995
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,7.8130319215
USA300_TCH1516_ICA-Set003_Control_1,8.4904867714
USA300_TCH1516_ICA-Set003_Control_2,8.3375558749
USA300_TCH1516_ICA-Set003_StationaryPhase_1,7.6619849431
USA300_TCH1516_ICA-Set003_StationaryPhase_2,7.8178113477
