,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.05469382336767392,0.029760221118510167,2.0,0.0,-0.03365016920516428,1.0,-0.07573747753018356,,
1,Chrom__sac_sta,0.032280417648509196,0.07898972135888575,2.0,2.0,-0.023573749968394786,3.0,0.08813458526541318,,
2,Chrom__sac_MW001,0.0,0.28062576629922603,2.0,4.0,-0.19843238232585406,5.0,0.19843238232585406,,
3,Chrom__sac_fadR,0.05727857473413198,0.22759518141844662,2.0,6.0,-0.10365552141223412,7.0,0.2182126708804981,,
4,FadR__wt_p,-4.440892098500626e-16,0.463903176649368,2.0,8.0,0.3280290820227485,9.0,-0.3280290820227494,,
5,FadR__ko_p,-0.13961226485292855,0.30555796048034606,2.0,10.0,0.07644984104825525,11.0,-0.35567437075411235,,
6,GDGT__75_2.4_log,-3.1456319031046104e-16,0.4590900422438064,3.0,12.0,0.014014653373412678,27.0,0.4519222528846445,50.0,-0.4659369062580581
7,GDGT__80_3.5_stat,-0.47593149525085526,0.16455944150418864,3.0,13.0,-0.4768564615674711,20.0,-0.6400265039188247,42.0,-0.31091152026627
8,GDGT__80_2.4_log,-0.6977913074641521,0.5652019519195778,3.0,14.0,-0.9647834721820052,37.0,-1.0800370543552456,41.0,-0.04855339585520557
9,GDGT__75_3.5_stat,-0.17390674909972148,0.3883916223920781,3.0,15.0,-0.30194869258774304,24.0,-0.482111512461719,28.0,0.2623399577502976
10,GDGT__80_1.6_stat,-0.9494320139427957,0.5481323150748517,3.0,16.0,-0.9403786308085218,17.0,-0.4058824680942932,33.0,-1.5020349429255724
11,GDGT__75_2.4_stat,0.4713076003036362,0.12306404539341322,3.0,18.0,0.4837246940014603,26.0,0.3425057375412264,31.0,0.5876923693682219
12,GDGT__80_2.4_stat,-0.08479934459958384,0.42409701474342343,3.0,19.0,-0.4695424955899048,29.0,-0.1547973724101661,30.0,0.3699418342013194
13,GDGT__80_1.6_log,0.5181067807639921,0.15802015265663577,2.0,21.0,0.6298439022716327,39.0,0.4063696592563515,,
14,GDGT__65_3.5_stat,-1.3522367487231133,0.1243551143173858,3.0,22.0,-1.3914793721512115,23.0,-1.4522365339642018,34.0,-1.2129943400539265
15,GDGT__75_1.6_stat,-0.3301774043931938,0.21476547316108557,3.0,25.0,-0.10615053639440307,32.0,-0.534295020019127,38.0,-0.35008665676605144
16,GDGT__75_1.6_log,0.20851450008428118,0.06312580602972853,2.0,35.0,0.2531511855957689,36.0,0.1638778145727935,,
17,GDGT__65_2.4_stat,-0.12805634601431407,0.7107762797614667,3.0,40.0,-0.8919520988475185,46.0,0.5137960878346169,49.0,-0.006013027030040696
18,GDGT__65_2.4_log,-0.84018114219186,0.6408167149071415,3.0,43.0,-1.4997526718974081,44.0,-0.2199300437693239,47.0,-0.8008607109088484
19,GDGT__80_3.5_log,-0.9310903796722699,0.16324973750532346,3.0,45.0,-0.7562691815488689,51.0,-1.0795635557397023,52.0,-0.9574384017282388
20,GDGT__65_1.6_log,-0.9765288203510284,0.06632134347070348,3.0,48.0,-0.912883869204137,53.0,-0.97146619398763,54.0,-1.0452363978613182
21,NutLim__t0,-4.440892098500626e-16,0.4704847671367971,2.0,55.0,-0.3326829692874034,56.0,0.3326829692874025,,
22,NutLim__t05,-2.1374431680315618,0.24591762742470155,3.0,57.0,-2.4168200498937615,58.0,-2.0417649292007742,59.0,-1.9537445250001504
23,NutLim__t1,-0.5587471110879093,0.34235071615964835,3.0,60.0,-0.4965978462566802,61.0,-0.9279150952804072,62.0,-0.2517283917266404
24,NutLim__t15,-0.044349218647664536,0.6445806286550225,3.0,63.0,-0.2587037264384753,64.0,0.6800988798367458,65.0,-0.5544428093412641
25,NutLim__t2,0.009997969146443944,0.9871563776875194,3.0,66.0,-0.3804144212496441,67.0,1.1326529974765664,68.0,-0.7222446687875905
26,NutLim__t4,-0.9687768375328374,0.07294132907808225,2.0,69.0,-1.0203541459527088,70.0,-0.9171995291129659,,
27,UV_irr__wt0,2.9605947323337506e-16,0.19276884979758574,3.0,71.0,0.09277965100473562,72.0,-0.22161477156274945,73.0,0.12883512055801472
28,UV_irr__wt1,-0.6728155983621962,0.04031965046383411,3.0,74.0,-0.6560245830144362,75.0,-0.7188172300881401,76.0,-0.6436049819840122
29,UV_irr__wt2,-0.6010744733444545,0.042828920102688975,3.0,77.0,-0.6087595751712573,78.0,-0.5549232849607177,79.0,-0.6395405599013886
30,UV_irr__mut0,-0.08412961244308786,0.2046871497567976,3.0,80.0,-0.3183690432756903,81.0,0.005681751540445923,82.0,0.06029845440598081
31,UV_irr__mut1,-0.6000090764486741,0.3120014583405752,3.0,83.0,-0.9505715274005846,84.0,-0.3527946458891993,85.0,-0.4966610560562384
32,UV_irr__mut2,-0.7419971467617851,0.17371564250615043,3.0,86.0,-0.6003352539391669,87.0,-0.6898400630939054,88.0,-0.9358161232522829
33,YtrA__overexpr,0.6244708864503469,0.5692070439387734,3.0,89.0,1.2652522436497522,90.0,0.4307534018136243,91.0,0.17740701388766397
34,YtrA__wt,5.921189464667501e-16,0.2662600079133363,3.0,92.0,-0.14000062175507288,93.0,0.3070535986529963,94.0,-0.16705297689792165
