,-0.049343731989304286,-0.03524552284950306,-0.021147313709701833,-0.007049104569900606,0.00704910456990062,0.021147313709701847,0.03524552284950307,0.0493437319893043,0.06344194112910553,0.07754015026890676,0.09163835940870799,0.10573656854850921,0.11983477768831044,0.13393298682811167,0.1480311959679129,0.16212940510771412,0.17622761424751535,0.19032582338731657,0.2044240325271178,0.21852224166691905
thresh,-0.0563928365592049,0.0563928365592049,2,,,,,,,,,,,,,,,,,
unreg,7,19,255,1983,1327,151,31,11,9,6,3,3,5,5,3,5,2,0,0,0
AbaM,0,0,5,16,30,5,2,1,5,3,1,2,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],"['ABUW_4003' 'ABUW_4002' 'tniC' 'ABUW_4011' 'ABUW_4091' 'ABUW_4009' 'traF'
 'tniB' 'ABUW_2965']",['ABUW_4074' 'tniA' 'ABUW_4032' 'ABUW_4080' 'ABUW_4081' 'traN'],['ABUW_4036' 'ABUW_4116' 'ABUW_4082'],['trbC' 'ABUW_4030' 'ABUW_4027'],['traG' 'ABUW_4093' 'ABUW_4094' 'ABUW_4113' 'ABUW_4106'],['traC' 'ABUW_4102' 'traL' 'traU' 'ABUW_4107'],['traH' 'traB' 'traW'],['ABUW_4095' 'ABUW_4097' 'traK' 'traV' 'traE'],['ABUW_4096' 'ABUW_4103'],[],[],[]
AbaM_genes,[],[],['ABUW_2708' 'ABUW_0781' 'ABUW_1466' 'ABUW_1492' 'ABUW_0401'],"['nuoK' 'ABUW_1488' 'ABUW_3147' 'abaM' 'ABUW_2679' 'ABUW_1486' 'ABUW_3769'
 'ABUW_1792' 'aadA1' 'ABUW_1491' 'ABUW_1490' 'sucC' 'ABUW_1489' 'cepI'
 'ABUW_2442' 'ABUW_2074']","['ABUW_1994' 'ABUW_3772' 'phaC' 'ABUW_2439' 'ABUW_0259' 'ABUW_0565' 'ihfA'
 'phaD' 'ABUW_2440' 'dsbA' 'ABUW_4046' 'ABUW_3770' 'hup' 'atpE' 'ecnB'
 'ABUW_2461' 'ABUW_3037' 'ABUW_1761' 'strA' 'ABUW_1487' 'ABUW_0563'
 'ABUW_2702' 'agcS' 'ABUW_2866' 'ABUW_5002' 'ABUW_0118' 'ABUW_2511' 'phaE'
 'ABUW_3773' 'ABUW_3045']",['ABUW_2433' 'ABUW_3583' 'ABUW_4024' 'ABUW_4042' 'ABUW_4023'],['ABUW_1651' 'ABUW_4017'],['ABUW_4012'],['ABUW_4019' 'ABUW_4025' 'ABUW_4069' 'ABUW_4007' 'ABUW_4026'],['ABUW_4033' 'ABUW_4008' 'ABUW_4031'],['ABUW_4035'],['ABUW_4029' 'ABUW_4028'],[],[],[],[],[],[],[],[]
