,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,0.9833675961666667,1.32976455117997,3.0,0.0,0.0560246383,1.0,0.3871805749,2.0,2.5068975753,,
1,AB0057_PGcoculture__AB ,0.0,0.3417564269835386,4.0,3.0,-0.3355986757,4.0,0.09571046030000001,5.0,-0.19615099260000002,6.0,0.436039208
2,AB0057_PGcoculture__ABPG,2.1303261596749996,1.4633370545535502,4.0,7.0,2.8515229536,8.0,3.214284308,9.0,-0.0171777631,10.0,2.4726751402
3,AB5075_AZI__AZI_000,0.0,0.26623818637985025,2.0,11.0,0.18825882700000002,17.0,-0.18825882700000002,,,,
4,AB5075_AZI__preculture,-0.09767092159999999,0.2689071382980218,2.0,12.0,-0.2878169826,13.0,0.0924751394,,,,
5,AB5075_AZI__AZI_040,4.84764715835,1.3241509071357398,2.0,14.0,5.7839632441,18.0,3.9113310726,,,,
6,AB5075_AZI__AZI_028,2.4741166762,0.8019788720572216,2.0,15.0,3.041201375,19.0,1.9070319774,,,,
7,AB5075_AZI__AZI_003,-0.6318114916500001,0.48779085836401254,2.0,16.0,-0.2868912679,20.0,-0.9767317154,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.29141360673333344,1.5349602693189042,3.0,21.0,-0.6388409696,28.0,2.0630908732,29.0,-0.5500090834,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,3.700743415417188e-17,1.3020446749757393,3.0,22.0,1.3738392396,23.0,-1.2158285377,24.0,-0.1580107019,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-1.5221765149,1.2559723824720634,3.0,25.0,-0.09883651900000001,26.0,-2.4747698774,27.0,-1.9929231483,,
11,AB5075_VIR-O_LSO__VIR-O,3.3333345343204236e-11,0.4950529928924401,3.0,30.0,-0.5468424556,32.0,0.41764314820000004,34.0,0.1291993075,,
12,AB5075_VIR-O_LSO__LSO,-0.1379972568333334,1.0117026156778162,3.0,31.0,-0.4127018525,33.0,-0.9839786874,35.0,0.9826887694,,
13,AB5075_Zinc__Control,0.0,10.721168390959775,3.0,36.0,-4.6007267884,37.0,-7.6529494428,38.0,12.2536762312,,
14,AB5075_Zinc__Zinc,-14.79103315095,1.0895406031281558,2.0,39.0,-14.0206116021,40.0,-15.5614546998,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,1.3255471359156956,3.0,41.0,1.5112621346,42.0,-0.5455351846000001,44.0,-0.96572695,,
16,AB5075_biofilm+abx__biofilm,-4.358158710533334,1.4178843763601254,3.0,43.0,-4.0287492839,45.0,-3.1339742357,46.0,-5.911752612,,
17,AB5075_biofilm+abx__cip_biofilm,13.663123784733331,24.073626154571954,3.0,47.0,-14.0592165327,48.0,29.2972467695,50.0,25.7513411174,,
18,AB5075_biofilm+abx__tet_biofilm,-0.21371895636666668,0.7903496622527793,3.0,49.0,-0.8896878691000001,51.0,-0.4067261293,52.0,0.6552571293,,
19,AB5075_gigAB__kan_gigB,-2.3443246823333332,5.04111222246584,3.0,53.0,-4.9816341855,54.0,-5.5196950061,55.0,3.4683551446,,
20,AB5075_gigAB__gigB,-7.200871647666666,0.4768701661597642,3.0,56.0,-6.6904117699,57.0,-7.6349260543,58.0,-7.2772771188,,
21,AB5075_gigAB__kan_gigA,-2.7430407642,4.803108231483813,3.0,59.0,2.7999977978,60.0,-5.3536522813000005,61.0,-5.6754678091,,
22,AB5075_gigAB__gigA,-5.771248953533333,0.9332483704320308,3.0,62.0,-6.3126260177,63.0,-4.6936306372,64.0,-6.3074902057,,
23,AB5075_gigAB__kan_WT,-0.6673437602333333,0.42035236081882615,3.0,65.0,-0.36579013320000003,66.0,-0.4887345316,67.0,-1.1475066159,,
24,AB5075_gigAB__WT,-4.163336342344337e-17,1.2282580953916493,3.0,68.0,1.1760957337,69.0,-1.2745003909000001,70.0,0.09840465720000001,,
25,AB5075_med__CA-MHB,-1.7299706433000002,2.0486807296192846,2.0,71.0,-0.2813346069,72.0,-3.1786066797,,,,
26,AB5075_med__CA-MHB_pH6,0.20652302775000003,1.6809763124537451,2.0,73.0,-0.9821067218,74.0,1.3951527773,,,,
27,AB5075_med__RPMI+_pH7,1.33111734455,1.6507297296616654,2.0,75.0,0.1638751588,76.0,2.4983595303,,,,
28,AB5075_med__RPMI+_pH6,0.9694807649499999,1.3394167686536937,2.0,77.0,1.9165914448999999,78.0,0.022370085,,,,
29,AB5075_med__RPMI+_-HCO3,-1.0199066884,0.48735642998887446,2.0,79.0,-1.3645197249,80.0,-0.6752936519,,,,
30,AB5075_med__LB,0.0,0.22164826709341384,2.0,81.0,-0.1567289927,82.0,0.1567289927,,,,
31,AB5075_med__M9+AA,0.20622883540000003,1.7959821158396785,2.0,83.0,1.4761799684,84.0,-1.0637222976,,,,
32,AB5075_med__M9-AA,0.36817577170000004,1.7868294112239202,2.0,85.0,1.6316549652,86.0,-0.8953034218,,,,
33,AYE_adeB__WT,0.0,0.2963035063141288,3.0,87.0,-0.3361320862,88.0,0.11277424150000001,89.0,0.2233578447,,
