,96
control__wt_glc__1,-0.2519479611
control__wt_glc__2,0.2519479611
fur__wt_dpd__1,1.9768932607
fur__wt_dpd__2,2.1336994939
fur__wt_fe__1,0.5675113128
fur__wt_fe__2,-0.0228271175
fur__delfur_dpd__1,1.8681473441
fur__delfur_dpd__2,1.0941829951
fur__delfur_fe2__1,1.2238246666
fur__delfur_fe2__2,0.9436416689
acid__wt_ph5__1,1.110933493
acid__wt_ph5__2,1.3093362936
acid__delgadx_ph5__2,0.8845842893
acid__delgadw_ph5__1,1.5657848976
acid__delgadw_ph5__2,1.2942830396
acid__delgade_ph5__1,0.7887804361
acid__delgade_ph5__2,1.1128158961
oxidative__wt_pq__1,-2.0128754549
oxidative__wt_pq__2,-1.7562666237
oxidative__deloxyr_pq__1,-1.8735888802
oxidative__deloxyr_pq__2,-0.5456622191
oxidative__delsoxr_pq__1,-2.065147543
oxidative__delsoxr_pq__2,-2.3181163027
oxidative__delsoxs_pq__1,-0.8509756844
oxidative__delsoxs_pq__2,-2.5088226341
nac_ntrc__wt_csn__1,-0.3299518236
nac_ntrc__wt_csn__2,-0.5783347275
nac_ntrc__wt_cytd__1,0.0207969046
nac_ntrc__wt_cytd__2,-0.9822695883
nac_ntrc__wt_gln__1,-1.4275607453
nac_ntrc__wt_gln__2,-1.3493842191
nac_ntrc__bw_delnac_csn__1,-1.3367992911
nac_ntrc__bw_delnac_csn__2,-5.5348950368
nac_ntrc__bw_delnac_cytd__1,-0.4968146821
nac_ntrc__bw_delnac_cytd__2,-0.48291420490000003
nac_ntrc__bw_delnac_gln__1,-0.8544954265
nac_ntrc__bw_delnac_gln__2,-1.4256984629
nac_ntrc__bw_delnac_nh4__1,-0.31050721070000004
nac_ntrc__bw_delnac_nh4__2,0.0365590635
misc__wt_no_te__1,-1.4184119264000001
misc__wt_no_te__2,-0.7688780706
misc__bw_delcbl__1,-2.2460967455
misc__bw_delcbl__2,-1.6299468098
misc__bw_delfabr__1,-1.5194605322
misc__bw_delfabr__2,-1.7111880690999999
misc__bw_delfadr__1,-2.3284572234
misc__bw_delfadr__2,-1.9026560693
misc__nitr_031__1,-1.0632944273
omics__wt_glu__1,0.1446168932
omics__wt_glu__2,0.2317059277
omics__wt_gly__1,1.5236951551
omics__wt_gly__2,1.0008092525
omics__wt_thr__1,1.5253247262
omics__wt_thr__2,1.6202033086
omics__bw_ac__1,0.0815918233
omics__bw_ac__2,0.7279698144000001
omics__bw_fum__1,-1.3988787893
omics__bw_fum__2,-0.8060016441000001
omics__bw_glc__1,-0.262221358
omics__bw_glc__2,-0.0071993762000000005
omics__bw_pyr__1,2.2316611383
omics__bw_pyr__2,2.1097660941
ompr__wt_nacl__1,-1.1849702402
ompr__wt_nacl__2,0.8885662687
ompr__bw_delompr_nacl__1,3.5798417445
ompr__bw_delompr_nacl__2,3.6466103311999998
minspan__wt_ade__1,2.7579275841
minspan__wt_glc__2,1.0080438148
minspan__wt_glc__3,0.4096970388
