,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,1.351709666618858,4.3749632765584305,2.0,0.0,-1.7418565336777252,1.0,4.445275866915441
1,RichMedia__BHIN_Growth_Mid,4.864861116324022,3.4763128523563513,2.0,2.0,7.322985507751148,3.0,2.4067367248968967
2,RichMedia__BHIN_Growth_Stat,1.6537479872200174,0.49152193464464505,2.0,4.0,2.001306480309177,5.0,1.3061894941308578
3,RichMedia__LBv2_Growth_Late,5.251676863154377,0.6515073829417258,2.0,6.0,4.790991574683182,7.0,5.712362151625572
4,RichMedia__LBv2_Growth_Mid,7.993605777301127e-15,0.556751488217191,2.0,8.0,0.393682752754086,9.0,-0.39368275275407
5,RichMedia__LBv2_Growth_Stat,18.438468746428867,4.2387540520801945,2.0,10.0,15.441217012421005,11.0,21.43572048043673
6,RichMedia__MHB_Rich_Mid,0.2105710563765406,4.4809921682775355,2.0,12.0,3.3791110050093973,13.0,-2.957968892256316
7,RichMedia__NBO_Rich_Mid,4.077640738308795,0.9460947700461834,2.0,14.0,4.7466307658535785,15.0,3.4086507107640114
8,Carbon__M9Na_Arabinose_Mid,2.869985507026983,0.0006955546117554401,2.0,16.0,2.869493675644325,17.0,2.8704773384096405
9,Carbon__M9Na_Galactose_Mid,-5.942414252925378,2.3783774101306085,2.0,18.0,-4.2606474580011255,19.0,-7.624181047849629
10,Carbon__M9Na_GlcNAcGrowth_Late,-1.4460755731405757,0.0062361157727968295,2.0,20.0,-1.4416659733893666,21.0,-1.4504851728917847
11,Carbon__M9Na_GlcNAcGrowth_Mid,-3.461540404372985,0.15938360596767795,2.0,22.0,-3.3488391757832754,23.0,-3.574241632962695
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.3682641221815954,0.3346269750844622,2.0,24.0,-2.13164711893143,25.0,-2.6048811254317603
13,Carbon__M9Na_GlcNAc_Mid,-3.86450414597236,1.4153101143123954,2.0,26.0,-2.8637287666601576,27.0,-4.865279525284563
14,Carbon__M9Na_Gluconate_Mid,-3.6744789301905696,8.058275542713346,2.0,28.0,2.0235823507317448,29.0,-9.372540211112884
15,Carbon__M9Na_Glucosamine_Mid,5.549240591828707,1.4460104233378923,2.0,30.0,4.526756815820053,31.0,6.571724367837361
16,Carbon__M9Na_Glycerol_Mid,-1.4606871916125481,0.13465035632855352,2.0,32.0,-1.365475011563443,33.0,-1.5558993716616534
17,Carbon__M9Na_Maltose_Mid,2.875368486201016,2.1867722286570195,2.0,34.0,4.421649957994814,35.0,1.3290870144072178
18,Carbon__M9Na_Mannitol_Mid,-0.5425923681345751,0.0030789156077431165,2.0,36.0,-0.5447694902395114,37.0,-0.5404152460296389
19,Carbon__M9Na_Trehalose_Mid,0.18916970858602072,0.9306529372259623,2.0,38.0,-0.4689012942576356,39.0,0.847240711429677
20,Carbon__M9Na_ethanol_Mid,-6.937536391967338,0.3753046360912933,2.0,40.0,-6.672155938776435,41.0,-7.202916845158241
21,Carbon__M9Na_fructose_Mid,0.5771902090141164,1.7800777685796279,2.0,42.0,1.8358952702161893,43.0,-0.6815148521879564
22,Carbon__M9Na_fumarate_Mid,-1.4502538607820301,5.137628620517523,2.0,44.0,2.1825981760039976,45.0,-5.083105897568058
23,Carbon__M9Na_glucoseGrowth_Late,2.671808288070452,1.0581390012986294,2.0,46.0,1.92359102481423,47.0,3.420025551326674
24,Carbon__M9Na_glucoseGrowth_Mid,-9.992007221626409e-16,0.6449909109858999,2.0,48.0,-0.4560774469618197,49.0,0.4560774469618177
25,Carbon__M9Na_glucoseGrowth_Stat,14.635534792918651,1.999100574229086,2.0,50.0,16.04911236522996,51.0,13.221957220607344
26,Carbon__M9Na_ribose_Mid,-4.6972950879597,2.4421126025075464,2.0,52.0,-2.970460706305486,53.0,-6.424129469613914
27,Carbon__M9Na_succinate_Mid,-6.072233712003149,0.48826126811773646,2.0,54.0,-5.726980858326354,55.0,-6.417486565679943
28,Carbon__M9Na_sucrose_Mid,-0.05665782277582934,0.7776878682789842,2.0,56.0,-0.6065661880824096,57.0,0.4932505425307509
