,-0.0690932079,-0.053739161699999996,-0.0383851155,-0.0230310693,-0.0076770230999999994,0.0076770230999999994,0.0230310693,0.0383851155,0.053739161699999996,0.0690932079,0.0844472541,0.09980130029999999,0.11515534649999999,0.1305093927,0.14586343889999998,0.1612174851,0.17657153129999997,0.1919255775,0.20727962369999997,0.22263366989999994
thresh,-0.0460621386,0.0460621386,1,,,,,,,,,,,,,,,,,
unreg,2,4,23,251,2984,2286,246,60,22,10,3,7,2,3,2,1,0,0,0,0
unreg_genes,['PSPTO_4672' 'PSPTO_RS08865'],['PSPTO_3414' 'kdpF' 'PSPTO_3246' 'PSPTO_RS20425'],[],[],[],[],[],[],"['rpmE-1' 'PSPTO_3855' 'metC' 'PSPTO_5639' 'PSPTO_3617' 'PSPTO_3452'
 'PSPTO_1863' 'saxA' 'PSPTO_3304' 'PSPTO_3618' 'PSPTO_4356' 'PSPTO_0562'
 'PSPTO_0014' 'PSPTO_3490' 'PSPTO_3620' 'PSPTO_4303' 'PSPTO_4262'
 'PSPTO_3078' 'PSPTO_0680' 'PSPTO_3039' 'PSPTO_2949' 'PSPTO_3621']","['PSPTO_3183' 'PSPTO_3136' 'saxF' 'PSPTO_2932' 'PSPTO_4257' 'PSPTO_3101'
 'PSPTO_4302' 'PSPTO_2690' 'PSPTO_2507' 'PSPTO_3619']",['PSPTO_3077' 'PSPTO_1864' 'PSPTO_1865'],"['mexE' 'PSPTO_2683' 'PSPTO_3747' 'PSPTO_4256' 'xylcC' 'PSPTO_RS19510'
 'PSPTO_3748']",['PSPTO_4263' 'PSPTO_3749'],['PSPTO_4264' 'PSPTO_RS19515' 'PSPTO_4255'],['PSPTO_2132' 'PSPTO_3453'],['PSPTO_4297'],[],[],[],[]
