,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.054628305834065,2.0,0.0,-0.0386280455,1.0,0.0386280455,,,,,,,,
1,fur__wt_dpd,1.2262407842499998,0.11151017787962358,2.0,2.0,1.3050903872,3.0,1.1473911813,,,,,,,,
2,fur__wt_fe,1.16100126555,0.11897960730743523,2.0,4.0,1.0768699784,5.0,1.2451325527,,,,,,,,
3,fur__delfur_dpd,0.4587332436,0.2745504657362115,2.0,6.0,0.6528697397000001,7.0,0.2645967475,,,,,,,,
4,fur__delfur_fe2,0.25301654755,0.08822318412124264,2.0,8.0,0.3153997593,9.0,0.1906333358,,,,,,,,
5,acid__wt_ph5,0.44528733005,0.03196107582517686,2.0,10.0,0.4678872235,11.0,0.4226874366,,,,,,,,
6,acid__delgadx_ph5,0.26433294830000004,,1.0,12.0,0.26433294830000004,,,,,,,,,,
7,acid__delgadw_ph5,0.27230642390000004,0.4469360539432095,2.0,13.0,-0.0437250906,14.0,0.5883379384,,,,,,,,
8,acid__delgade_ph5,0.77513392455,0.4496055933964056,2.0,15.0,0.4572147606,16.0,1.0930530885,,,,,,,,
9,oxidative__wt_pq,1.8281459340500001,0.4920224844488013,2.0,17.0,1.4802334988,18.0,2.1760583693,,,,,,,,
10,oxidative__deloxyr_pq,1.0158710259000001,0.01941239112000354,2.0,19.0,1.0295976593,20.0,1.0021443925,,,,,,,,
11,oxidative__delsoxr_pq,0.73052067255,0.008061184253437652,2.0,21.0,0.7248205545,22.0,0.7362207906,,,,,,,,
12,oxidative__delsoxs_pq,1.77787025615,0.4309612144273939,2.0,23.0,1.473134659,24.0,2.0826058533,,,,,,,,
13,nac_ntrc__wt_csn,35.6571103502,0.04046404229356378,2.0,25.0,35.6284979515,26.0,35.6857227489,,,,,,,,
14,nac_ntrc__wt_cytd,34.3730513811,0.3549440583483594,2.0,27.0,34.6240347317,28.0,34.1220680305,,,,,,,,
15,nac_ntrc__wt_gln,29.22659285825,0.28042716111032095,2.0,29.0,29.028300911,30.0,29.4248848055,,,,,,,,
16,nac_ntrc__bw_delnac_csn,38.508784000000006,1.1028057383235221,2.0,31.0,37.7289825841,32.0,39.2885854159,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,36.2713991053,0.2822485081603919,2.0,33.0,36.0718192712,34.0,36.4709789394,,,,,,,,
18,nac_ntrc__bw_delnac_gln,30.1449097348,0.17459969425385694,2.0,35.0,30.021449107,36.0,30.2683703626,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.3331121991,0.7035135575496076,2.0,37.0,-0.1643470081,38.0,0.8305714063,,,,,,,,
20,misc__wt_no_te,0.74871797045,0.16218015114713732,2.0,39.0,0.6340392858,40.0,0.8633966551000001,,,,,,,,
21,misc__bw_delcbl,0.042412115,0.24308408301723425,2.0,41.0,0.2142985185,42.0,-0.1294742885,,,,,,,,
22,misc__bw_delfabr,0.46730141095,0.15471714012757845,2.0,43.0,0.357899872,44.0,0.5767029499,,,,,,,,
23,misc__bw_delfadr,0.012984166399999997,0.27836192854735514,2.0,45.0,-0.18384744090000002,46.0,0.2098157737,,,,,,,,
24,misc__nitr_031,23.9232895934,,1.0,47.0,23.9232895934,,,,,,,,,,
25,omics__wt_glu,0.408513993,0.39565818408717957,2.0,48.0,0.128741408,49.0,0.688286578,,,,,,,,
26,omics__wt_gly,5.2384807209,0.21307951006659953,2.0,50.0,5.0878107544,51.0,5.3891506874,,,,,,,,
