,-0.12532332123178724,-0.10253726282600774,-0.07975120442022823,-0.05696514601444873,-0.03417908760866922,-0.011393029202889718,0.011393029202889787,0.03417908760866928,0.0569651460144488,0.07975120442022832,0.10253726282600781,0.1253233212317873,0.14810937963756682,0.17089543804334634,0.1936814964491258,0.21646755485490532,0.23925361326068484,0.26203967166646436,0.2848257300722439,0.30761178847802334
thresh,-0.136716350434677,0.136716350434677,2,,,,,,,,,,,,,,,,,
unreg,0,1,0,5,125,1856,1680,95,11,4,0,0,0,0,0,0,0,0,0,0
lysG,0,0,0,0,3,56,59,3,0,0,1,0,0,2,1,1,1,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
lysG_genes,[],[],[],[],['purU' 'ppsD' 'Rv2100'],"['Rv1461' 'PPE53' 'moaC1' 'Rv1320c' 'cpsY' 'Rv0837c' 'Rv0349' 'Rv3768'
 'Rv2659c' 'marR' 'Rv0347' 'Rv0148' 'Rv3845' 'lppE' 'Rv3749c' 'fadB'
 'mmpL4' 'rpmJ' 'parE2' 'PPE2' 'Rv2148c' 'Rv3463' 'Rv3698' 'alkB' 'prpR'
 'vapC38' 'trcS' 'pta' 'Rv2775' 'esxA' 'Rv3902c' 'narH' 'dnaN' 'Rv2656c'
 'fadD29' 'Rv1313c' 'eccA5' 'Rv0565c' 'Rv0473' 'narK1' 'nat' 'Rv0207c'
 'gabD2' 'Rv0987' 'Rv0686' 'hsaB' 'rpsN2' 'ppsC' 'pstS2' 'Rv2699c' 'PE1'
 'rubA' 'PPE6' 'espK' 'PPE54' 'dnaA']","['Rv3796' 'PPE1' 'PPE38' 'Rv2395' 'Rv1770' 'Rv2455c' 'prpD' 'mce1B'
 'Rv2060' 'mmpL10' 'Rv3818' 'Rv2817c' 'Rv1986' 'mce1C' 'mmpL8' 'papA1'
 'Rv1148c' 'mmpL2' 'PE27' 'rpmI' 'recG' 'mce1F' 'lrpA' 'Rv3740c' 'Rv2714'
 'Rv2808' 'Rv1828' 'wag31' 'lprK' 'PPE55' 'mce1D' 'mpa' 'parA' 'eccD5'
 'Rv1501' 'frdA' 'Rv2959c' 'pks3' 'Rv1403c' 'lppT' 'PPE3' 'Rv2004c'
 'Rv2734' 'PE_PGRS10' 'Rv1498c' 'PE35' 'yrbE4B' 'Rv1691' 'fadD23' 'Rv2492'
 'Rv0111' 'lysG' 'ppsB' 'moaB1' 'pks6' 'Rv3528c' 'yrbE1B' 'bioF2' 'prpC']",['PPE25' 'Rv3289c' 'Rv1813c'],[],[],['Rv0088'],[],[],['hycD' 'hycQ'],['hycE'],['Rv0083'],['hycP'],['Rv0082'],['Rv0081'],[]
