,new_3108426_3108524_c
M9exp_1,9.7651
M9exp_2,9.5423
M9exp_3,9.1939
M9tran_1,9.0947
M9tran_2,9.0892
M9tran_3,9.0246
M9stat_1,8.8178
M9stat_2,9.0042
M9stat_3,8.8143
MG-0.1_1,9.4394
MG-0.1_2,8.682
MG-0.1_3,9.9861
MG-0.2_2,9.4739
MG-0.2_3,10.0682
MG+5_1,9.5033
MG+5_2,9.1441
MG+5_3,9.2979
MG+10_1,10.2127
MG+10_2,9.6111
MG+10_3,8.6146
MG+15_1,9.5908
MG+15_2,10.3974
MG+15_3,9.5672
MG+25_1,9.8025
MG+25_2,9.251
MG+25_3,10.1854
MG+45_1,9.7941
MG+45_2,8.8246
MG+45_3,9.8354
MG+60_2,9.5396
MG+60_3,9.6563
MG+90_2,8.7914
MG+90_3,10.024
MG+120_1,8.485
MG+120_2,9.2324
MG+120_3,9.3227
MG+150_1,9.4491
MG+150_3,10.114
GM-0.1_1,9.1157
GM-0.1_2,9.5564
GM-0.1_3,10.0481
GM-0.2_1,9.136
GM-0.2_2,9.8931
GM-0.2_3,9.3512
GM+5_1,9.315
GM+5_2,9.2984
GM+5_3,9.4064
GM+10_2,9.3887
GM+10_3,8.6504
GM+15_1,9.5792
GM+15_2,9.8116
GM+15_3,9.5911
GM+25_1,10.0133
GM+25_2,10.2402
GM+25_3,9.9413
GM+45_1,9.7622
GM+45_2,8.8405
GM+45_3,9.0773
GM+60_1,9.7557
GM+60_2,9.4107
GM+60_3,9.5207
GM+90_1,10.0091
GM+90_2,9.9128
GM+90_3,9.95
GM+120_1,8.9393
GM+120_3,10.0158
GM+150_1,9.6424
GM+150_2,8.5556
GM+150_3,9.918
BT_1,7.5408
BT_2,7.0904
B36_1,8.7655
B36_2,8.6155
B60_1,10.2916
B60_2,9.984
S0_1,8.2762
S0_2,8.9508
S0_3,8.496
S1_1,9.376
S1_2,9.1965
S1_3,9.6634
S2_1,8.5803
S2_2,8.5696
S2_3,7.7476
S3_1,9.0687
S3_2,9.156
S4_1,9.4125
S4_2,8.3095
S4_3,8.3602
S5_1,8.8006
S5_2,8.5281
S5_3,9.1674
S6_1,7.6095
S6_2,7.4801
S6_3,7.8372
S6/t_1,8.3712
S6/t_2,7.3853
S6_4,8.15
S6_5,8.5501
S6_6,8.2379
S7_4,9.1844
S7_5,9.1123
S7_6,9.567
S8_4,8.8923
S8_5,9.4228
G135_1,10.6443
G135_3,9.0676
G150_1,10.5221
G150_2,11.333
G150_3,10.671
G180_1,11.0061
G180_2,11.0555
G180_3,10.4977
T-5.40H_1,9.5555
T-4.40H_1,9.2821
T-3.40H_1,9.4717
T-2.40H_1,9.0549
T-1.40H_1,9.4929
T-1.10H_1,9.8053
T-0.40H_1,9.5269
T0.0H_1,8.6368
T0.30H_1,9.6607
T1.0H_1,9.2236
T1.30H_1,8.7415
T2.0H_1,8.8652
T2.30H_1,8.6219
T3.0H_1,8.4031
T3.30H_1,8.5165
T4.0H_1,8.5855
T5.0H_1,8.171
LBexp_1,11.3607
LBexp_2,10.6534
LBexp_3,10.5437
LBtran_1,8.7824
LBtran_2,8.4542
LBtran_3,8.2032
LBstat_1,9.7464
LBstat_2,9.436
LBstat_3,9.0383
LBGexp_1,8.0253
LBGexp_2,11.1447
LBGexp_3,10.8486
LBGtran_2,9.9811
LBGtran_3,11.057
LBGstat_1,11.7562
LBGstat_2,10.6764
LBGstat_3,10.9355
Mt0_1,10.8886
Mt0_3,11.0041
M0t45_1,8.936
M0t45_2,10.1236
M0t45_3,9.4535
M0t90_1,8.5816
M0t90_2,10.198
M0t90_3,9.0973
M40t45_1,8.6007
M40t45_2,8.6895
M40t45_3,10.0473
M40t90_1,8.6103
M40t90_2,10.1536
M40t90_3,9.804
dia0_1,10.0199
dia0_2,11.1457
