,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
71,Stress Time Course__M0t45,-6.843236530333333,4.538285422533659,3.0,172.0,-11.055642127,173.0,-2.0374478576,174.0,-7.4366196064,,,,,,,,,,
72,Stress Time Course__M0t90,-25.0116563294,2.012703521067021,3.0,175.0,-22.8193282493,176.0,-25.4398019149,177.0,-26.775838824,,,,,,,,,,
73,Stress Time Course__M40t45,-12.582611456333334,4.581726135542809,3.0,178.0,-12.7618702295,179.0,-17.0720774062,180.0,-7.9138867333,,,,,,,,,,
74,Stress Time Course__M40t90,-24.7108822429,1.4742492522781394,3.0,181.0,-23.0385276748,182.0,-25.2716806847,183.0,-25.8224383692,,,,,,,,,,
75,Stress Time Course__dia0,-4.3285600718333335,3.0462987076712924,3.0,184.0,-5.4651237469,185.0,-6.6431766154,186.0,-0.8773798532,,,,,,,,,,
76,Stress Time Course__dia5,-13.453693091333333,2.7656386364001477,3.0,187.0,-13.0587893109,188.0,-16.3955566344,189.0,-10.9067333287,,,,,,,,,,
77,Stress Time Course__dia15,-5.874318793566666,11.955170090021713,3.0,190.0,-18.443495978,191.0,-4.5332037333,192.0,5.3537433306,,,,,,,,,,
78,Stressors__Diami,-24.802143972133333,0.28705894312515196,3.0,193.0,-24.5906427824,194.0,-25.1289223297,195.0,-24.6868668043,,,,,,,,,,
79,Stressors__Paraq,-13.551396988666667,0.47457827545915865,3.0,196.0,-13.4048092332,197.0,-13.1674069699,198.0,-14.0819747629,,,,,,,,,,
80,Stressors__H2O2,-25.937849672833334,0.30584201231822145,3.0,199.0,-25.9180427953,200.0,-25.6423925015,201.0,-26.2531137217,,,,,,,,,,
81,Stressors__Oxctl,-17.14684178326667,0.4974887153519108,3.0,202.0,-17.2618589669,203.0,-17.5767481148,204.0,-16.6019182681,,,,,,,,,,
82,Carbon Transition__GM-0.1,-0.23172908700000003,1.299812968658531,3.0,205.0,-0.1523420435,215.0,1.0265708529,225.0,-1.5694160704,,,,,,,,,,
83,Carbon Transition__GM-0.2,-0.3705728494666667,0.03899638572942356,3.0,206.0,-0.3521920745,216.0,-0.3441636803,226.0,-0.4153627936,,,,,,,,,,
84,Carbon Transition__GM+5,-1.4106806046333336,0.6241480089854011,3.0,207.0,-1.9360389416000001,217.0,-0.7207313805000001,227.0,-1.5752714918000001,,,,,,,,,,
85,Carbon Transition__GM+15,-1.6999108837333334,0.7815135121181163,3.0,208.0,-0.8002656995,219.0,-2.088559327,229.0,-2.2109076247,,,,,,,,,,
86,Carbon Transition__GM+25,-1.0352057634999998,1.6776797464098487,3.0,209.0,-0.0222336866,220.0,-0.1116480928,230.0,-2.9717355111,,,,,,,,,,
87,Carbon Transition__GM+45,-0.9393554469,1.0930160478938324,3.0,210.0,-0.2147450532,221.0,-0.4067366727,231.0,-2.1965846148,,,,,,,,,,
88,Carbon Transition__GM+60,-0.7198692269333334,1.3101004436811106,3.0,211.0,0.6358872575,222.0,-0.8165362866,232.0,-1.9789586517000002,,,,,,,,,,
89,Carbon Transition__GM+90,0.3140814591666667,1.2963122746563087,3.0,212.0,1.6268351755000001,223.0,0.28054789880000003,233.0,-0.9651386968000001,,,,,,,,,,
90,Carbon Transition__GM+120,-1.4252271743000002,0.03999564457937065,2.0,213.0,-1.4535083658,234.0,-1.3969459828000002,,,,,,,,,,,,
91,Carbon Transition__GM+150,-2.5141256695666665,1.0948752742856755,3.0,214.0,-2.6322108550000003,224.0,-3.5451719645,235.0,-1.3649941892,,,,,,,,,,
92,Carbon Transition__GM+10,-2.1003175963,1.4311440830787672,2.0,218.0,-1.0883459103,228.0,-3.1122892823,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,1.2358140041,0.8719946924196986,3.0,236.0,1.7093966291,244.0,0.2295005239,254.0,1.7685448593,,,,,,,,,,
94,Carbon Transition__MG+5,1.9743688308333336,1.049439073757063,3.0,237.0,2.5647017241,246.0,2.5956917054,256.0,0.7627130630000001,,,,,,,,,,
95,Carbon Transition__MG+10,1.6127708028666667,1.120660132085141,3.0,238.0,2.2686573053,247.0,2.2508704097,257.0,0.3187846936,,,,,,,,,,
96,Carbon Transition__MG+15,1.7187400884666666,0.6911395336208623,3.0,239.0,0.9291393645,248.0,2.2138991943,258.0,2.0131817066,,,,,,,,,,
97,Carbon Transition__MG+25,0.9246870804666667,0.25322315536329076,3.0,240.0,0.6800543851,249.0,0.9083019513,259.0,1.185704905,,,,,,,,,,
98,Carbon Transition__MG+45,0.1139065911333333,0.8891060987483052,3.0,241.0,-0.3884649859,250.0,-0.4102957514,260.0,1.1404805107,,,,,,,,,,
99,Carbon Transition__MG+120,-3.1887323643000003,0.4334500105043934,3.0,242.0,-3.6890791679,253.0,-2.9276631513,263.0,-2.9494547737000003,,,,,,,,,,
100,Carbon Transition__MG+150,-0.6254454066,0.19452229049365083,2.0,243.0,-0.48789737590000004,264.0,-0.7629934373,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,0.2310824361,0.5363485616183697,2.0,245.0,0.6103381411000001,255.0,-0.14817326890000002,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.2292080189,0.3074333920758272,2.0,251.0,0.4465962552,261.0,0.0118197826,,,,,,,,,,,,
103,Carbon Transition__MG+90,0.6916138212,0.07115392390322221,2.0,252.0,0.7419272433,262.0,0.6413003991,,,,,,,,,,,,
