,BSU23730
M9exp_1,10.1853
M9exp_2,9.8167
M9exp_3,9.5842
M9tran_1,10.0643
M9tran_2,9.9121
M9tran_3,10.3425
M9stat_1,9.6694
M9stat_2,8.9226
M9stat_3,8.7342
MG-0.1_1,9.4398
MG-0.1_2,8.5337
MG-0.1_3,9.6527
MG-0.2_2,9.1609
MG-0.2_3,9.1591
MG+5_1,9.3739
MG+5_2,9.1059
MG+5_3,9.0717
MG+10_1,10.0915
MG+10_2,9.5288
MG+10_3,8.6976
MG+15_1,9.3409
MG+15_2,9.9942
MG+15_3,9.7249
MG+25_1,9.654
MG+25_2,9.1909
MG+25_3,9.5322
MG+45_1,9.2865
MG+45_2,8.8925
MG+45_3,9.8778
MG+60_2,9.37
MG+60_3,9.3202
MG+90_2,9.1966
MG+90_3,9.7651
MG+120_1,9.4326
MG+120_2,10.1029
MG+120_3,9.658
MG+150_1,10.0651
MG+150_3,10.1426
GM-0.1_1,9.6376
GM-0.1_2,9.9825
GM-0.1_3,10.0791
GM-0.2_1,9.5231
GM-0.2_2,9.7329
GM-0.2_3,10.0497
GM+5_1,9.5191
GM+5_2,9.609
GM+5_3,10.1978
GM+10_2,9.54
GM+10_3,9.1978
GM+15_1,9.9585
GM+15_2,9.4187
GM+15_3,9.8016
GM+25_1,10.2644
GM+25_2,9.8418
GM+25_3,9.6767
GM+45_1,10.144
GM+45_2,8.8653
GM+45_3,9.5866
GM+60_1,10.1147
GM+60_2,8.8981
GM+60_3,9.3219
GM+90_1,10.2227
GM+90_2,10.15
GM+90_3,9.7998
GM+120_1,9.4518
GM+120_3,10.0376
GM+150_1,10.1093
GM+150_2,9.7028
GM+150_3,10.0396
BT_1,10.6869
BT_2,9.9209
B36_1,10.6337
B36_2,10.829
B60_1,10.343
B60_2,10.805
S0_1,10.0243
S0_2,9.838
S0_3,9.7168
S1_1,10.4178
S1_2,10.1986
S1_3,10.2585
S2_1,10.1516
S2_2,10.0097
S2_3,9.5467
S3_1,11.7769
S3_2,11.8919
S4_1,12.3751
S4_2,11.8319
S4_3,11.2607
S5_1,12.1932
S5_2,12.1605
S5_3,12.5471
S6_1,11.1183
S6_2,8.281
S6_3,11.4363
S6/t_1,10.8257
S6/t_2,8.1606
S6_4,10.3667
S6_5,11.0762
S6_6,11.1047
S7_4,10.6146
S7_5,10.2734
S7_6,10.6684
S8_4,9.9786
S8_5,9.0386
G135_1,8.1596
G135_3,7.7149
G150_1,8.4341
G150_2,8.4926
G150_3,8.5916
G180_1,8.0325
G180_2,7.9096
G180_3,7.5698
T-5.40H_1,11.1224
T-4.40H_1,10.9142
T-3.40H_1,10.862
T-2.40H_1,10.612
T-1.40H_1,10.5339
T-1.10H_1,10.6417
T-0.40H_1,10.5225
T0.0H_1,10.3448
T0.30H_1,9.7711
T1.0H_1,9.9344
T1.30H_1,9.5873
T2.0H_1,9.6894
T2.30H_1,10.4732
T3.0H_1,10.0522
T3.30H_1,10.4117
T4.0H_1,10.5807
T5.0H_1,10.2566
LBexp_1,9.1074
LBexp_2,9.7223
LBexp_3,9.3949
LBtran_1,9.7945
LBtran_2,9.517
LBtran_3,9.195
LBstat_1,10.1028
LBstat_2,9.972
LBstat_3,9.8451
LBGexp_1,8.948
LBGexp_2,8.8217
LBGexp_3,8.7679
LBGtran_2,9.3762
LBGtran_3,9.8723
LBGstat_1,8.4238
LBGstat_2,8.4719
LBGstat_3,8.8446
Mt0_1,9.1408
Mt0_3,9.2183
M0t45_1,9.5083
M0t45_2,9.7133
M0t45_3,9.9076
M0t90_1,9.2427
M0t90_2,10.6005
M0t90_3,10.0151
M40t45_1,9.2479
M40t45_2,9.8236
M40t45_3,9.9275
M40t90_1,9.253
M40t90_2,10.1883
M40t90_3,9.981
dia0_1,8.9677
dia0_2,9.4455
dia0_3,9.5465
dia5_1,8.5048
dia5_2,8.7927
dia5_3,8.6305
dia15_1,8.0165
dia15_2,8.9045
dia15_3,8.8436
C30_1,9.6472
C30_2,9.9389
C90_1,9.8966
C90_2,9.9763
SMM_1,10.2023
SMM_2,10.3066
SMM_3,10.3316
Salt_1,8.9853
Salt_2,8.885
Salt_3,9.0349
M+G_1,9.7479
M+G_2,10.1163
M+G_3,10.17
Glu_1,10.4153
Glu_2,10.463
Glu_3,10.2983
Fru_1,9.6743
Fru_2,10.9268
Fru_3,10.0821
Mal_1,9.215
Mal_2,9.7416
Mal_3,9.9
G+S_2,10.7854
G+S_3,11.2523
Pyr_1,10.5737
Pyr_2,11.1296
Pyr_3,10.8788
Gly_1,8.8207
Gly_2,9.3207
Gly_3,8.5463
Glucon_1,9.7182
Glucon_2,9.9229
Glucon_3,9.2204
BI_1,10.4291
BI_2,10.5324
BC_2,10.5054
BC/t_1,9.8758
BC/t_2,10.3669
BC_1,9.7241
Sw_1,9.2168
Sw_2,9.6013
BMM_1,9.7828
BMM_2,9.5881
BMM_3,9.5485
Heat_1,9.63
Heat_2,9.2114
Heat_3,9.2453
Cold_1,11.0325
Cold_2,10.1415
Cold_3,9.7728
Etha_1,7.9829
Etha_2,8.0445
Etha_3,7.8906
SMMPr_1,10.3316
SMMPr_2,10.1898
SMMPr_3,10.205
HiTm_1,9.3433
HiTm_2,9.6499
HiTm_3,9.6451
LoTm_1,11.8066
LoTm_2,11.4472
LoTm_3,11.674
HiOs_1,10.2393
HiOs_2,10.0981
HiOs_3,10.1674
Oxctl_1,8.666
Oxctl_2,8.6586
Oxctl_3,8.9141
Diami_1,8.1773
Diami_2,8.2534
Diami_3,8.2839
Paraq_1,8.7533
Paraq_2,9.0205
Paraq_3,8.0366
H2O2_1,8.3794
H2O2_2,8.6283
H2O2_3,8.3561
HPh_1,9.6819
HPh_2,9.1983
HPh_3,9.2748
LPh_1,9.5211
LPh_2,10.004
LPh_3,9.5459
LPhT_1,9.6002
LPhT_2,9.6839
LPhT_3,10.03
aero_1,10.2377
aero_2,9.4718
aero_3,10.2505
nit_1,11.104
nit_2,10.8365
nit_3,10.9265
ferm_1,10.677
ferm_2,10.2092
ferm_3,11.0991
