,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-1.0530034135000004,0.2826723718652447,2.0,0.0,-1.2528829645000004,1.0,-0.8531238625000004
1,RichMedia__BHIN_Growth_Mid,-0.6234182795000001,0.7765199523028506,2.0,2.0,-0.0743357554999999,3.0,-1.1725008035000002
2,RichMedia__BHIN_Growth_Stat,-1.2691999855000002,0.0015028762674522433,2.0,4.0,-1.2681372915000004,5.0,-1.2702626795
3,RichMedia__LBv2_Growth_Late,0.5044922205,0.032743347420807783,2.0,6.0,0.4813391774999997,7.0,0.5276452635000002
4,RichMedia__LBv2_Growth_Mid,0.0,0.3690450034464531,2.0,8.0,-0.2609542244999998,9.0,0.2609542244999998
5,RichMedia__LBv2_Growth_Stat,-2.1966479275,1.1022739220406002,2.0,10.0,-1.4172225625,11.0,-2.9760732925
6,RichMedia__MHB_Rich_Mid,-0.4298935610000001,0.3128936765798463,2.0,12.0,-0.2086443205000003,13.0,-0.6511428014999998
7,RichMedia__NBO_Rich_Mid,0.11660722349999955,0.2148903306301523,2.0,14.0,0.2685576334999995,15.0,-0.0353431865000004
8,Carbon__M9Na_Arabinose_Mid,-0.013766423500000347,0.5431611606885076,2.0,16.0,-0.3978393635000001,17.0,0.3703065164999994
9,Carbon__M9Na_Galactose_Mid,-0.5831606270000003,0.02627287277435774,2.0,18.0,-0.5645829005000005,19.0,-0.6017383535
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.7083127450000002,0.16565998745399793,2.0,20.0,-0.8254520455000005,21.0,-0.5911734444999999
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.6240293555000003,0.14352519831545218,2.0,22.0,-0.5225417145,23.0,-0.7255169965000006
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.7721076925,0.28868551035171913,2.0,24.0,-1.5679762105000004,25.0,-1.9762391745
13,Carbon__M9Na_GlcNAc_Mid,-0.5373296755000005,0.5328096901684297,2.0,26.0,-0.1605763305000005,27.0,-0.9140830205000006
14,Carbon__M9Na_Gluconate_Mid,-2.570590269,0.3250896492807859,2.0,28.0,-2.3407171735,29.0,-2.8004633645
15,Carbon__M9Na_Glucosamine_Mid,-1.5786415980000004,0.09779478197615636,2.0,30.0,-1.6477929515000005,31.0,-1.5094902445000002
16,Carbon__M9Na_Glycerol_Mid,-0.7819546465,0.10360045038328301,2.0,32.0,-0.7086980655000001,33.0,-0.8552112274999999
17,Carbon__M9Na_Maltose_Mid,0.4959461939999996,0.29033223264456187,2.0,34.0,0.7012420844999996,35.0,0.2906503034999996
18,Carbon__M9Na_Mannitol_Mid,-0.0258550645000004,0.29308373008704897,2.0,36.0,-0.2330965575000005,37.0,0.1813864284999997
19,Carbon__M9Na_Trehalose_Mid,-0.2210378799999999,0.21534977538254882,2.0,38.0,-0.3733131665,39.0,-0.0687625934999998
20,Carbon__M9Na_ethanol_Mid,-2.347818953,0.4296549963644728,2.0,40.0,-2.6516309145,41.0,-2.0440069915
21,Carbon__M9Na_fructose_Mid,-0.4989109300000001,0.0013931198599833774,2.0,42.0,-0.4998960145,43.0,-0.4979258455000002
22,Carbon__M9Na_fumarate_Mid,-1.310158844,0.404945383241147,2.0,44.0,-1.5964984705000005,45.0,-1.0238192174999998
23,Carbon__M9Na_glucoseGrowth_Late,-0.05336473300000045,0.1795399109127018,2.0,46.0,-0.1803186215000005,47.0,0.0735891554999996
24,Carbon__M9Na_glucoseGrowth_Mid,0.0,0.06009244378719938,2.0,48.0,0.0424917745000001,49.0,-0.0424917745000001
25,Carbon__M9Na_glucoseGrowth_Stat,-1.1908462650000002,0.049263971760454314,2.0,50.0,-1.1560113765000004,51.0,-1.2256811535
26,Carbon__M9Na_ribose_Mid,-0.04062893850000024,0.6332645618934685,2.0,52.0,0.4071567274999994,53.0,-0.4884146044999999
27,Carbon__M9Na_succinate_Mid,-0.7241938325000006,0.2606703314182649,2.0,54.0,-0.9085155915000004,55.0,-0.5398720735000007
28,Carbon__M9Na_sucrose_Mid,-0.9354267965000003,0.24005195893492498,2.0,56.0,-1.1051691645000004,57.0,-0.7656844285000002
29,TF__LBv2_HapROver_Late,-0.3403220880000002,0.20280650577181597,2.0,58.0,-0.1969162325000004,59.0,-0.4837279434999999
30,TF__LBv2_HapROver_Mid,0.040334359999999694,0.18225992725418363,2.0,60.0,0.1692115904999998,61.0,-0.0885428705000004
