,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-3.731411270741169,0.2618447410768705,2.0,0.0,-3.546259078707678,1.0,-3.91656346277466,,
1,Chrom__sac_sta,3.045205049278258,1.340984943350775,2.0,2.0,3.9934245961906494,3.0,2.096985502365867,,
2,Chrom__sac_MW001,-8.434225540199236e-15,0.03457968710787888,2.0,4.0,-0.02445153124529862,5.0,0.024451531245281752,,
3,Chrom__sac_fadR,-0.3355087614718428,0.5818067713513358,2.0,6.0,0.07589075189093795,7.0,-0.7469082748346235,,
4,FadR__wt_p,-4.440892098500626e-16,3.811426221540702,2.0,8.0,-2.6950853272436515,9.0,2.6950853272436506,,
5,FadR__ko_p,1.3662083132859737,3.636879563025163,2.0,10.0,-1.2054538880878871,11.0,3.9378705146598345,,
6,GDGT__75_2.4_log,0.0,3.835794364473801,3.0,12.0,1.6874170562533846,27.0,-4.390225998156671,50.0,2.7028089419032866
7,GDGT__80_3.5_stat,5.291202778036886,0.6947663043493076,3.0,13.0,4.799055691779403,20.0,4.988601871445763,42.0,6.085950770885493
8,GDGT__80_2.4_log,3.415118700733497,3.4476181453425228,3.0,14.0,6.505225579363895,37.0,-0.30352634812472745,41.0,4.043656870961323
9,GDGT__75_3.5_stat,6.087057141131297,0.641876949917507,3.0,15.0,6.751618885223553,24.0,5.470568097048902,28.0,6.038984441121437
10,GDGT__80_1.6_stat,3.317810675418079,0.7374824830649293,3.0,16.0,3.0888361740328185,17.0,4.142620684519971,33.0,2.7219751677014483
11,GDGT__75_2.4_stat,11.19366866941813,0.30867130915732205,3.0,18.0,11.526314713694468,26.0,10.91649469321382,31.0,11.138196601346102
12,GDGT__80_2.4_stat,10.90931564375112,1.1998634196511944,3.0,19.0,9.888038010599429,29.0,10.609142384174223,30.0,12.230766536479706
13,GDGT__80_1.6_log,-6.0253954543651,0.8023839642942644,2.0,21.0,-5.4580243120972805,39.0,-6.592766596632918,,
14,GDGT__65_3.5_stat,4.140122188466736,4.272621295201683,3.0,22.0,6.020012622907079,23.0,7.150468314690193,34.0,-0.7501143721970651
15,GDGT__75_1.6_stat,7.668183107193186,0.6269985092126783,3.0,25.0,7.9872801414963295,32.0,8.07144889563372,38.0,6.945820284449508
16,GDGT__75_1.6_log,-4.823070976876007,0.3155077519123878,2.0,35.0,-5.0461686477701795,36.0,-4.599973305981835,,
17,GDGT__65_2.4_stat,14.642828714382118,5.367954334043786,3.0,40.0,9.064116514668633,46.0,19.771717113001888,49.0,15.09265251547583
18,GDGT__65_2.4_log,-3.824180644580219,3.927221915057981,3.0,43.0,-0.6700944565230372,44.0,-8.222903594446793,47.0,-2.579543882770829
19,GDGT__80_3.5_log,-3.4125863849877316,0.17807453885880914,3.0,45.0,-3.2366685019152857,51.0,-3.59274193818219,52.0,-3.4083487148657188
20,GDGT__65_1.6_log,-8.153525489848128,1.3764748174827484,3.0,48.0,-6.9854450751114845,53.0,-9.671039870236608,54.0,-7.804091524196293
21,NutLim__t0,-1.609823385706477e-15,0.914649421002402,2.0,55.0,0.6467548079991462,56.0,-0.6467548079991494,,
22,NutLim__t05,0.2401054078129611,1.508767343601388,3.0,57.0,0.7785941880498695,58.0,-1.4640261807595087,59.0,1.4057482161485226
23,NutLim__t1,1.8737595234070639,0.9743242642257479,3.0,60.0,2.6559901738960217,61.0,0.7823626983814174,62.0,2.182925697943753
24,NutLim__t15,-0.04907052291337085,2.3503414939907774,3.0,63.0,-1.0583869532008323,64.0,2.6373451022186085,65.0,-1.7261697177578887
25,NutLim__t2,-2.245575595386683,4.237098880530216,3.0,66.0,-3.585839332141568,67.0,2.499574893849477,68.0,-5.650462347867959
26,NutLim__t4,-11.778026714011093,0.341094399615379,2.0,69.0,-12.019216877003881,70.0,-11.536836551018304,,
27,UV_irr__wt0,-6.106226635438361e-16,0.3639101034081609,3.0,71.0,-0.28294683242424074,72.0,-0.12757375600560725,73.0,0.4105205884298461
28,UV_irr__wt1,-1.2043246698025512,0.7746331050982714,3.0,74.0,-1.681521549011015,75.0,-1.6209123116816384,76.0,-0.3105401487149998
29,UV_irr__wt2,-0.984479551549981,0.4146964714092378,3.0,77.0,-0.8760072366369619,78.0,-1.4426321373333548,79.0,-0.6347992806796262
30,UV_irr__mut0,-0.2654197957617166,0.4639103058259957,3.0,80.0,-0.7803604024711466,81.0,0.11987812793720246,82.0,-0.13577711275120558
31,UV_irr__mut1,-0.5340042781964772,0.9227379460997227,3.0,83.0,-0.6225263561987291,84.0,-1.4092910620147832,85.0,0.4298045836240806
32,UV_irr__mut2,-0.4384823733158152,0.2630850295426155,3.0,86.0,-0.6872591064750649,87.0,-0.16310945273016814,88.0,-0.4650785607422125
33,YtrA__overexpr,6.6038184613368855,3.4174916903086245,3.0,89.0,3.3808992169406005,90.0,6.243263095913596,91.0,10.18729307115646
34,YtrA__wt,-2.960594732333751e-15,0.8165220781810515,3.0,92.0,0.48451222996592896,93.0,-0.942716126987354,94.0,0.4582038970214161
