sample,new_1128482_1129270
LBexp_1,7.0918
LBexp_2,7.0778
LBexp_3,7.2395
LBtran_1,7.2360000000000015
LBtran_2,7.0333
LBtran_3,7.1984
LBstat_1,7.3032
LBstat_2,7.5214
LBstat_3,7.5543
LBGexp_1,6.9951
LBGexp_2,6.8926
LBGexp_3,7.0529
LBGtran_2,7.6011
LBGtran_3,7.4424
LBGstat_1,7.1436
LBGstat_2,7.1434
LBGstat_3,7.6629
S0_1,6.7478
S0_2,6.9813
S0_3,7.1564
S1_1,7.7254
S1_2,7.6248
S1_3,7.3827
S2_1,8.2475
S2_2,7.9798
S2_3,7.6721
S3_1,12.7998
S3_2,12.8556
S4_1,13.2635
S4_2,12.8386
S4_3,12.4731
S5_1,12.6744
S5_2,12.7197
S5_3,12.9214
S6_1,11.574000000000002
S6_2,8.5372
S6_3,12.1996
S6/t_1,11.1586
S6/t_2,8.201
S6_4,10.5806
S6_5,11.1887
S6_6,11.5404
S7_4,11.0674
S7_5,10.7309
S7_6,11.1734
S8_4,10.4536
S8_5,9.3807
G135_1,7.4344
G135_3,7.4896
G150_1,7.3394
G150_2,7.0793
G150_3,7.3106
G180_1,7.2586
G180_2,7.0331
G180_3,7.1729
C30_1,8.8285
C30_2,8.6489
C90_1,8.2964
C90_2,6.8692
BI_1,7.1924
BI_2,7.0944
BC_2,7.6834
BC/t_1,7.6651
BC/t_2,8.6728
BC_1,7.6026
Sw_1,6.7873
Sw_2,6.9678
BT_1,9.508
BT_2,8.8918
B36_1,7.7974
B36_2,7.3321
B60_1,7.9166
B60_2,8.171
M9exp_1,7.144
M9exp_2,7.2313
M9exp_3,6.9889
M9tran_1,7.3195
M9tran_2,7.4283
M9tran_3,7.2232
M9stat_1,10.341
M9stat_2,8.7776
M9stat_3,8.4805
M+G_1,8.4772
M+G_2,7.3319
M+G_3,7.3525
Glu_1,7.6458
Glu_2,7.4611
Glu_3,7.4578
Fru_1,7.3688
Fru_2,7.9099
Fru_3,7.4558
Mal_1,6.989
Mal_2,7.5503
Mal_3,7.2372
G+S_2,10.2179
G+S_3,10.8608
Pyr_1,10.4403
Pyr_2,10.4
Pyr_3,10.1256
Gly_1,7.5056
Gly_2,7.7162
Gly_3,7.95
Glucon_1,8.6637
Glucon_2,8.4709
Glucon_3,8.1441
aero_1,7.5319
aero_2,7.1931
aero_3,6.9016
nit_1,8.9742
nit_2,7.9641
nit_3,8.6553
ferm_1,9.1095
ferm_2,7.4132
ferm_3,8.9107
T-5.40H_1,8.4757
T-4.40H_1,7.9768
T-3.40H_1,7.3865
T-2.40H_1,7.2733
T-1.40H_1,7.085
T-1.10H_1,7.0821
T-0.40H_1,7.1739
T0.0H_1,7.0976
T0.30H_1,7.7463
T1.0H_1,7.4713
T1.30H_1,7.9618
T2.0H_1,8.0772
T2.30H_1,8.3947
T3.0H_1,8.7108
T3.30H_1,9.5582
T4.0H_1,9.8728
T5.0H_1,9.8987
HPh_1,7.6029
HPh_2,7.1003
HPh_3,7.7120000000000015
LPh_1,7.4224
LPh_2,7.1342
LPh_3,7.5714
LPhT_1,7.6936
LPhT_2,7.3514
LPhT_3,7.5379999999999985
SMMPr_1,8.458
SMMPr_2,8.2934
SMMPr_3,8.1136
HiTm_1,7.4086
HiTm_2,7.1874
HiTm_3,7.3917
LoTm_1,9.7049
LoTm_2,9.7088
LoTm_3,9.8827
HiOs_1,8.5233
HiOs_2,8.8562
HiOs_3,8.2333
BMM_1,6.9203
BMM_2,6.9962
BMM_3,7.3497
Heat_1,7.6483
Heat_2,7.119
Heat_3,7.731
Cold_1,7.5527
Cold_2,7.4402
Cold_3,7.5163
Etha_1,7.5463
Etha_2,7.7726
Etha_3,7.3719
SMM_1,7.4006
SMM_2,7.4004
SMM_3,7.4376
Salt_1,7.4785
Salt_2,7.4337
Salt_3,7.2545
Mt0_1,7.1603
Mt0_3,6.5573
M0t45_1,7.1363
M0t45_2,6.955
M0t45_3,6.8258
M0t90_1,7.3623
M0t90_2,7.0648
M0t90_3,7.1461
M40t45_1,7.2733
M40t45_2,7.3257
M40t45_3,6.67
M40t90_1,7.1646
M40t90_2,7.0255
M40t90_3,7.0537
dia0_1,6.9172
dia0_2,7.0673
dia0_3,6.575
dia5_1,7.0819
dia5_2,7.4162
dia5_3,6.7463
dia15_1,7.5336
dia15_2,7.4032
dia15_3,7.2113
Diami_1,7.4436
Diami_2,7.0355
Diami_3,7.5866
Paraq_1,7.5565
Paraq_2,7.404
Paraq_3,7.1575
H2O2_1,8.0029
H2O2_2,7.8976
H2O2_3,8.1241
Oxctl_1,7.7474
Oxctl_2,7.5439
Oxctl_3,7.3434
GM-0.1_1,6.8333
GM-0.2_1,7.2179
GM+5_1,6.7826
GM+15_1,6.6242
GM+25_1,6.8711
GM+45_1,6.9214
GM+60_1,6.6043
GM+90_1,6.8339
GM+120_1,7.1357
GM+150_1,7.4746
GM-0.1_2,6.9188
GM-0.2_2,7.5596
GM+5_2,6.5437
GM+10_2,6.5842
GM+15_2,7.0768
GM+25_2,7.0174
GM+45_2,6.3503
GM+60_2,6.6236
GM+90_2,7.6654
GM+150_2,6.4844
GM-0.1_3,7.2968
GM-0.2_3,6.8191
GM+5_3,6.8648
GM+10_3,6.7112
GM+15_3,6.8794
GM+25_3,7.1416
GM+45_3,7.606
GM+60_3,7.1708
GM+90_3,7.5033
GM+120_3,8.1492
GM+150_3,7.2556
MG-0.1_1,6.6464
MG+5_1,7.2516
MG+10_1,6.9424
MG+15_1,7.099
MG+25_1,7.0908
MG+45_1,7.0435
MG+120_1,7.2631
MG+150_1,7.2189
MG-0.1_2,6.2971
MG-0.2_2,6.6297
MG+5_2,6.4859
MG+10_2,6.6932
MG+15_2,7.5464
MG+25_2,6.8235
MG+45_2,6.5566
MG+60_2,7.0171
MG+90_2,6.4718
MG+120_2,7.0417
MG-0.1_3,6.9071
MG-0.2_3,7.2686
MG+5_3,7.485
MG+10_3,7.0269
MG+15_3,7.1328
MG+25_3,7.0384
MG+45_3,6.9835
MG+60_3,7.2496
MG+90_3,6.8131
MG+120_3,7.0271
MG+150_3,7.2135
