,PA1643a
SRX7442752,0.636260257
SRX7442753,-0.636260257
SRX7442754,1.252619378
SRX7442755,1.35204007
SRX7442756,0.893815872
SRX7442757,0.643884749
SRX7442758,0.8895851100000001
SRX7442759,1.491244706
SRX7442761,1.565934998
SRX7874204,-0.08491445800000001
SRX7874205,0.08491445800000001
SRX7874206,0.5927733230000001
SRX7874207,0.8183737630000001
SRX8639787,0.034305527
SRX8639788,-0.034305527
SRX8639789,0.060531534000000005
SRX8639790,0.23711130600000002
SRX8639791,0.24226967900000002
SRX8639792,-0.022776825
SRX8639793,-1.184974667
SRX8639794,-1.170017354
SRX8639795,-1.032936763
SRX8639796,-1.464707151
SRX8639797,-0.27354848400000004
SRX8639798,0.382767833
SRX8639800,0.291677016
SRX1156127,0.230750629
SRX1156135,-0.230750629
SRX1156136,-0.883454987
SRX1156137,-0.603922888
SRX1156138,-0.447249587
SRX1156140,-0.444823807
ERX2195929,-0.155822497
ERX2195930,0.155822497
ERX2195931,-1.258964284
ERX2195932,-0.8542410130000001
ERX2195933,-0.747257016
ERX2195934,-1.0459889470000001
SRX4579961,-0.16611820400000002
SRX4579962,-0.047817004
SRX4579963,0.21393520900000002
SRX4579964,-3.90644363
SRX4579965,-4.542824079
SRX4579966,-4.091224967
SRX5630349,0.192555063
SRX5630350,-0.192555063
SRX5630351,-0.714809529
SRX5630352,0.024583434
SRX1411278,0.27449396400000003
SRX1411287,0.29996965200000003
SRX1411289,0.08448430300000001
SRX1411279,-0.21930479200000003
SRX1411280,-0.055189171
SRX1411281,0.356185397
SRX1411282,0.161894072
SRX1411283,-0.128996799
SRX1411284,0.34598328100000003
SRX1411285,0.181606662
SRX1411286,-0.0007761420000000001
SRX1411288,0.15242843
SRX2711962,0.027826466
SRX2711963,-0.027826466
SRX2711964,-0.08631217000000001
SRX2711965,-0.24203332500000002
SRX2711966,-0.32739579900000004
SRX2711967,-0.454988376
ERX3558798,-0.7813386360000001
ERX3558799,-0.38087230600000005
ERX3558800,-0.63339067
ERX3558801,-0.33900473600000003
ERX3558802,-0.174587337
ERX3558803,0.021940762000000003
ERX3558804,0.10728823400000001
ERX3558805,0.045358340000000004
ERX3593017,0.210483358
ERX3593018,0.0588736
ERX3593020,-0.159468359
ERX3593021,0.037065385
ERX3593022,0.12240297500000001
SRX7058492,-0.470149955
SRX7058494,0.604118734
SRX7058495,0.7940237370000001
SRX7058509,0.47014995600000004
SRX2662717,0.28479354700000004
SRX2662718,0.256540615
SRX2662721,0.111687483
SRX2662722,-0.111687484
SRX8143226,-0.10713692500000001
SRX8143227,0.10713692500000001
SRX8143228,0.36536022
SRX8143229,0.33667488900000003
ERX2456848,1.501044021
ERX2456849,1.403023314
ERX2456850,1.298285154
ERX2456851,-2.06629311
ERX2456852,-1.855432224
ERX2456853,-1.6662739420000001
ERX2456854,1.8769443670000001
ERX2456855,2.071975723
ERX2456856,1.730468026
ERX2456857,-2.357709336
ERX2456858,-1.688747812
ERX2456859,-1.632930971
SRX540108,0.23936991300000002
SRX540109,-0.23936991300000002
SRX540110,-0.7806353540000001
SRX540111,-0.997135328
SRX540112,1.8208851840000002
SRX540113,1.84073792
SRX540114,1.8082518140000001
SRX540115,1.983939689
SRX1737662,-0.11067401700000001
SRX1737664,-0.191439262
SRX1737665,-0.514404135
SRX1737667,-0.15018034700000002
SRX1737668,0.10675187100000001
SRX1737670,0.043428475
SRX1516139,-0.016297984
SRX1516140,0.016297984
SRX1516141,0.10408787400000001
SRX1516142,0.312232976
SRX591667,0.45537167700000003
SRX591668,0.20974144400000003
SRX591669,-0.342739524
SRX591670,-0.670669044
SRX591671,-0.12958571300000002
SRX591675,-0.45537167700000003
SRX591676,-0.579466641
SRX591677,0.25980848100000004
SRX591678,-0.40369328600000004
SRX591679,-0.8353743490000001
SRX2520351,-0.018284002
SRX2520352,0.27192112500000004
SRX2520353,-0.043439477000000004
SRX2520354,-0.0056450630000000005
SRX2520355,-0.150375902
SRX2520356,-0.155776882
SRX2520357,0.052515663000000004
SRX2520358,-0.31651522400000004
SRX2520359,-0.444941236
SRX2520360,0.163576309
SRX2652927,1.070329955
SRX2652931,2.034974659
SRX2652933,-0.16701138000000001
SRX2652935,0.053648542
SRX2652937,0.11336283700000001
SRX2940624,0.52016856
SRX2940626,0.136449923
SRX2940627,0.056618649
SRX2940628,-0.10606767900000001
SRX2940629,0.049449031000000004
SRX3763712,0.243920505
SRX3763714,-0.243920505
SRX3763715,0.621692794
SRX3763716,0.536932532
SRX3763717,0.687143232
ERX2259197,0.250730926
ERX2259198,0.102122078
ERX2259199,0.009634308000000001
ERX2259200,-0.009634308000000001
SRX6976948,0.11890708800000001
SRX6976949,0.101086696
SRX6976950,-0.21999378400000003
SRX6976951,-0.317482885
SRX6976952,0.042912284
SRX6976953,-0.03275913
SRX4342817,0.171987798
SRX4342818,-0.48763829100000006
SRX4342819,1.584744882
SRX4342820,0.298235543
SRX4342821,0.017414949000000002
SRX4342822,2.428285112
ERX2300159,-0.875927945
ERX2300160,0.875927945
ERX2300161,-0.361747537
ERX2300162,-0.259714697
ERX2300163,0.985833374
ERX2300164,0.42320093000000003
ERX2300165,-3.02952647
ERX2300166,-0.13882760600000002
ERX2300167,-0.375055048
ERX2300168,0.007813172
ERX2300169,-0.575725314
ERX2300170,-0.36495526300000003
ERX2068556,-0.13436788600000002
ERX2068557,-0.013622824
ERX2068558,0.064750576
ERX2068559,0.240306384
ERX2068560,-0.12257425500000001
ERX2068561,-0.117732129
SRX6747256,0.034410176
SRX6747257,-0.019262736000000003
SRX6747258,0.069036892
SRX6747259,-0.09896833000000001
SRX6747260,0.014783999999999999
SRX6747265,-1.394151054
SRX6747266,-0.861452647
SRX6747268,0.158880983
SRX6747269,0.091681786
SRX6747953,-0.075506238
SRX6747954,-0.104100854
SRX6747955,0.17960709100000002
SRX6747957,-1.219654647
SRX6747958,-0.62460837
SRX7747527,-0.39182252
SRX7747528,0.0012415290000000001
SRX7747537,-0.37517114900000004
SRX7747538,-0.16956536500000002
SRX7747540,0.16956536500000002
ERX2813653,0.11325402300000001
ERX2813654,-0.11325402300000001
ERX2813656,0.296338698
ERX2813657,-1.542799284
ERX2813658,-1.204815484
Paeru_0017,-0.38476297400000004
Paeru_0018,-0.728751794
Paeru_0019,-0.278886287
Paeru_0020,-0.646960995
Paeru_0033,-0.12149992600000001
Paeru_0034,-0.8066166090000001
Paeru_0035,-0.7423903350000001
Paeru_0036,-0.53338093
Paeru_0037,0.09654118
Paeru_0038,-0.745119944
Paeru_0039,-1.9673214730000002
Paeru_0040,-0.618489523
Paeru_0041,-0.7053742230000001
Paeru_0042,-0.194938682
Paeru_0043,-0.49856239500000005
Paeru_0044,-3.765502148
Paeru_0045,-1.462997604
Paeru_0046,-0.958858006
Paeru_0047,-0.610791953
Paeru_0048,-0.8399836030000001
Paeru_0049,-1.019874332
Paeru_0050,-0.885440471
Paeru_0051,-0.9536885150000001
Paeru_0052,-0.734802037
Paeru_0053,-0.897632744
Paeru_0056,-0.312196097
Paeru_0057,-0.22223463100000002
Paeru_0058,-1.198904275
Paeru_0059,-0.6995636980000001
Paeru_0060,-0.595781014
Paeru_0061,-0.411633525
Paeru_0062,-0.409320094
Paeru_0063,-1.167285231
Paeru_0064,-1.674524334
Paeru_0065,-0.514743631
Paeru_0066,-0.838647086
Paeru_0068,-1.207542103
Paeru_0069,-1.074359468
Paeru_0070,0.016323233
Paeru_0071,-0.11136091000000001
Paeru_0072,-1.015425671
Paeru_0073,-1.167210888
Paeru_0074,-0.9916909540000001
Paeru_0075,-1.005694592
Paeru_0077,-1.490961087
Paeru_0106,-0.129082218
Paeru_0107,-0.335089348
Paeru_0111,-0.37800335900000004
Paeru_0112,-0.750507636
Paeru_0131,-0.5298958770000001
Paeru_0132,-0.369880323
Paeru_0133,0.33843079600000003
Paeru_0134,0.579411517
Paeru_0135,0.211493707
Paeru_0136,-0.006790697
Paeru_0137,0.669244511
Paeru_0138,0.641247549
Paeru_0161,0.123964187
Paeru_0162,-0.21321788300000002
Paeru_0166,-0.632398087
Paeru_0167,-0.32071746
Paeru_0220,-0.8125922950000001
Paeru_0221,-0.330723847
Paeru_0258,-0.326866749
Paeru_0259,0.079255473
Paeru_0260,0.362098593
Paeru_0261,4.396116614
Paeru_0262,-0.8551874540000001
Paeru_0263,-0.164102034
Paeru_0264,0.6989124250000001
Paeru_0265,0.722166379
Paeru_0266,-0.266433448
Paeru_0267,0.301514369
Paeru_0268,-0.5471326320000001
Paeru_0269,0.286797472
Paeru_0270,0.097272616
Paeru_0271,-0.107234388
Paeru_0282,-0.6885126410000001
Paeru_0283,0.30615911300000004
Paeru_0284,0.8634846850000001
Paeru_0285,0.155254145
Paeru_0286,-0.090908233
Paeru_0287,1.2075513660000001
SRX6923929,0.7176951260000001
SRX6923930,1.017858387
SRX6923932,0.854776494
SRX6923933,0.119101706
SRX6923934,0.339896213
SRX6923935,-0.45899791900000003
SRX7940213,-0.11354272100000001
SRX7940214,-0.067538979
