k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,0.09040745332837104,,,
4,UC-4,False,0.02581511475145817,,,
3,Cadmium,False,-0.022353074681013826,,,
5,Lead,False,-0.014782981593161819,,,
6,Iron,False,0.012784111266955731,,,
14,UC-7,False,-0.008269269997254016,,,
7,Zinc - Steady,False,-0.007400842974893747,,,
10,Copper,False,-0.006582508003339172,,,
9,UC-5,False,-0.0007560389426379768,,,
13,UC-6,False,-0.000615133008104749,,,
1,UC-2,False,-0.00036803607668844045,,,
8,Zinc - Fast,False,0.0003135968955248813,,,
0,UC-1,False,-0.00024520411679986866,,,
2,UC-3,False,0.00018572919972939417,,,
12,Zinc - Intermediate,False,0.00017576058555102668,,,
