,SP5448_01295
SRX1726505,0.1500919742
SRX1726506,-0.35762922700000005
SRX1726507,0.20753725280000002
SRX1726508,-0.9660919373
SRX1726509,-1.0718841326
SRX1726510,-0.6176674866
SRX1726511,-1.4974053088
SRX1726512,-1.5942489151
SRX1726513,-1.3502205465000001
SRX1081650,0.3465215387
SRX1081651,0.0068795354
SRX1081652,-0.028707075500000002
SRX1081653,-0.043592866800000005
SRX1081654,0.23532157
SRX1081655,0.1764096134
SRX1081656,0.18847070330000001
SRX1081657,-0.39348680610000003
SRX1081658,-0.288491932
SRX1081659,0.10234618420000001
SRX1081660,0.27303563340000003
SRX1081661,-0.36570811000000003
SRX1081662,-0.10165545720000001
SRX1081663,-0.0820727993
SRX1081664,0.06502895780000001
SRX1081665,0.0992327181
SRX1081666,-0.0086322258
SRX1081668,0.1490554126
SRX1081669,0.046277947300000004
SRX1081670,-0.2607576156
SRX1081671,-0.1154749258
SRX1081672,-0.5272034497
SRX1081673,-0.9049343821
SRX1081674,-0.9320346084000001
SRX1081675,-0.6884136328
SRX1081676,-0.5276975833
SRX1081677,-0.3606460274
SRX1081678,-0.4126032395
SRX1081679,-0.7020147256
SRX1081680,-0.8662753483000001
SRX1081681,-0.8577685752
SRX1081682,-0.8748847007
SRX1081683,-1.1303395615
SRX1081684,-0.7534446778
SRX1081685,-1.1859602094000001
SRX1081686,-1.0488764716
SRX1081687,-0.8125980460000001
SRX1081688,-1.9660099073000001
SRX1081689,-0.9781423597000001
SRX1081690,-0.7209973886000001
SRX1081691,-0.7369490186000001
SRX1081692,-0.7570898949
SRX1962715,-0.07695095
SRX1962716,0.06681177540000001
SRX1962717,0.0101391746
SRX1962718,0.5196710539
SRX1962719,-0.4904709377
SRX1962720,-0.36755155980000004
SRX1962721,-0.3142742149
SRX4892146,0.0037267195
SRX4892147,0.0070450306
SRX4892148,-0.0177575292
SRX4892149,0.006985779100000001
SRX4892150,0.061056531500000004
SRX4892151,0.0358501866
SRX4892152,0.0705270482
SRX4892153,0.0428671174
SRX4892154,-0.0281274571
SRX4892155,0.06706975100000001
SRX4892156,0.1062907822
SRX4892157,0.09876805920000001
SRX4892158,-0.1468108514
SRX4892159,-0.1105201
SRX4892160,-0.1068627327
SRX4892161,-0.10041320050000001
SRX7620814,-0.37106463440000004
SRX7620815,-0.2039241339
SRX7620816,-0.1866220076
SRX7620817,-1.1020454401
SRX7620818,-0.9494781448
SRX7620819,-1.4069148742
SRX7620856,0.7262917847
SRX7620857,-0.5804518864
SRX7620858,0.7220425722
SRX7620859,-0.7559538764
SRX7620860,0.9268676297
SRX7620861,-0.7379949571000001
SRX7620862,0.6870015220000001
SRX7620863,0.2851743402
SRX7620864,0.1201398887
SRX7620865,0.4160281376
SRX7620866,-0.0455306349
SRX7620867,0.2062429782
SRX2161502,0.1698799254
SRX2161503,-0.1516547591
SRX2161504,-0.0182251663
SRX2161505,0.050885150000000004
SRX2161506,-0.0593227937
SRX2161507,-0.0930559599
SRX2161508,0.1749178965
SRX2161509,0.0557824348
SRX2161510,0.0323587832
SRX2161511,0.0929560519
SRX2161512,-0.1037128325
SRX2161513,-0.1100593636
SRX2161514,-1.1567420038
SRX2161515,-1.4235734354
SRX2161516,-1.4843811305
SRX2161517,-0.9080449755000001
SRX2161518,-0.8379460158
SRX2161519,-0.8997928185
SRX2161520,-0.9314748242
SRX2161521,-1.1302445346
SRX2161522,-1.0040522781
SRX2161523,-1.098568075
SRX2161524,-1.0966603028
SRX2161525,-1.2409385671
