,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.807885283713735,3.0,0.0,1.3633532898,6.0,0.6874106622,12.0,-2.050763952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,1.1395807872333332,0.2718606042997671,3.0,1.0,0.9148492356000001,7.0,1.4417622248,13.0,1.0621309013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.23870947229999998,0.37577854291290896,3.0,2.0,-0.18545800580000002,8.0,0.5299827069,14.0,0.3716037158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.8820563156666666,0.3193994474427619,3.0,3.0,-0.8521528890000001,9.0,-1.2153558668,15.0,-0.5786601912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.8860616935,0.7585854352143346,3.0,4.0,-2.4218914327,10.0,-2.2182440914,16.0,-1.0180495564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.5348373134333333,1.0302139045653127,3.0,5.0,-2.5343831928,11.0,-0.4764753339,17.0,-1.5936534136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,2.31803877105,0.6356784013522503,2.0,18.0,1.8685462628,71.0,2.7675312793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-11.079689468766666,1.9727695975013704,3.0,19.0,-12.5422345544,70.0,-11.8608789219,205.0,-8.83595493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.26682963508749996,1.9524251399021726,8.0,20.0,3.8112945108,32.0,-0.0008771492,55.0,-0.5514804338,67.0,-0.8633201575,126.0,-0.3838628468,147.0,-0.5342335251,203.0,-2.0197661285,210.0,2.6768828108,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.5207960341333334,0.278632480320532,3.0,21.0,-0.2393334537,34.0,-0.5265452109000001,61.0,-0.7965094378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-4.09602844545,0.5852762142521903,8.0,22.0,-4.1266382381,104.0,-4.7515598219,111.0,-3.7348563222,133.0,-4.6708204218,165.0,-2.9254412238,238.0,-4.2961407361,265.0,-3.9151347763,270.0,-4.3476360234,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-8.897941569071428,0.4881702681529138,7.0,23.0,-8.8510844905,56.0,-9.0629918614,82.0,-8.6199356806,118.0,-8.1075787393,134.0,-9.4830135605,137.0,-9.4609561227,227.0,-8.7000305285,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-4.374142863775,1.6732969305665955,4.0,24.0,-6.0001326045,101.0,-4.9967948339,139.0,-4.4414668734,149.0,-2.0581771433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-3.187794377125,1.0679828372884759,4.0,25.0,-3.2170511114,123.0,-2.7141211204999998,155.0,-2.1654572014,191.0,-4.6545480752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-2.5329378473,0.30483850743812946,3.0,26.0,-2.8820650543,59.0,-2.3195263273,159.0,-2.3972221603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-12.568088551159999,0.9017141856693383,5.0,27.0,-13.406959307,76.0,-12.5811815286,146.0,-12.6032313552,162.0,-11.0868059588,262.0,-13.1622646062,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.8184688005499999,0.7683366140912662,4.0,28.0,-0.1064457817,94.0,-1.8637680647,186.0,-0.8925167793000001,231.0,-0.4111445765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-8.146091884533334,1.6651842527673364,3.0,29.0,-9.7391542374,49.0,-6.4171161518,260.0,-8.2820052644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-2.8812979603400004,0.5239869408779654,5.0,30.0,-2.9870376167,77.0,-3.6934354631,172.0,-2.8775293620999998,259.0,-2.4938483696000002,280.0,-2.3546389902,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-3.6002136294750002,2.822427606241909,4.0,31.0,0.5404555187,40.0,-4.1502852777,138.0,-5.4422978540999996,192.0,-5.3487269048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.36120962362857145,1.2030210510351491,7.0,33.0,-1.1375925727,39.0,0.0954462796,58.0,-1.2102837137,122.0,1.3590638539,170.0,1.105348713,244.0,-1.3203857913000001,261.0,-1.4200641342,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.8770974164571428,2.79781586636509,7.0,35.0,-0.3745886001,79.0,-1.0659483968,92.0,1.7926139225000002,208.0,0.7435157323,251.0,-5.4833753244,263.0,1.9264526949,299.0,-3.6783519436,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.8115654570333333,1.2649350097506689,3.0,36.0,-0.23895180100000002,234.0,0.0658054107,275.0,-2.2615499808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.8941020141333333,0.3348531454320828,3.0,37.0,-1.1323591947,214.0,-1.0387001118,307.0,-0.5112467359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-11.113122317000002,1.8079029156029391,4.0,38.0,-11.4372022632,102.0,-13.5320051531,248.0,-9.9509188008,269.0,-9.5323630509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-10.475602613825,2.9762530751014453,4.0,41.0,-11.1514003318,178.0,-13.9846657736,249.0,-9.9718020883,309.0,-6.7945422616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.9326077635500001,0.49876735612433076,2.0,42.0,-1.2852895433,294.0,-0.5799259838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-4.4591892135125,3.672246132196123,8.0,43.0,-8.6997579047,142.0,-4.2465689791,166.0,-5.5337464181,177.0,-2.7044293345,221.0,-10.4299147859,256.0,0.7646940498,282.0,-3.0502171679,305.0,-1.7735731677,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-1.1071987652,0.1669972754353306,2.0,44.0,-0.9891138593000001,154.0,-1.2252836711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-1.8301624723222223,2.0503554168962403,18.0,45.0,-7.1239630143,54.0,-0.5816411896,106.0,-1.4282654516,108.0,-1.0059122651,135.0,-0.9658623238,143.0,-0.4578275566,150.0,-0.832949703,183.0,-2.4478944901,204.0,-0.2585350268,226.0,-0.5034117081,253.0,-0.9706472070000001,255.0,-2.1822760069,257.0,-4.5589820894,264.0,-1.1046515798,268.0,-0.9483306168000001,284.0,-6.3167340578,300.0,-0.9202561295,306.0,-0.3347840856
30,abx_mega__dmso-10,-0.6919535880666667,0.19099686325879628,3.0,46.0,-0.5367461461,57.0,-0.6338635758,66.0,-0.9052510423000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-5.820890459500001,0.9336787080662237,5.0,47.0,-5.9053527168,72.0,-7.357358975,112.0,-5.4435988596,156.0,-5.5180428154,212.0,-4.8800989307,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-4.002232779900001,1.0141080195748164,3.0,48.0,-3.1034560322,184.0,-5.1016714162,266.0,-3.8015708913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-3.1106044037,0.5310695063965606,3.0,50.0,-3.393634071,245.0,-2.4979680611,258.0,-3.440211079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-3.2308780505250003,2.4577274326605716,4.0,51.0,-2.3019357703,119.0,-5.3778220849,120.0,-5.0618777694,278.0,-0.1818765775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-7.8459895374,1.0963270692994291,2.0,52.0,-8.6212098425,182.0,-7.0707692323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.9075909193799999,0.5510430760119375,5.0,53.0,-0.8211939095,90.0,-1.485834425,100.0,-1.1368202726,216.0,-1.0763178648,293.0,-0.017788125000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-9.86396111555,1.674108841614544,2.0,60.0,-11.0477348299,78.0,-8.6801874012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-6.6710854560875,3.793771203123019,8.0,62.0,-5.52479923,91.0,-3.9212460192,103.0,-6.7827415838,105.0,-2.1061061777,117.0,-8.4716388066,141.0,-12.0754843111,174.0,-11.5974899386,201.0,-2.8891775817000003,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-5.3375589745,0.8269089873834894,4.0,63.0,-4.9293234145,181.0,-6.5660336836,207.0,-4.7875592619,239.0,-5.067319538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,0.316181323,0.2907879676319413,2.0,64.0,0.1105631792,180.0,0.5217994668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,0.24031562516000005,1.5221439343026317,5.0,65.0,1.4988616035,69.0,0.1012126955,211.0,0.0889058331,233.0,-2.1374977061,308.0,1.6500956998,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-1.33007030886,1.2586737138785933,5.0,68.0,0.1338361767,81.0,-2.7181893971,128.0,-0.492501204,217.0,-2.5445444477,240.0,-1.0289526722,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-3.06491774825,2.1333366320129112,2.0,73.0,-1.5564209492,95.0,-4.5734145473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,-10.63526828935,1.0312301483902722,4.0,74.0,-11.3937773629,124.0,-9.8477800507,131.0,-9.6511555436,196.0,-11.6483602002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,-7.231897554600001,0.8062748262431554,5.0,75.0,-7.5538783587000005,87.0,-6.3235554118,89.0,-8.4418992708,127.0,-6.8394812068,194.0,-7.0006735249,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,-3.2773096875,0.34262102223579843,2.0,80.0,-3.5195793357,243.0,-3.0350400393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,-5.839773748833333,0.38233401538549583,3.0,83.0,-6.1688430092,85.0,-5.4203580371,304.0,-5.9301202002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,-8.48142581735,1.0733209531330663,2.0,84.0,-9.2403783417,121.0,-7.722473293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,-12.303998919133335,0.21631496850287094,3.0,86.0,-12.3766423864,148.0,-12.0607125494,202.0,-12.4746418216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,abx_mega__lvx_dmso,-1.3810796851,1.8195546192344698,2.0,88.0,-2.6676990951,168.0,-0.0944602751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,abx_mega__naoh-6,-1.35073338394,0.28070787800675573,5.0,93.0,-1.1957598488,144.0,-1.5140498727,153.0,-0.9730813094,200.0,-1.6992215126999999,252.0,-1.3715543761,,,,,,,,,,,,,,,,,,,,,,,,,,
52,abx_mega__rfp_h2o,-8.112074325966667,0.5892215018607522,3.0,96.0,-7.7698987499,237.0,-7.7738793982,285.0,-8.7924448298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,abx_mega__tet_h2o,-9.326617375,1.8300745704942059,4.0,97.0,-8.5601738757,169.0,-11.8774501851,179.0,-7.6094037708,215.0,-9.2594416684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,abx_mega__flavo_dmso,-3.4170338995250003,2.662485563694138,4.0,98.0,-7.1497751303,132.0,-3.4160095127,223.0,-1.1208995872,297.0,-1.9814513679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,abx_mega__zeocin_h2o,-1.5712164108200004,1.2657092605680336,5.0,99.0,-0.3067599057,173.0,-2.3660702155,193.0,-3.3674441651,213.0,-0.719442027,292.0,-1.0963657408,,,,,,,,,,,,,,,,,,,,,,,,,,
56,abx_mega__valin_dmso,-4.409036103166667,1.3424298153637038,3.0,107.0,-4.6020831794,140.0,-5.6444913295,276.0,-2.9805338006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,abx_mega__ethanol-10,-1.2467035013333334,0.7450435608809987,3.0,109.0,-0.8174968405,115.0,-0.8156086520000001,286.0,-2.1070050115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,abx_mega__inh_h2o,-3.9149048607249997,3.032006034562077,4.0,110.0,-1.1349247164,145.0,-7.2519092778,185.0,-1.5675578254,272.0,-5.7052276233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,abx_mega__doxo_dmso,-4.1119898998333335,1.0484006126385343,3.0,113.0,-3.1750880441,283.0,-3.9165093334,301.0,-5.244372322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,abx_mega__tmp_dmso,-0.9167874274000001,1.6585648676214,6.0,114.0,-0.2209230942,116.0,0.4700226256,206.0,-0.3521228785,218.0,-2.5383634638,222.0,0.554300396,224.0,-3.4136381495,,,,,,,,,,,,,,,,,,,,,,,,
61,abx_mega__sacet_h2o,-6.84325557995,0.19598602507736287,2.0,125.0,-6.7046725326,289.0,-6.9818386273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,abx_mega__ethanol-8,-0.03857776116666667,1.0313889674738066,3.0,129.0,-1.2277711755,161.0,0.6119427308000001,188.0,0.5000951612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,abx_mega__h2o-8a,-3.5772150805000003,1.020822615064695,3.0,130.0,-2.7491069513,247.0,-3.2648006281,281.0,-4.7177376621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,abx_mega__naoh-2,-0.25408636535000007,2.492887573913618,2.0,136.0,-2.0168240736,287.0,1.5086513429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,abx_mega__ceru_ethanol,-8.892003881233332,4.238387768586363,3.0,151.0,-4.5233923937,197.0,-12.9869001437,225.0,-9.1657191063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,abx_mega__dmso-7,-3.2080013871,0.6170883897974008,3.0,152.0,-2.6066657753999998,236.0,-3.177618302,295.0,-3.8397200839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,abx_mega__h2o-10,-3.310789881333333,0.38579108572119086,3.0,157.0,-3.4933430164,158.0,-3.571423141,246.0,-2.8676034866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,abx_mega__mem_dmso,-2.6124501015666666,2.0002905382941525,6.0,160.0,-3.5183549161,167.0,-5.3606868748,209.0,-1.1123696928,220.0,-4.0555300913,242.0,-1.4580491027,302.0,-0.1697099317,,,,,,,,,,,,,,,,,,,,,,,,
69,abx_mega__van_h2o,-2.22622704434,0.9447054784954408,5.0,163.0,-1.8500023153,232.0,-1.5100726073000001,254.0,-2.0141659975,288.0,-1.8735343392,296.0,-3.8833599624,,,,,,,,,,,,,,,,,,,,,,,,,,
70,abx_mega__dcs_h2o,-1.0024958903,0.38845330315124854,4.0,164.0,-0.71936081,230.0,-0.7893710361,274.0,-1.5699714914,279.0,-0.9312802237000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,abx_mega__monac_dmso,-6.63306414285,0.2836478797027755,4.0,171.0,-6.5903325864,189.0,-6.4207574725,250.0,-6.476025703,290.0,-7.0451408095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,abx_mega__fidax_dmso,-1.340990856925,0.5710864701325896,4.0,175.0,-1.4545462159,198.0,-0.7335823639,228.0,-1.1007655415,267.0,-2.0750693064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,abx_mega__h2o-1a,2.3129646346357427e-18,0.34770468171442925,3.0,176.0,0.32665777890000003,229.0,-0.3654911196,303.0,0.0388333407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,abx_mega__dmso-9,-1.8020608696333333,1.1921295574047421,3.0,187.0,-0.8547297570000001,190.0,-1.4108011668,241.0,-3.1406516851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,abx_mega__reta_dmso,-11.713010644225001,1.3153865782168812,4.0,195.0,-13.2457134104,219.0,-11.8511378727,235.0,-10.0330152143,271.0,-11.7221760795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,abx_mega__novo_dmso,-8.565252128533333,1.1129386536778785,3.0,199.0,-9.1675486008,273.0,-7.2809652112,298.0,-9.2472425736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,abx_mega__h2o-2,3.10415271725,0.14958808013763727,2.0,277.0,2.9983779714,291.0,3.2099274631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,abx_mega__daro,-4.528261971033333,2.0253650746124294,3.0,310.0,-6.8209206731,312.0,-3.7817960246,313.0,-2.9820692154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,abx_mega__solv,-9.306746643333334,4.813435115708094,3.0,311.0,-11.4013856578,314.0,-12.7179608819,315.0,-3.8008933903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,abx_mega__dmso-4,-3.3441914599000007,0.5319885655229397,3.0,316.0,-3.4189413868000003,320.0,-3.8348516943,321.0,-2.7787812986000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,abx_mega__kirr_dmso,-11.830393494833332,1.0298003267436389,3.0,317.0,-10.9536641485,318.0,-11.573058554,319.0,-12.964457782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,ackA_pta__dnaA46_del_ackA,1.122316551,0.35495895445017767,3.0,322.0,0.8177485021,323.0,1.5121391765999999,324.0,1.0370619743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,ackA_pta__dnaA46_del_pta,2.023743962233333,2.14671267020079,3.0,325.0,4.476736646,326.0,1.106271015,327.0,0.4882242257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,ackA_pta__dnaA46,1.1706336578333334,0.20444832165162125,3.0,328.0,1.1487859725,329.0,0.9779865664,330.0,1.3851284346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,ackA_pta__del_ackA,1.262908940966667,2.566707714981031,3.0,331.0,-0.31130078640000003,332.0,4.2247290262,333.0,-0.1247014169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,ackA_pta__del_pta,0.8136494611999999,1.3344131475861865,3.0,334.0,-0.0809377886,335.0,2.3474253399,336.0,0.1744608323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,ackA_pta__wt,0.0,0.14232369040653478,3.0,337.0,0.053151299900000004,338.0,0.1080989109,339.0,-0.16125021080000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,anticancer__5fu,-13.776677969233333,1.4696454848603109,3.0,340.0,-13.4364431881,341.0,-12.5069904871,348.0,-15.3866002325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,anticancer__cap,-4.096819255066666,1.4411978464886992,3.0,342.0,-2.4426681491,343.0,-5.0816583073,344.0,-4.7661313088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,anticancer__wt,0.0,0.23908015721743725,3.0,345.0,0.1280392367,346.0,0.14779111550000001,347.0,-0.2758303522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,bio_pln__aero_pln,0.0,0.08399063575707919,2.0,349.0,0.059390348100000004,350.0,-0.059390348100000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,bio_pln__anaero_pln,-0.5363229407,0.7860891122657145,2.0,351.0,0.0195260012,352.0,-1.0921718826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,biocide__bzcl_12h,1.0812764436,1.1644449680303854,3.0,353.0,1.7810801117000001,354.0,-0.26292826340000003,355.0,1.7256774825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,biocide__etoh_12h,1.3226707697,0.394306058404502,3.0,356.0,1.3997228122,357.0,0.8955260346,358.0,1.6727634623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,biocide__gluald_12h,-0.3821842779333333,0.4004417684084283,3.0,359.0,-0.5674490321,360.0,-0.6564460791,361.0,0.0773422774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,biocide__h2o2_12h,-0.31570105803333337,0.39272873590903123,3.0,362.0,-0.29986160710000004,363.0,0.0688683168,364.0,-0.7161098838000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,biocide__2ppoh_12h,5.2539685202666675,0.576153459813693,3.0,365.0,4.8980969933,366.0,4.9451092535,367.0,5.918699314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,biocide__paa_12h,0.3520358206,0.21322056478171078,3.0,368.0,0.39836964890000004,369.0,0.5382797264,370.0,0.1194580865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,biocide__phe_12h,0.4401846774,0.7198279024462197,3.0,371.0,-0.0470469702,372.0,0.1006142528,373.0,1.2669867496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,biocide__pvp-i_12h,0.9652939607000001,1.2794516751779834,3.0,374.0,2.0066165944,375.0,1.3522294533,376.0,-0.46296416560000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,biocide__bleach_12h,1.2098378243666668,0.08238532436089374,3.0,377.0,1.1174453641,378.0,1.2756571693,379.0,1.2364109397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,biocide__chx_12h,0.8256260691333334,0.8447198789820147,3.0,380.0,0.43610803530000003,381.0,1.7948258197,382.0,0.2459443524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,biocide__bzcl_30m,-0.9049796846333334,0.3815760284544466,3.0,383.0,-1.2429219545,384.0,-0.49116874050000003,385.0,-0.9808483589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,biocide__phe_30m,2.4339867456,0.21328535690936037,3.0,386.0,2.3708973201,387.0,2.6716999253,388.0,2.2593629914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,biocide__pvp-i_30m,0.2179911964,0.5406085065622237,3.0,389.0,0.6277113932,390.0,0.4209969799,391.0,-0.3947347839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,biocide__ctrl_12h,0.9199499421666667,0.4131462954082982,3.0,392.0,1.0966347681,393.0,1.215374015,394.0,0.4478410434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,biocide__ctrl_30m,0.0,0.6866058787723446,3.0,395.0,-0.7229257725,396.0,0.0795739394,397.0,0.6433518331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,clpP__wt,0.0,0.19252609044007699,3.0,398.0,-0.1618403625,400.0,-0.0510725015,402.0,0.212912864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,clpP__wt_DPTA,0.028159890500000007,0.5189549747291453,3.0,399.0,-0.16730298030000001,401.0,0.6164623864000001,403.0,-0.3646797346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,clpP__delclpP,0.7808034403,0.06103378439461114,3.0,404.0,0.7328975623,406.0,0.7599915161,408.0,0.8495212425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,clpP__delclpP_DPTA,-0.7871933369333334,0.25870850767170495,3.0,405.0,-1.0828855501,407.0,-0.6761531843,409.0,-0.6025412764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,colombos2__delydcR,0.16929185680000003,0.5214196256599659,3.0,410.0,-0.3737477367,411.0,0.6659991886000001,412.0,0.21562411850000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,colombos2__delyjiR,-0.10373509326666669,0.5738001183206302,3.0,413.0,0.3766976863,414.0,0.051187522900000004,415.0,-0.7390904890000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,colombos2__wt,3.33333360913457e-11,0.523975016344028,3.0,416.0,0.4633449351,417.0,0.10527474070000001,418.0,-0.5686196757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,crp_k100__ar1_ar2,-14.391046418,0.4046204107571634,3.0,419.0,-14.0037162115,420.0,-14.8109838354,421.0,-14.3584392071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,crp_k100__wt,-3.333331758762862e-11,0.29981696343559994,3.0,422.0,0.32458221870000004,423.0,-0.058007846,424.0,-0.2665743728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,crp_k100__K100Q,2.4959206925000004,0.07865754137821886,2.0,425.0,2.4403014116,426.0,2.5515399734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,crp_k100__K100R,2.2260829741333334,0.9254623559635599,3.0,427.0,3.019450177,428.0,1.2093937813,429.0,2.4494049641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,csrA__wt_t00,0.0,2.0106110425278545,2.0,430.0,-1.4217167025,440.0,1.4217167025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,csrA__wt_t02_30,1.9936718449,2.960738501597939,2.0,431.0,-0.0998864269,441.0,4.0872301167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,csrA__wt_t05,0.95756205785,2.5016167634281667,2.0,432.0,-0.8113481195000001,442.0,2.7264722352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,csrA__wt_t10,-2.2009945146,2.7812814626100426,2.0,433.0,-4.1676574972000004,443.0,-0.234331532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,csrA__wt_t15,-4.56921552335,1.8474671823368634,2.0,434.0,-5.875572096,444.0,-3.2628589507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,csrA__delcsrA_t00,-1.10959062895,1.7903659579188955,2.0,435.0,0.1563892807,445.0,-2.3755705386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,csrA__delcsrA_t02_30,1.7864771516,2.174718499544854,2.0,436.0,3.3242353498,446.0,0.2487189534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,csrA__delcsrA_t05,1.6937560737,2.419240080443659,2.0,437.0,3.4044171399,447.0,-0.0169049925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
