,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
34,immunity_isolated__AvrRpt2_WT,-21.858710965114284,4.262536210021884,14.0,106.0,-18.3780494394,113.0,-21.095995859,121.0,-20.9580901882,127.0,-24.0080452218,136.0,-23.380412845,142.0,-14.901552670000001,145.0,-22.9885317676,150.0,-29.2777485092,160.0,-24.4300513636,161.0,-19.1331797052,163.0,-14.9596516935,167.0,-20.3633964385,172.0,-23.6620082856,176.0,-28.485239525
35,immunity_isolated__AvrRpt2_npr1,-13.0043642387,1.9964889456454569,3.0,107.0,-11.3515376284,128.0,-15.2225718021,146.0,-12.438983285599999,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-18.210387161333333,3.491247277980627,3.0,108.0,-19.4097800091,129.0,-20.9438424222,147.0,-14.2775390527,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-3.22114119935,1.7310834893931961,2.0,109.0,-4.4452020735,148.0,-1.9970803252,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,1.19255520665,1.3454057403742725,4.0,111.0,0.2345262593,119.0,3.0858022516,140.0,1.2203397067,165.0,0.22955260900000002,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.7781960299,1.5708700166334317,4.0,112.0,0.8846982723,120.0,2.7106124572,141.0,0.6471980562,166.0,-1.1297246661,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-13.742591624233333,1.2262694092759052,3.0,114.0,-15.1186666255,122.0,-13.3436040454,143.0,-12.7655042018,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-13.930272151375,5.033927283242914,4.0,115.0,-18.9932142429,123.0,-15.9679830338,144.0,-7.1375709877,168.0,-13.6223203411,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-6.2040229789,1.9418858666426309,3.0,116.0,-7.5419178879,124.0,-3.9767274797,169.0,-7.0934235691,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,2.0942723282999998,1.2576910228575233,2.0,118.0,2.9835941792,139.0,1.2049504774,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,1.3034588091333332,0.6942115360333502,3.0,130.0,0.7251418544,152.0,2.0733373523,156.0,1.1118972207,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-2.4509802422,0.9155547820000407,2.0,132.0,-3.0983752371,135.0,-1.8035852473,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-23.04158343385,1.3260797275576168,2.0,133.0,-23.9792634016,137.0,-22.1039034661,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.13229235465,0.12419812479047794,2.0,149.0,-0.0444710184,151.0,-0.22011369090000002,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-1.4858606097000002,1.0942745477278042,3.0,153.0,-2.7037896589,155.0,-0.5854798722,158.0,-1.168312298,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-4.32177993795,2.471213240548744,2.0,154.0,-6.0691915781,157.0,-2.5743682978,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.8779842281999999,1.5485179561743274,2.0,171.0,-2.9729517758,175.0,-0.7830166806000001,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-25.616084340900002,4.264509774237995,2.0,173.0,-22.6006205611,177.0,-28.6315481207,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.33333360913457e-11,8.454337141586935,3.0,178.0,9.6065604092,182.0,-6.3070469193,183.0,-3.2995134898,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-8.092057564533333,1.3320480608489804,3.0,179.0,-6.9466421196,180.0,-7.7757379363,181.0,-9.553792637699999,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.333341010621401e-11,1.0936778420697137,3.0,184.0,-1.0567385645,185.0,-0.0704703683,186.0,1.1272089326999999,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,4.148923556533333,1.7300105992668668,3.0,187.0,2.3418802911,188.0,4.3149611886,189.0,5.7899291899000005,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-2.6256018422,0.8474359662235812,3.0,190.0,-2.416569768,191.0,-1.9022429426,192.0,-3.557992816,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-2.6017163889333332,0.6724742409441444,3.0,193.0,-2.7119321764,194.0,-3.2122743009,195.0,-1.8809426894999999,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-6.340515823733334,1.773317083900918,3.0,196.0,-7.3789575813,197.0,-4.2929355248,198.0,-7.3496543651,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-2.2209073706,2.494591043219432,3.0,199.0,-3.7187823491,200.0,0.6588192646000001,201.0,-3.6027590273,,,,,,,,,,,,,,,,,,,,,,
