locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
USA300HOU_RS09390,0.36158119400000005,ribbA,riboflavin biosynthesis protein RibBA,Coenzyme transport and metabolism,"ribH,ribbA,ribE,ribD",FMN,https://aureowiki.med.uni-greifswald.de/SAUPAN004456000
USA300HOU_RS09395,0.355053809,ribE,riboflavin synthase,Coenzyme transport and metabolism,"ribH,ribbA,ribE,ribD",FMN,https://aureowiki.med.uni-greifswald.de/SAUPAN004457000
USA300HOU_RS09385,0.33137904100000004,ribH,"6,7-dimethyl-8-ribityllumazine synthase",Coenzyme transport and metabolism,"ribH,ribbA,ribE,ribD",FMN,https://aureowiki.med.uni-greifswald.de/SAUPAN004455000
USA300HOU_RS09400,0.299544126,ribD,riboflavin biosynthesis protein RibD,Coenzyme transport and metabolism,"ribH,ribbA,ribE,ribD",FMN,https://aureowiki.med.uni-greifswald.de/SAUPAN004458000
