,-0.14857468485714284,-0.11885974788571427,-0.0891448109142857,-0.05942987394285712,-0.029714936971428546,2.7755575615628914e-17,0.0297149369714286,0.059429873942857175,0.08914481091428575,0.11885974788571432,0.1485746848571429,0.17828962182857147,0.20800455880000004,0.23771949577142862,0.26743443274285716,0.29714936971428574,0.3268643066857143,0.3565792436571429,0.38629418062857146,0.41600911760000003
thresh,-0.1040022794,0.1040022794,1,,,,,,,,,,,,,,,,,
unreg,2,1,2,19,333,3521,320,6,3,1,0,0,0,1,1,0,0,1,0,0
unreg_genes,['yedF' 'yedE'],['ynjE'],[],[],[],[],[],[],[],['fdnH'],[],[],[],['fdoG'],['fdoI'],[],[],['fdoH'],[],[]
