,new_3762583_3762663
M9exp_1,11.1154
M9exp_2,10.7818
M9exp_3,10.6207
M9tran_1,10.4664
M9tran_2,10.25
M9tran_3,10.7673
M9stat_1,9.1941
M9stat_2,9.0392
M9stat_3,8.7821
MG-0.1_1,10.5631
MG-0.1_2,7.5909
MG-0.1_3,10.9809
MG-0.2_2,10.2278
MG-0.2_3,10.4097
MG+5_1,10.4999
MG+5_2,9.9857
MG+5_3,10.3003
MG+10_1,11.2625
MG+10_2,10.7117
MG+10_3,8.0581
MG+15_1,10.6462
MG+15_2,11.6252
MG+15_3,11.1146
MG+25_1,11.0906
MG+25_2,10.553
MG+25_3,10.866
MG+45_1,10.5952
MG+45_2,10.1604
MG+45_3,11.1267
MG+60_2,10.3363
MG+60_3,10.4799
MG+90_2,10.043
MG+90_3,11.1259
MG+120_1,8.9023
MG+120_2,10.8671
MG+120_3,10.5901
MG+150_1,10.800999999999998
MG+150_3,10.9362
GM-0.1_1,10.4492
GM-0.1_2,11.0386
GM-0.1_3,11.3512
GM-0.2_1,10.1338
GM-0.2_2,11.0909
GM-0.2_3,10.9756
GM+5_1,10.1806
GM+5_2,10.5549
GM+5_3,10.7767
GM+10_2,10.5625
GM+10_3,9.792
GM+15_1,10.9019
GM+15_2,10.4164
GM+15_3,10.5879
GM+25_1,11.0462
GM+25_2,11.2614
GM+25_3,9.9748
GM+45_1,10.903
GM+45_2,7.7778
GM+45_3,8.264
GM+60_1,10.7649
GM+60_2,9.3747
GM+60_3,9.9382
GM+90_1,11.1179
GM+90_2,11.3285
GM+90_3,10.8078
GM+120_1,9.8515
GM+120_3,11.0677
GM+150_1,10.7651
GM+150_2,9.2905
GM+150_3,10.771
BT_1,9.429
BT_2,8.7479
B36_1,9.8559
B36_2,9.6774
B60_1,9.348
B60_2,10.4429
S0_1,9.6532
S0_2,10.5923
S0_3,9.9635
S1_1,10.1658
S1_2,9.8299
S1_3,10.4344
S2_1,9.5543
S2_2,8.8942
S2_3,8.0098
S3_1,9.5817
S3_2,9.759
S4_1,10.4816
S4_2,10.054
S4_3,10.1079
S5_1,10.4802
S5_2,9.9862
S5_3,10.9894
S6_1,11.3787
S6_2,9.6391
S6_3,11.1816
S6/t_1,11.3494
S6/t_2,9.4848
S6_4,10.2641
S6_5,10.8117
S6_6,10.6362
S7_4,11.0674
S7_5,11.1062
S7_6,11.0393
S8_4,10.6458
S8_5,11.2152
G135_1,11.191
G135_3,9.7667
G150_1,11.2181
G150_2,11.858
G150_3,11.3989
G180_1,11.5892
G180_2,11.6398
G180_3,10.9901
T-5.40H_1,11.3318
T-4.40H_1,11.0855
T-3.40H_1,11.1209
T-2.40H_1,10.7824
T-1.40H_1,10.9544
