,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.645566666666667,0.26014346682808165,3.0,0.0,7.3486,1.0,7.7549,2.0,7.8332,,,,,,,,,,
1,LB__LBtran,14.632033333333332,0.3393058551415425,3.0,3.0,14.9984,4.0,14.3286,5.0,14.5691,,,,,,,,,,
2,LB__LBstat,12.988666666666667,0.23745587660307138,3.0,6.0,13.220999999999998,7.0,12.9986,8.0,12.7464,,,,,,,,,,
3,LB__LBGexp,7.2725,0.17724663607527189,3.0,9.0,7.3537,10.0,7.0692,11.0,7.3946,,,,,,,,,,
4,LB__LBGtran,14.31635,0.23822427458174786,2.0,12.0,14.1479,13.0,14.4848,,,,,,,,,,,,
5,LB__LBGstat,11.433733333333334,0.6214654079941482,3.0,14.0,10.9388,15.0,11.2312,16.0,12.1312,,,,,,,,,,
6,Life Cycle__S0,12.563899999999999,0.30594202065097253,3.0,17.0,12.4033,18.0,12.3717,19.0,12.9167,,,,,,,,,,
7,Life Cycle__S1,8.946866666666667,0.1882945122230958,3.0,20.0,8.7854,21.0,8.9015,22.0,9.1537,,,,,,,,,,
8,Life Cycle__S2,9.551566666666666,0.6256501924664722,3.0,23.0,9.551,24.0,8.9262,25.0,10.1775,,,,,,,,,,
9,Life Cycle__S3,8.21015,1.6507407806799947,2.0,26.0,9.3774,27.0,7.0429,,,,,,,,,,,,
10,Life Cycle__S4,7.4211,0.24270302841126656,3.0,28.0,7.6645,29.0,7.4197,30.0,7.1791,,,,,,,,,,
11,Life Cycle__S5,7.408366666666667,0.1935182248092754,3.0,31.0,7.2164,32.0,7.6034,33.0,7.4053,,,,,,,,,,
12,Life Cycle__S6,7.6193875,0.3467107045918418,8.0,34.0,7.2246,35.0,7.2832,36.0,7.2976,37.0,8.1027,38.0,7.4933,39.0,7.8384,40.0,8.027999999999999,41.0,7.6873
13,Life Cycle__S7,9.0205,0.1966393653366483,3.0,42.0,8.9165,43.0,8.8977,44.0,9.2473,,,,,,,,,,
14,Life Cycle__S8,8.892,0.36260435739246183,2.0,45.0,8.6356,46.0,9.1484,,,,,,,,,,,,
15,Life Cycle__G135,7.6187000000000005,0.11865251788310312,2.0,47.0,7.7026,48.0,7.5348,,,,,,,,,,,,
16,Life Cycle__G150,7.400033333333333,0.08919766439393689,3.0,49.0,7.3587,50.0,7.338999999999999,51.0,7.5024,,,,,,,,,,
17,Life Cycle__G180,7.2916,0.16274725804141843,3.0,52.0,7.4793,53.0,7.1898,54.0,7.2057,,,,,,,,,,
18,Stress Time Course__C30,8.850200000000001,0.05557859300126248,2.0,55.0,8.8895,56.0,8.8109,,,,,,,,,,,,
19,Stress Time Course__C90,7.68835,1.2236482848433199,2.0,57.0,8.5536,58.0,6.8231,,,,,,,,,,,,
20,Biofilm__BI,11.08625,0.4401739712886262,2.0,59.0,10.775,60.0,11.3975,,,,,,,,,,,,
