,A,WalR
R2,,0.0
xmin,,-2.619484419653336
xmid,,
xmax,,2.086110731029189
ystart,,-0.5310262150724836
yend,,-0.5310262150724836
SRX8138083,-1.1769107997218002,-0.1035328115183276
SRX8138084,2.1071155274815285,-0.1209930884087802
SRX8138085,-0.9302047277597136,0.22452589992710514
SRX8138086,-1.2270150626628422,-0.16904926034780754
SRX8138087,-1.8168930358848538,0.2728376837375146
SRX8138088,-3.8848575830323364,0.6342622429428237
ERX4111143,-0.28622649876647444,-0.006143345265582134
ERX4111144,-11.272701231971755,-0.18833454720648035
ERX4111145,-0.6981011414786477,0.18297374417177714
ERX4111146,2.9431479300644456,0.0313241832270279
ERX4111148,-0.9259587074925416,-0.06367312755416066
ERX4111149,0.08996266476164358,0.20459870237455569
ERX4111150,-0.5096564925431961,0.022788569310581156
ERX4111151,0.286226498766467,0.006143345265582134
ERX4111152,-13.644632920084208,-0.0728989697053235
ERX4111153,-0.15491071005035628,0.053218999428259466
ERX4111154,3.5763962220378818,0.1833602685621125
ERX4111156,1.726232653517452,0.13766201164429948
ERX4111157,0.5370533475254025,0.08312262702976714
ERX4111158,-0.9151200360931692,0.033633859427237844
SRX5577041,0.920161944034835,0.05072737033298047
SRX5577042,-0.13334383949601922,-0.03700503021073942
SRX5577043,-0.4160748609185002,-0.036092014996294886
SRX5577044,-0.37074324362032174,0.02236967487405206
SRX5577045,-5.44726208539482,-0.3054706654203949
SRX5577046,-3.6819923743644827,-0.5049662990151598
SRX5577047,-3.942298638937496,-0.3780941984647104
SRX5577048,-4.758683728742826,-0.5174898434442499
SRX5577049,-2.50002968937286,-0.22304527043870606
SRX5577050,-1.9640217827723458,-0.4518467905575969
SRX5577051,-5.086135507636009,-0.2688066025440108
SRX5577052,-5.3161770088493405,-0.17695500324423466
SRX5577053,-2.7771819136970795,-0.0006124156788542834
SRX5577054,-2.2910273498935303,-0.34783707906657924
SRX5577055,-3.1384492939723283,0.13689039048480467
SRX5577056,-1.5818690151736428,-0.20963139112518456
SRX5577057,-2.298686404800236,-0.2802006929570497
SRX5577058,-0.9938306926746036,-0.1619947963634445
SRX5577059,-0.5676492990646638,-0.4497084823838096
SRX5577060,-1.6346977213761789,-0.4052828021306221
SRX5577061,-3.9250823243527946,0.4679672416400464
SRX5577062,-1.7369377126193288,-0.10730501711999453
SRX5577063,-1.0851272807014938,-0.22385892251659006
SRX5577064,-1.9122460190993031,-0.06184619795671509
SRX5577065,-0.009754221566478295,-0.2822026845968466
SRX5577066,-1.4111673219079832,0.01154986107782463
SRX5577067,-2.1639018399981507,0.32006170674097056
SRX5577068,-1.097442051572237,0.13741200238796747
SRX533166,-0.031967826108287314,0.2179855767194816
SRX533171,0.03196782610827291,-0.2179855767194807
SRX533786,0.5435666555929803,0.2480651744539664
SRX533787,1.216160360600848,-0.1570335537290255
SRX533789,0.8557422113306691,0.3604663056057973
SRX533791,-0.2104360469773659,-0.17829286012248868
SRX533792,0.2944969956480298,0.2301030762280103
SRX533793,-0.1305350940707618,-0.3340321713185261
SRX533794,-0.4509689696761358,-0.31832070785983024
SRX533795,-0.6406858080079286,-0.1357258408295534
SRX4703435,-0.27198293786889705,0.276906985099143
SRX4703436,0.2671023119722057,-0.06609743457085404
SRX4703437,0.004880625896682473,-0.21080955052828895
SRX4703438,4.543061826165166,0.2031928779052139
SRX4703439,5.182319809048955,0.17157699567231788
SRX4703440,5.016934066873244,0.11839294442050365
SRX6902408,-0.7207627985794991,0.2336284592853941
SRX6902409,-0.1167050757378472,0.113067239373434
SRX6902410,-0.8407771738081564,0.23915625356282444
SRX6902411,3.87327373682433,-0.06978980548986867
SRX6902412,1.6540507940163556,-0.224237431353683
SRX6902413,2.2611460416934466,0.12187486509805455
SRX6902414,0.1624645179535273,-0.07776945389873102
SRX6902415,-0.16246451795351796,0.07776945389873191
SRX5278698,0.312305067636596,-0.057967276851515585
SRX5278699,0.17421978503105934,-0.05801475451481153
SRX5278700,-0.4865248526676541,0.11598203136632534
SRX5278701,14.320520170514596,-0.23461316176284
SRX5278702,13.045878224608176,-0.20236162893203868
SRX5278703,9.734243809452623,0.15918759354154233
SRX5278704,-11.616683051429806,0.016318016107412348
SRX5278705,-12.273474493671047,-0.5168860430600635
SRX5278707,6.45557617145516,-0.2085351633402084
SRX5278708,2.5462529584858498,0.3251724498277833
SRX5278709,0.6312618591990088,0.5429558683859224
SRX5278710,-2.7584116144814512,-0.4443890389439869
SRX5278711,-1.6169121173244942,-0.1880936924561265
SRX5278713,10.69312040825456,0.03885037419854509
SRX5278714,9.68402984668601,-0.012811227024497995
SRX5278715,3.216571938079184,-1.0598571758461863
SRX5278716,-0.6459046557136819,0.004373062510998338
SRX5278717,-0.9634315588466752,0.27527885227574345
SRX5278718,-0.15448652749513028,0.07285796622413887
SRX5278719,10.323999641815284,0.22796866395696824
SRX5278720,7.024365396226554,0.03654080968419038
SRX5278721,8.22521932217289,-0.0245136084302926
SRX1254783,-8.153020641487949,-0.7075422710077293
SRX1254784,-11.944761826580653,-0.8814472643961997
SRX1254785,-11.438158705608062,-0.6562619527932343
SRX1254786,-11.109052099646128,-0.7033221234799303
SRX1473807,0.3097527437284949,-0.0030088967933501465
SRX1473808,0.11918716439562105,-0.03779601997694471
SRX1473809,-0.4289399081241187,0.04080491677029308
SRX7520944,0.739391698707152,0.14854854262626827
SRX7520945,1.0433272808387826,0.2946280391173026
SRX7520946,-1.1547949882475108,-0.304213764648007
SRX7520947,-0.6279239912984259,-0.13896281709556124
SRX7520948,9.180683205357047,-1.9180500510820648
SRX7520949,9.587924725224246,-1.7952439227842234
SRX7520950,8.072297659692289,-2.087526406880275
SRX7520951,8.315039114742843,-1.9609773068424212
SRX959206,-1.1948691381156085,-0.4501082275023336
SRX959207,-1.6167877494945757,-0.4445184103935009
SRX959208,-2.361701306522489,-0.25619814040640243
SRX959209,-4.142840463257556,-0.4264359025884437
SRX959210,-4.039835809895323,-0.7406155638025655
SRX959211,-5.393118215873552,-0.9411040753599416
SRX959212,0.4578893963733388,0.12680595739197287
SRX959213,0.4775671946263312,0.1457375053149894
SRX959214,-1.0547772668887034,0.11935352982270153
SRX959215,0.9057756356059294,-0.017420833792233026
SRX959216,-0.4484663235923561,-0.2398728979931679
SRX959217,-0.3379886361245517,-0.13460326074425846
SRX3269802,-2.4569797977886108,0.33814935970393023
SRX3269803,2.456979797788621,-0.3381493597039293
SRX3269804,-2.817752337001798,-1.025706960705464
SRX3269805,3.3632521361098537,-0.1644821757359436
SRX3269806,2.9246651967843325,-0.439507535102738
SRX3269807,-15.211927559783973,-1.4439550808274104
SRX3269808,-12.567716718919785,-1.9625175822402945
SRX3269809,-11.089191825125738,-2.3297536433801094
SRX3269810,-11.232884628122747,-2.619484419653336
SRX3269811,-10.967605101688626,-2.5499646357363113
SRX2529102,-0.7544352947298332,-0.03255144054428172
SRX2529103,0.7544352947298404,0.032551440544282606
SRX2529104,-3.735999850265359,0.683849414027196
SRX2529105,-4.381288785690112,0.4544739480408637
ERX1981712,5.754022120519637,0.08184935614532217
ERX1981713,3.040408513949367,-0.0040466477210134855
ERX1981714,2.7519120803995865,-0.09424727689789236
ERX1981715,-0.6151657773776652,-0.08228078818547857
ERX1981716,-0.008389284644678235,-0.14672459685006078
ERX1981717,0.6235550620223469,0.229005385035542
ERX2274784,1.108897863959492,-0.09475777219932713
ERX2274785,0.654551266525386,0.5543883779232228
ERX2274786,1.2401157816364663,-0.3552237904325013
ERX2274787,3.771192471031363,0.24310778272664105
ERX2274788,5.355768416186793,0.14050011840766266
ERX2274789,1.011712336085361,0.6542515108846958
ERX2274790,0.034982001669465336,0.4474637114261872
ERX2274791,0.6111662807765825,0.7364506615456854
ERX2274792,3.2082133256789045,0.3214094713862403
ERX2274793,7.416807932188251,0.4637389566897694
ERX2274794,6.678968028970302,0.9050533627543622
ERX2274795,6.385669477258045,0.5229168364693608
ERX2274796,-0.8169951314884141,0.0317699394517339
ERX2274797,0.5086123020431133,0.09687628822627213
ERX2274798,0.3083828294453058,-0.12864622767800604
ERX2274799,5.050370562904343,0.1605892038160075
ERX2274800,3.7078794314173313,0.6623994712049823
ERX2274801,4.818861284024639,0.4965451986175653
ERX1819430,0.15386989926324005,-0.19944628763921732
ERX1819431,-0.15799006428077714,-0.3146406351769011
ERX1819432,-0.7327515616721757,-0.3429971539369765
ERX1819433,-1.1171448247740914,-0.09397640655662798
ERX1819434,0.532451745777039,0.013409015701965288
ERX1819435,4.704272811586124,0.20083442034764865
ERX1819436,0.1356636053031509,0.1571272773777972
ERX1819437,5.056775484026925,0.10671654313876022
ERX1819438,-1.8567407469948207,0.1236023462568987
ERX1819439,2.483619439972925,0.013126835248195691
ERX1819440,-2.4905327315830608,0.07394526654992806
ERX1819441,2.7318435540512227,-0.07214981385881547
ERX1819442,1.3242890012177782,-0.13701136195886665
ERX1819443,3.0807538370793144,0.049085809858295804
ERX1819444,0.6561364710025823,0.012484215653292273
ERX1819445,2.4796125955103023,0.08361504942021725
ERX3440914,-0.3842646020695318,0.04224379329361039
ERX3440915,1.2892592749896472,0.3475737499625611
ERX3440916,-1.1504122210355248,0.2597225038166675
ERX3440917,-0.01387662948360413,0.20019964082406186
ERX3440918,-9.59227340414384,0.12495676542378666
ERX3440919,-10.746771497349643,0.3498073235843417
ERX3440920,-10.922267298059547,0.12299211316289148
ERX3440921,-5.2809124564707055,-1.3029791938837754
ERX3440922,-4.917511154686362,-1.3720233455895157
ERX3440923,-2.2250332085880813,-1.313131173395765
ERX3440924,-2.0061624854586078,-1.188380154403446
ERX3440925,0.4409011674320321,0.10586767101356198
ERX3440926,-1.2089160381873525,-0.9282510356011028
ERX3440927,-2.0971828812034583,-1.4415830103031497
ERX3440928,-0.922229237644623,-1.6080418549343714
ERX3440929,-0.5196159345769007,-1.23769808831657
ERX3440930,0.08838302386724119,-1.3113742621306157
ERX3440931,-9.3911392622325,-1.3947034525101962
ERX3440932,-4.169448777733418,-1.203038110222348
ERX3440933,-9.042632706087725,-1.3030549942446097
ERX3440934,-1.6710110922208086,-1.1108234217451
ERX3440935,-2.508111213791864,-0.7218591620515227
ERX3440936,-0.05663656536250738,-0.14811146430717148
ERX3440937,-2.449499010151996,-0.6004857967564323
ERX3440938,-0.07259760461757482,0.39297249781943394
ERX3440939,-0.750737534650587,0.17477454182491492
ERX3440940,-4.648085429874191,-0.05493091642397907
ERX3440941,1.354855779850033,0.13430638177734622
ERX3440942,-3.606084011484855,-0.5175298378698381
ERX3440943,-0.5689463518151758,0.0062984813607265275
SRX5347612,1.1082160082939023,-0.42488452368334784
SRX5347613,0.013389988937802823,0.009389851205523492
SRX5347614,-1.1216059972317056,0.4154946724778261
SRX5347615,2.1998320969878216,-0.3463174622739276
SRX5347616,1.6165693912653625,-0.04251005743921965
SRX5347617,0.2408951164132785,0.3323230888571729
SRX5347618,2.062332129379313,-0.1866716882112076
SRX5347619,0.4892892153720305,0.15764900908700594
SRX5347620,1.694398417266654,0.15306346483724464
SRX5347621,-2.37902065019802,-0.2501173377446921
SRX5347622,-1.7725059131875265,-0.01213903775792069
SRX5347623,-2.8922091484181536,0.3970849038525275
SRX8170783,-1.1766935828835563,-0.10353271826295353
SRX8170784,2.1072560554215203,-0.1209930875190457
SRX8170785,-0.9305624725379704,0.22452580578200187
SRX8170786,-10.264779584991183,0.9843408675927616
SRX8170787,-11.043602021321806,0.8846950964032461
SRX8170788,-9.406949605739008,0.8241695881924559
SRX5177009,-3.4860106370343598,0.1525016400062631
SRX5177010,-5.359621858947229,0.14087213541437915
SRX5177011,-2.5981483880198533,1.0645875678826044
SRX5177012,-3.4380901444572483,1.1732729695818396
SRX7354731,0.1358551761411133,0.0071172689365939235
SRX7354732,-0.1358551761411215,-0.0071172689365948125
SRX7354733,-6.841808283464759,1.1301958434172503
SRX7354734,-7.067210218315247,1.6482921456070745
SRX7354735,-3.6854971018239664,1.4681629285720366
SRX7354736,-3.061247579271672,1.8772703641817312
SRX7354737,-5.201923326009332,2.086110731029189
SRX7354738,-5.795962547331044,1.9548398263675288
SRX2508581,0.18518508059012992,-0.11583892287321175
SRX2508582,0.23172341614527364,-0.030329515290859813
SRX2508583,3.0527391683195577,0.07772808204854798
SRX2508584,2.8650181672401387,0.08126065673719207
SRX2508585,-0.8247192839916528,0.0456544323006689
SRX2508586,1.9377379300537416,-0.059048325485645314
SRX2508587,3.3782394184780107,0.05478001098258378
SRX2508588,4.207531203215152,0.033094160492432856
SRX2508589,0.6395342034015268,0.07018449057254461
SRX2508590,2.9193854961466386,-0.14120033330034065
SRX2508591,1.487901058959916,-0.21426970625528166
SRX2508592,0.7569504899452888,-0.22200740396797514
SRX1736086,-0.7060708600673317,-0.04988906410676641
SRX1736087,0.3180255043016865,0.009850279184328237
SRX1736088,0.3880453557656419,0.04003878492244084
SRX1736089,2.327722571844413,-2.2720642729108853
SRX1736090,3.6011198279593803,-2.418949830984002
SRX1736091,2.9503987786427803,-2.244727803548757
SRX1736092,1.7560067540855395,0.3023375429307649
SRX1736093,0.4367033409931133,0.012284890844329157
SRX1736094,0.6637719449038418,-0.22299250940528206
SRX1736095,2.413722284857761,-1.6928093494353655
SRX1736096,3.5817597241294266,-1.8865204776876088
SRX1736097,2.7598276557577806,-2.2703988305373466
SRX7176371,0.08751542060264858,0.09853491646245603
SRX7176372,-0.5658017290322078,0.06293447700374523
SRX7176373,0.4782863084295619,-0.16146939346619948
SRX7176374,-1.6968023922579376,0.1902728012411945
SRX7176375,-2.9524952317660564,0.19889335608693412
SRX7176376,-1.9945674396681887,0.16958622282620614
