,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-6.5606630696,1.4529841958131566,3.0,0.0,-7.6181799598,1.0,-7.1599146393,2.0,-4.9038946097,,
1,AB0057_PGcoculture__AB ,0.0,0.42236849524908765,4.0,3.0,-0.3116911121,4.0,0.1597943611,5.0,-0.37180353050000003,6.0,0.5237002815
2,AB0057_PGcoculture__ABPG,0.14276345619999997,0.9993563819860125,4.0,7.0,0.7149628551,8.0,0.7564236698,9.0,-1.341518417,10.0,0.4411857169
3,AB5075_AZI__AZI_000,0.0,2.0380321891154516,2.0,11.0,1.4411063812,17.0,-1.4411063812,,,,
4,AB5075_AZI__preculture,12.7443100859,0.2711788555870353,2.0,12.0,12.5525576782,13.0,12.9360624936,,,,
5,AB5075_AZI__AZI_040,-1.68378410675,1.2415738260589348,2.0,14.0,-2.5617093785,18.0,-0.805858835,,,,
6,AB5075_AZI__AZI_028,4.98515821805,1.0851387762997147,2.0,15.0,4.2178492308,19.0,5.7524672053,,,,
7,AB5075_AZI__AZI_003,-0.43413477570000003,0.3245135623150852,2.0,16.0,-0.6636005162,20.0,-0.20466903520000002,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,2.0765860889,0.45693518492048846,3.0,21.0,1.9858764826000002,28.0,1.6718091461,29.0,2.572072638,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.5413979925844863,3.0,22.0,0.28273743230000004,23.0,0.3414940435,24.0,-0.6242314758,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,2.444383177466667,0.5148048109961547,3.0,25.0,3.0369282575,26.0,2.1069798762,27.0,2.1892413987,,
11,AB5075_VIR-O_LSO__VIR-O,7.401486830834377e-17,3.101808739024182,3.0,30.0,-2.1630531711,32.0,3.5537964308000003,34.0,-1.3907432597,,
12,AB5075_VIR-O_LSO__LSO,-3.0090969081666663,8.098861313797576,3.0,31.0,-6.1162820443,33.0,-9.0942611092,35.0,6.183252429,,
