sample,BSU14980
LBexp_1,7.2796
LBexp_2,6.996
LBexp_3,7.2354
LBtran_1,7.1603
LBtran_2,6.9472
LBtran_3,7.1039
LBstat_1,7.1320000000000014
LBstat_2,7.4993
LBstat_3,7.4836
LBGexp_1,7.2491
LBGexp_2,7.0408
LBGexp_3,7.3003
LBGtran_2,7.4657
LBGtran_3,7.4763
LBGstat_1,7.5292
LBGstat_2,7.4529
LBGstat_3,7.756
S0_1,6.6657
S0_2,6.9426
S0_3,7.2234
S1_1,7.0405
S1_2,7.2619
S1_3,7.249
S2_1,7.5545
S2_2,6.8807
S2_3,6.9093
S3_1,7.9944
S3_2,7.7884
S4_1,8.8709
S4_2,8.7141
S4_3,8.4625
S5_1,11.9147
S5_2,12.6525
S5_3,12.7909
S6_1,14.3597
S6_2,14.6534
S6_3,14.3779
S6/t_1,13.9772
S6/t_2,14.1419
S6_4,13.6812
S6_5,14.3217
S6_6,14.0371
S7_4,14.406
S7_5,14.0196
S7_6,14.1508
S8_4,13.6766
S8_5,13.9665
G135_1,7.8798
G135_3,7.7436
G150_1,7.6564
G150_2,7.9519
G150_3,7.7826
G180_1,7.7258
G180_2,7.6069
G180_3,7.4351
C30_1,8.9899
C30_2,8.9412
C90_1,7.7057
C90_2,6.7612
BI_1,7.2038
BI_2,6.8935
BC_2,8.5738
BC/t_1,7.7843
BC/t_2,9.1501
BC_1,7.3526
Sw_1,7.1377
Sw_2,7.2047
BT_1,11.8108
BT_2,11.4331
B36_1,10.908
B36_2,10.8883
B60_1,9.4662
B60_2,9.9831
M9exp_1,8.4494
M9exp_2,8.3203
M9exp_3,7.1168
M9tran_1,7.3167
M9tran_2,7.3421
M9tran_3,7.153
M9stat_1,7.8102
M9stat_2,7.8226
M9stat_3,7.7026
M+G_1,8.4985
M+G_2,7.467
M+G_3,7.3017
Glu_1,7.4477
Glu_2,7.8289
Glu_3,7.636
Fru_1,7.3773
Fru_2,7.7872
Fru_3,7.4493
Mal_1,7.1438
Mal_2,7.5968
Mal_3,7.3777
G+S_2,10.4914
G+S_3,11.3189
Pyr_1,9.1292
Pyr_2,11.3565
Pyr_3,10.9108
Gly_1,7.6968
Gly_2,7.8092
Gly_3,7.9678
Glucon_1,8.8761
Glucon_2,8.8307
Glucon_3,8.2979
aero_1,9.055
aero_2,7.5964
aero_3,8.1386
nit_1,9.9536
nit_2,8.0348
nit_3,7.8815
ferm_1,9.9347
ferm_2,7.4211
ferm_3,8.109
T-5.40H_1,7.1224
T-4.40H_1,7.4007
T-3.40H_1,7.2534
T-2.40H_1,6.9791
T-1.40H_1,7.0233
T-1.10H_1,6.9933
T-0.40H_1,6.8796
T0.0H_1,7.0069
T0.30H_1,7.9787
T1.0H_1,7.3594
T1.30H_1,7.7365
T2.0H_1,7.9919
T2.30H_1,7.7686
T3.0H_1,7.4467
T3.30H_1,7.8166
T4.0H_1,7.4229
T5.0H_1,7.5671
HPh_1,8.0357
HPh_2,7.4513
HPh_3,8.0034
LPh_1,7.8581
LPh_2,7.6925
LPh_3,7.8118
LPhT_1,8.0574
LPhT_2,7.7294
LPhT_3,7.8882
SMMPr_1,8.7761
SMMPr_2,8.4439
SMMPr_3,8.927
HiTm_1,7.4929
HiTm_2,7.3078
HiTm_3,7.3642
LoTm_1,9.0743
LoTm_2,8.7721
LoTm_3,8.7979
HiOs_1,7.3697
HiOs_2,7.8746
HiOs_3,7.338999999999999
BMM_1,7.0596
BMM_2,7.2632
BMM_3,7.7377
Heat_1,8.2393
Heat_2,7.7077
Heat_3,8.1438
Cold_1,8.0263
Cold_2,7.6323
Cold_3,7.7335
Etha_1,7.6788
Etha_2,8.0768
Etha_3,7.6578
SMM_1,7.2338
SMM_2,7.1779
SMM_3,7.0947
Salt_1,7.7373
Salt_2,7.7994
Salt_3,7.8203
Mt0_1,7.5077
Mt0_3,6.9513
M0t45_1,7.2363
M0t45_2,6.8895
M0t45_3,6.7475
M0t90_1,7.4756
M0t90_2,6.8039999999999985
M0t90_3,6.8907
M40t45_1,7.2722
M40t45_2,7.0876
M40t45_3,6.5381
M40t90_1,7.0803
M40t90_2,6.8776
M40t90_3,6.8207
dia0_1,7.0456
dia0_2,7.1295
dia0_3,6.849
dia5_1,7.0008
dia5_2,7.325
dia5_3,6.8232
dia15_1,7.8794
dia15_2,8.0157
dia15_3,7.4718
Diami_1,7.5884
Diami_2,7.4291
Diami_3,7.9179
Paraq_1,7.9454
Paraq_2,7.9931
Paraq_3,7.3153
H2O2_1,7.9245
H2O2_2,8.3768
H2O2_3,8.5651
Oxctl_1,8.0139
Oxctl_2,7.8657
Oxctl_3,7.7191
GM-0.1_1,7.1275
GM-0.2_1,7.6133
GM+5_1,7.1573
GM+15_1,7.2273
GM+25_1,6.8981
GM+45_1,7.425
GM+60_1,7.009
GM+90_1,7.0579
GM+120_1,7.8134
GM+150_1,7.6252
GM-0.1_2,6.9062
GM-0.2_2,7.5001
GM+5_2,6.7773
GM+10_2,6.78
GM+15_2,7.2941
GM+25_2,7.0615
GM+45_2,6.535
GM+60_2,7.4372
GM+90_2,7.8929
GM+150_2,7.5846
GM-0.1_3,7.3601
GM-0.2_3,6.8406
GM+5_3,7.2386
GM+10_3,6.8501
GM+15_3,7.1149
GM+25_3,7.347
GM+45_3,7.6624
GM+60_3,7.4835
GM+90_3,7.3717
GM+120_3,8.0835
GM+150_3,7.0872
MG-0.1_1,7.67
MG+5_1,7.3903
MG+10_1,7.3799
MG+15_1,7.1757
MG+25_1,7.3912
MG+45_1,7.3397
MG+120_1,7.3062
MG+150_1,7.1618
MG-0.1_2,6.9221
MG-0.2_2,6.8773
MG+5_2,6.8362
MG+10_2,7.2701
