,USA300HOU_RS01155
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.3823652259
USA300_LAC_U01-Set001_CAMHB_Control_1,4.8285823352
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,5.3028058917
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,5.2332968394
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,5.5351774402
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.4434341184
USA300_LAC_U01-Set001_CAMHB_Control_2,4.9424106092
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.1805576263
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,5.0735985335
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,5.3253255521
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.4433489629
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.8440617701
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.3660308028
USA300_LAC_U01-Set001_R10LB_PreCulture_1,4.2059939257
USA300_LAC_U01-Set001_R10LB_PreCulture_2,4.5665044003
USA300_LAC_U01-Set001_R10LB_Control_1,3.7280002139
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,3.9620487706
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,4.2107827518
USA300_LAC_U01-Set001_R10LB_Control_2,3.9613459078
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,4.3445858449
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,4.0879106147
USA300_TCH1516_U01-Set000_R10LB_Control_1,3.5289991084
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,4.0114701814
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,4.0371458837
USA300_TCH1516_U01-Set000_R10LB_Control_2,3.6988778913
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,3.5950787835
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,3.4973542637
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,4.8190206767
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,5.060252117
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.973057553
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.6619324791
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.7602769861
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,5.5718908057
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,5.5720553451
USA300_LAC_U01-Set004_CAMHB_Control_1,4.7997044515
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,4.6668805602
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,4.8430862103
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,4.153138809
USA300_LAC_U01-Set004_CAMHB_Control_2,5.1606242249
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,5.0285760178
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,4.8565700249
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,4.4422887367
USA300_LAC_U01-Set004_R10LB_Control_1,3.987382232
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,4.2869748677
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,4.3835279507
USA300_LAC_U01-Set004_R10LB_Control_2,4.3438677517
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,4.5900336214
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,4.3603996651
USA300_TCH1516_U01-Set003_CAMHB_Control_2,6.6886381411
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,7.1123925685
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,6.2710529027
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,6.0618317274
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.7008357736
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,9.1980532988
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,6.5586902978
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,5.9441660425
USA300_LAC_ICA-Set001_R10LB_Control_1,3.7815789426
USA300_LAC_ICA-Set001_R10LB_Control_2,3.45582578
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,3.2469510951
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,3.285647739
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,4.2975087828
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,3.7832096121000003
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,3.2658213207999998
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,3.3276231737
USA300_TCH1516_BK-Set001_THB_Control_1,12.0832214658
USA300_TCH1516_BK-Set001_THB_Control_2,9.7002396688
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,5.844636946
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,4.4395901357
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,10.0811061055
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,5.9215518411
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,12.1887357628
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,11.8002575558
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,6.6511335586
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,6.3555937319
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,3.3943217143
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,5.6994454319
USA300_LAC_ICA-Set002_CAMHB_Control_1,5.3444619217
USA300_LAC_ICA-Set002_CAMHB_Control_2,5.0649635986
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,3.9240065817
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,4.1982045914
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,4.0978818169
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,4.0480514238
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,5.3691040019
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,5.4520366595
USA300_SNFM1_ICA-Set002_R10LB_Control_1,5.4557500038
USA300_SNFM1_ICA-Set002_R10LB_Control_2,5.5620650492
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,5.0835718253
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,5.3089222945
USA300_SNFR19_ICA-Set002_R10LB_Control_1,4.9815080002
USA300_SNFR19_ICA-Set002_R10LB_Control_2,4.8320523773
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,5.8070265689
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,5.2746662023
USA300_TCH1516_ICA-Set002_R10LB_Control_1,6.8331414078
USA300_TCH1516_ICA-Set002_R10LB_Control_2,7.2007008952
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,11.6297250954
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,4.4357538346
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,11.7817245577
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,4.8357624883
USA300_TCH1516_ICA-Set003_250nMParaquat_1,5.9735163029
USA300_TCH1516_ICA-Set003_250nMParaquat_2,6.1304267098
USA300_TCH1516_ICA-Set003_2gLGalactose_1,5.9101513218
