,PSPTO_RS06475
SRX1828913,0.0318943956
SRX1828914,-0.0360416924
SRX1828915,0.1410432488
SRX1828916,-0.3096482049
SRX1828917,-0.1729376444
SRX1828918,-0.3632970668
SRX3983989,0.6141559302
SRX3983990,-0.1515460623
SRX3983993,-0.9011391548000001
SRX3983994,-1.039890962
SRX3983995,0.5606421684
SRX3983996,-0.312933793
SRX3983997,-1.0446193749
SRX3983998,0.40567035170000004
SRX3983999,0.5363768042
SRX3984000,0.6411552828
SRX3984001,-0.8581525116000001
SRX3984002,-1.1528275566
SRX3984003,-0.562715049
SRX3984004,0.5668062877
SRX3984005,0.5350405446000001
SRX3984006,-0.1922763334
SRX3984007,-0.7995525290000001
SRX3984008,0.47187895360000004
SRX3984009,0.2175043811
SRX3984010,-0.813225984
SRX3984011,0.28875369970000003
SRX3984012,0.2640706928
SRX3984013,0.0309747925
SRX3984014,0.5485868012
SRX3984015,-0.4539134307
SRX3984016,0.5637494727
SRX3984017,-0.8073045301
SRX3984019,0.1396550499
SRX3984020,-0.675951254
SRX3984021,-0.9563583688
SRX3984022,-0.9751522079
SRX3984023,0.0420645751
SRX3984024,0.5121654594
SRX3984025,0.46037295850000004
SRX3984026,0.5485298189
SRX3984027,0.49784786010000004
SRX3984028,0.6063508089
SRX3984029,0.6039361568
SRX3984031,-0.8153097912
SRX3984032,-0.7029311607000001
SRX3984034,0.023792074200000003
SRX3984035,-1.1465894446
SRX3984036,-0.5087187252
SRX3984037,-0.0583661237
SRX3984038,-0.8635048784
SRX3984039,-0.3064993111
SRX3984040,0.5372641128
SRX3984041,-0.6245338959
SRX3984042,-0.6868344182
SRX3984043,-0.9912866697
SRX3984045,0.2313894445
SRX3984046,0.0452727543
SRX3984047,-0.4629007893
SRX3984048,-0.523080907
SRX3984049,-0.19614663000000002
SRX3984050,-0.8238846443000001
SRX3984051,-0.8331470348000001
SRX3984052,0.2550825498
SRX3984056,-0.8423219890000001
SRX3984057,-0.580678315
SRX3984058,-0.9943376429
SRX3984059,0.1606704044
SRX3984061,0.3610215389
SRX3984062,0.2501227109
SRX3984063,0.316731547
SRX3984064,0.42774542930000004
SRX3984065,0.4603342264
SRX3984066,0.622846996
SRX3984067,0.2827963933
SRX3984068,0.5116641585
SRX3984069,-0.8943881846
SRX3984070,-0.9035046235
SRX3984071,-0.9414057173
SRX3984073,0.5883932798
SRX3984074,0.6402054739
SRX3984077,-0.0275863574
SRX3984078,0.20506201070000002
SRX3984079,-0.0448054093
SRX3984080,-0.11112940360000001
SRX3984082,0.4493638821
SRX3984084,-0.7915919993
SRX6997963,0.3083931008
SRX6997964,-0.1420042782
SRX6997965,-0.2966781458
SRX6997967,0.0962823482
SRX6997968,-0.1420241212
SRX6997969,-0.1154922262
SRX6997971,-0.4046754489
SRX6997972,0.1611612732
SRX6997973,-0.0223167446
SRX3159100,0.2254831492
SRX3159101,-0.1467924849
SRX3159102,-0.1235158034
SRX3159103,0.0448251391
SRX3159000,0.6111470577
SRX3159001,0.5791033089000001
SRX3159002,0.041795725400000004
SRX3159003,-0.1717576814
SRX3159004,0.16112479970000002
SRX3159005,-0.47678278630000004
SRX3159006,-0.8501495066
SRX3159007,-0.27047402800000003
SRX3159008,-0.8715709165000001
SRX3159009,0.48448985650000004
