,new_1915001_1915132_c
M9exp_1,11.7197
M9exp_2,11.4665
M9exp_3,10.9698
M9tran_1,12.8672
M9tran_2,12.6074
M9tran_3,12.9918
M9stat_1,12.8119
M9stat_2,13.0969
M9stat_3,12.8606
MG-0.1_1,10.1307
MG-0.1_2,9.0592
MG-0.1_3,9.8714
MG-0.2_2,9.4313
MG-0.2_3,9.3563
MG+5_1,10.0893
MG+5_2,9.1396
MG+5_3,9.3246
MG+10_1,10.7092
MG+10_2,9.8082
MG+10_3,8.5719
MG+15_1,10.1128
MG+15_2,10.4393
MG+15_3,9.6878
MG+25_1,10.4743
MG+25_2,9.7146
MG+25_3,9.7235
MG+45_1,10.5167
MG+45_2,9.3746
MG+45_3,9.9965
MG+60_2,9.872
MG+60_3,10.0858
MG+90_2,10.1542
MG+90_3,10.468
MG+120_1,11.5474
MG+120_2,11.9722
MG+120_3,11.1158
MG+150_1,12.5366
MG+150_3,12.0582
GM-0.1_1,11.1595
GM-0.1_2,10.7667
GM-0.1_3,12.3852
GM-0.2_1,10.642
GM-0.2_2,10.8377
GM-0.2_3,11.4515
GM+5_1,10.8324
GM+5_2,10.378
GM+5_3,12.2549
GM+10_2,10.003
GM+10_3,10.8459
GM+15_1,11.2388
GM+15_2,9.5449
GM+15_3,12.0422
GM+25_1,11.4768
GM+25_2,10.1784
GM+25_3,11.6008
GM+45_1,11.9501
GM+45_2,9.8035
GM+45_3,11.3432
GM+60_1,11.875
GM+60_2,9.6291
GM+60_3,11.847
GM+90_1,12.1781
GM+90_2,11.5747
GM+90_3,12.2677
GM+120_1,10.7232
GM+120_3,12.2821
GM+150_1,13.1254
GM+150_2,12.9435
GM+150_3,13.1941
BT_1,12.942
BT_2,12.7492
B36_1,14.0065
B36_2,13.9514
B60_1,14.8241
B60_2,14.755
S0_1,11.6324
S0_2,11.3135
S0_3,10.9876
S1_1,12.3623
S1_2,12.0645
S1_3,12.234000000000002
S2_1,12.7978
S2_2,12.5857
S2_3,12.3674
S3_1,12.8031
S3_2,13.3431
S4_1,14.3418
S4_2,14.1672
S4_3,13.7539
S5_1,14.4951
S5_2,14.5541
S5_3,14.812
S6_1,14.263
S6_2,11.5541
S6_3,14.7896
S6/t_1,13.5759
S6/t_2,11.0065
S6_4,13.4975
S6_5,13.9641
S6_6,14.3241
S7_4,13.2705
S7_5,13.2517
S7_6,13.1982
S8_4,12.754
S8_5,12.6195
G135_1,8.0062
G135_3,7.6302
G150_1,7.5955
G150_2,7.3475
G150_3,8.1045
G180_1,7.6044
G180_2,7.0616
G180_3,7.2126
T-5.40H_1,13.706
T-4.40H_1,13.8261
T-3.40H_1,13.5576
T-2.40H_1,13.5238
T-1.40H_1,13.5334
T-1.10H_1,13.188
T-0.40H_1,13.5296
T0.0H_1,13.5246
T0.30H_1,13.768
T1.0H_1,13.8408
T1.30H_1,13.7126
T2.0H_1,13.6153
T2.30H_1,14.2542
T3.0H_1,13.3242
T3.30H_1,13.8577
T4.0H_1,13.8308
T5.0H_1,12.925
LBexp_1,8.2224
LBexp_2,8.077
LBexp_3,7.8149
LBtran_1,9.213
LBtran_2,8.8841
LBtran_3,8.5605
LBstat_1,11.5174
LBstat_2,11.4315
LBstat_3,10.778
LBGexp_1,7.846
LBGexp_2,7.8312
LBGexp_3,7.9919
LBGtran_2,7.8155
LBGtran_3,8.5939
LBGstat_1,9.1574
LBGstat_2,9.0933
LBGstat_3,8.6501
Mt0_1,8.5026
Mt0_3,7.7761
M0t45_1,8.5756
M0t45_2,8.9182
M0t45_3,8.4808
M0t90_1,10.4466
M0t90_2,12.2064
