,b4038_3
cra_crp__delcra_glc__1,0.9088697882000001
cra_crp__delcra_glc__2,0.3405489832
rpoB__wt_031__1,0.2690708625
rpoB__wt_044__1,0.41384726180000003
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,0.7474439552000001
rpoB__rpoBE546V_031__1,0.2044989345
rpoB__rpoBE546V_044__1,0.904363923
rpoB__rpoBE546V_lb__1,0.7309798582
rpoB__rpoBE546V_lb__2,0.4053332941
rpoB__rpoBE546V_glc__1,0.321956313
rpoB__rpoBE672K_glc__1,0.7151208679000001
rpoB__rpoBE672K_glc__2,0.4364286365
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,0.3878219131
crp__wt_glyc__1,0.8342635236
crp__wt_glyc__2,0.6999616386
crp__delar1_glyc__1,0.9628593495000001
crp__delar1_glyc__2,0.308712535
crp__delar1ar2_glyc__1,0.6030776004
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,0.0
crp__delar2_glyc__2,0.2959869758
crp__delar2_glyc__3,0.3109687168
crp__delcrp_fru__1,0.5790036491
crp__delcrp_fru__2,0.3753809699
crp__delcrp_fru__3,0.3287862362
crp__delcrp_glc__1,0.2997800141
crp__delcrp_glc__2,0.2606748488
crp__delcrp_glc__3,0.0
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,0.0
glu__glu_ale3__1,0.7177307527
glu__glu_ale4__1,0.0
glu__glu_ale5__1,0.27841409780000004
glu__glu_ale6__1,0.2041038892
glu__glu_ale8__1,0.42490976810000003
glu__glu_ale9__1,0.3241497843
glu__glu_ale10__1,0.6441324893
42c__wt_42c__1,0.0
42c__42c_ale1__1,0.5522728881
42c__42c_ale2__1,0.1681541011
42c__42c_ale3__1,0.0
42c__42c_ale4__1,0.355293725
42c__42c_ale5__1,0.8103716138
42c__42c_ale6__1,0.7823487934000001
42c__42c_ale8__1,0.2300192658
42c__42c_ale9__1,1.0024572016
42c__42c_ale10__1,0.5857428385
ssw__wt_ac__1,0.8283337055000001
ssw__wt_glc__1,2.1414497363000002
ssw__wt_glyc__1,2.1252952176
ssw__wt_xyl__1,1.1353113711
ssw__glc_ale1__1,1.1364101886
ssw__glc_ale2__1,0.7621913361
ssw__glc_ale3__1,0.4313754454
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,0.0
ssw__xyl_ale1__1,1.5050575731
ssw__xyl_ale2__1,1.4036166988
ssw__xyl_ale3__1,0.8514590956
ssw__glc_ac_ac2__1,1.5339788622000001
ssw__glc_ac_glc1__1,0.7538100647
ssw__glc_ac_glc2__1,1.1333050611
ssw__glc_glyc_glc__1,1.5330755396
ssw__glc_glyc_glyc__1,1.2536052956
ssw__glc_xyl_glc__1,0.6930208671
ssw__glc_xyl_xyl__1,0.4454097073
pgi__glu4_delpgi__1,0.5996602493000001
pgi__pgi_ale1__1,0.0
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,0.6912066501
pgi__pgi_ale5__1,0.3854371766
pgi__pgi_ale6__1,0.36624715620000003
pgi__pgi_ale7__1,0.9515553108
pgi__pgi_ale8__1,0.5606836899000001
ica__wt_glc__1,1.0189702166
ica__wt_glc__2,1.2592874345
ica__wt_glc__3,0.29895016550000003
ica__wt_glc__4,1.1956860239
ica__arg_sbt__1,1.0054470093
ica__arg_sbt__2,0.4103235505
ica__cytd_rib__1,1.7579979878
ica__cytd_rib__2,2.16287892
ica__gth__1,0.6018497566000001
ica__gth__2,0.3907594767
ica__leu_glcr__1,0.6762231424
ica__leu_glcr__2,0.41174600240000003
ica__met_glc__1,0.8825375937000001
ica__met_glc__2,0.8613780196
ica__no3_anaero__1,0.6013386369
ica__no3_anaero__2,0.7704651626
ica__phe_acgam__1,1.0629443384
ica__phe_acgam__2,0.9730674759000001
ica__thm_gal__1,0.942081197
ica__thm_gal__2,0.5780135527
ica__tyr_glcn__1,1.0183445693
ica__tyr_glcn__2,0.6375461596
ica__ura_pyr__1,1.6944422805000001
ica__ura_pyr__2,0.5653638628000001
ica__wt_glc__5,1.5105666871999999
ica__wt_glc__6,0.7532891264
ica__bw_delpurR_cytd__1,0.7323147354
ica__bw_delpurR_cytd__2,1.0277409825
ica__ade_glc__1,1.2456584091
ica__ade_glc__2,1.0631470083
ytf__wt_glc__1,1.2237489643
ytf__wt_glc__2,1.6066919013
ytf__delyafC__1,1.4003986464
ytf__delyafC__2,1.3464670625
ytf__delyeiE__1,1.0414907092
ytf__delyeiE__2,1.5741108908
ytf__delyiaJ__1,0.6315165026
ytf__delyiaJ__2,1.7395319131
ytf__delyieP__1,1.8842727947000002
ytf__delyieP__2,2.1846263768
ytf__wt_ph5__1,1.2903293641
ytf__wt_ph5__2,1.6004513854
ytf__wt_ph8__1,0.7414222549
ytf__wt_ph8__2,0.0
ytf__delybaO__1,1.0183256522
ytf__delybaO__2,1.8167644329
ytf__delybaQ__1,0.5986401621
ytf__delybaQ__2,1.3399295943
ytf__delybiH__1,2.1509324421000002
ytf__delybiH__2,2.4418731771
ytf__delydcI_ph5__1,0.8525922417
ytf__delydcI_ph5__2,1.4308578697
ytf__delydcI_ph8__1,0.8704640059000001
ytf__delydcI_ph8__2,0.7242094031
ytf__delyddM__1,1.3586683132
ytf__delyddM__2,1.5879153880999999
ytf__delyheO__1,1.253868496
ytf__delyheO__2,0.5505963698
fps__bw_glc__1,0.7223461121
fps__bw_glc__2,2.0319256066
fps__fps_thrA_ale1__1,1.586480895
fps__fps_thrA_ale1__2,1.0996576901
fps__fps_thrA_ale2__1,1.1449664797999999
fps__fps_thrA_ale2__2,0.4059331714
fps__fps_serB_ale1__1,1.6757800784999999
fps__fps_serB_ale1__2,0.9124541669
fps__fps_serB_ale4__1,0.5901580014000001
fps__fps_serB_ale4__2,1.5552350831
fps__fps_ptsI_ale1__1,1.9940633733
fps__fps_ptsI_ale1__2,1.8247725474
fps__fps_ptsI_ale3__1,2.2232631292000002
fps__fps_ptsI_ale3__2,1.6651717544
pal__lyx_ale2_f6__1,1.6530060575
pal__lyx_ale2__1,0.9847772316000001
pal__lyx_ale2__2,0.41143926210000004
pal__lyx_ale4__1,0.9847772316000001
pal__lyx_ale4__2,0.41143926210000004
pal__5drib_ale10_f18__1,1.4289965782
pal__5drib_ale10_f18__2,1.0360435674
pal__5drib_ale10__1,0.7587485134
pal__arab_ale14_f9__1,0.6806849849000001
pal__arab_ale14_f9__2,0.0
pal__arab_ale14__1,1.1132815285
pal__arab_ale14__2,0.9758341094
pal__arab_ale16__1,1.2853487814
pal__arab_ale16__2,1.7702250055
pal__tartr_ale26_f10__1,0.4345284596
pal__tartr_ale26_f10__2,0.4150521531
pal__tartr_ale26__1,0.6888337368
pal__tartr_ale26__2,0.917753499
pal__tartr_ale28_f10__1,0.7331677907
pal__tartr_ale28_f10__2,0.8048546245
pal__tartr_ale28__1,1.1290967536
pal__tartr_ale28__2,1.1637401397
efeU__delmenFentC_citr__1,1.1736897376
efeU__delmenFentC_citr__2,0.8396655627
efeU__delmenFentC__1,0.7723463717
efeU__delmenFentC__2,1.0140651435
efeU__menFentC_ale39__1,1.2742569861
efeU__menFentC_ale39__2,0.9485451867
efeU__menFentC_ale29__1,0.8559839458
efeU__menFentC_ale29__2,0.6743674578000001
efeU__menFentC_ale30__1,1.377742021
efeU__menFentC_ale30__2,0.0
efeU__menFentCubiC_ale36__1,0.7887348292
efeU__menFentCubiC_ale36__2,1.236682191
efeU__menFentCubiC_ale37__1,0.9303441512
efeU__menFentCubiC_ale37__2,0.8371380887000001
efeU__menFentCubiC_ale38__1,1.5937322873
efeU__menFentCubiC_ale38__2,1.882459327
