,Value,list
TF,lexA,
reg_genes,49,"['murC' 'ftsA' 'ftsI' 'dnaG' 'recQ' 'uvrD' 'ftsQ' 'mraY' 'oraA' 'murD'
 'murE' 'uvrA' 'ftsL' 'lpxC' 'recD' 'ddlB' 'ydjM' 'rpoD' 'uvrB' 'dinG'
 'STM3517' 'ybiB' 'ssb' 'yjiW' 'phrB' 'STM3516' 'murG' 'ftsZ' 'recB'
 'rpsU' 'uvrY' 'murF' 'ftsW' 'uvrC' 'ptr']"
comp_genes,24,"['yebF' 'STM4032' 'STM1008' 'rtcR' 'STM2137' 'yeeA' 'msgA' 'STM2240'
 'STM2627' 'yebE']"
both_genes,14,"['ruvA' 'yebG' 'STM1309' 'recA' 'recN' 'dinF' 'ruvB' 'umuC' 'lexA' 'dinP'
 'umuD' 'sulA' 'polB' 'sbmC']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
