,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.272333333333334,0.4795916735446236,3.0,0.0,13.5138,1.0,13.5832,2.0,12.72,,,,,,,,,,
1,LB__LBtran,11.506799999999998,0.6983297287098691,3.0,3.0,11.1433,4.0,12.3119,5.0,11.0652,,,,,,,,,,
2,LB__LBstat,10.742366666666667,0.5127582406293762,3.0,6.0,10.699300000000001,7.0,10.2525,8.0,11.2753,,,,,,,,,,
3,LB__LBGexp,13.321166666666665,0.7808994835017716,3.0,9.0,14.0292,10.0,12.4836,11.0,13.4507,,,,,,,,,,
4,LB__LBGtran,11.36675,1.6913287099201029,2.0,12.0,10.1708,13.0,12.5627,,,,,,,,,,,,
5,LB__LBGstat,12.510733333333334,0.35222200858738734,3.0,14.0,12.585,15.0,12.8199,16.0,12.1273,,,,,,,,,,
6,Life Cycle__S0,13.024366666666666,0.31371825470210263,3.0,17.0,12.7853,18.0,12.9082,19.0,13.3796,,,,,,,,,,
7,Life Cycle__S1,13.007433333333333,0.6509301370602948,3.0,20.0,12.6855,21.0,13.7566,22.0,12.5802,,,,,,,,,,
8,Life Cycle__S2,10.6609,0.36044644539792625,3.0,23.0,10.8171,24.0,10.9169,25.0,10.2487,,,,,,,,,,
9,Life Cycle__S3,12.22005,0.04914392129246482,2.0,26.0,12.2548,27.0,12.1853,,,,,,,,,,,,
10,Life Cycle__S4,11.5829,0.34912852934127303,3.0,28.0,11.986,29.0,11.3862,30.0,11.3765,,,,,,,,,,
11,Life Cycle__S5,11.019966666666667,0.291275682701686,3.0,31.0,10.7326,32.0,11.0123,33.0,11.315,,,,,,,,,,
12,Life Cycle__S6,10.043949999999999,1.147455790620524,8.0,34.0,10.1949,35.0,8.2976,36.0,9.9174,37.0,10.4308,38.0,8.3597,39.0,11.3119,40.0,10.9318,41.0,10.9075
13,Life Cycle__S7,11.355033333333333,0.3021327743448783,3.0,42.0,11.5533,43.0,11.0073,44.0,11.5045,,,,,,,,,,
14,Life Cycle__S8,11.3901,0.3525634410996124,2.0,45.0,11.6394,46.0,11.1408,,,,,,,,,,,,
15,Life Cycle__G135,13.4468,0.38565603845914354,2.0,47.0,13.7195,48.0,13.1741,,,,,,,,,,,,
16,Life Cycle__G150,13.038066666666667,0.8257311447034887,3.0,49.0,12.832699999999999,50.0,13.9471,51.0,12.3344,,,,,,,,,,
17,Life Cycle__G180,13.589433333333332,0.37670102645643744,3.0,52.0,13.1632,53.0,13.7274,54.0,13.8777,,,,,,,,,,
18,Stress Time Course__C30,13.1769,0.2661549924386167,2.0,55.0,12.9887,56.0,13.3651,,,,,,,,,,,,
19,Stress Time Course__C90,11.83895,0.1543614103330228,2.0,57.0,11.9481,58.0,11.729800000000001,,,,,,,,,,,,
20,Biofilm__BI,11.25105,0.46633692219252776,2.0,59.0,10.9213,60.0,11.5808,,,,,,,,,,,,
21,Biofilm__BC,10.470425,0.5484054727115697,4.0,61.0,10.7818,62.0,10.2238,63.0,11.0473,64.0,9.8288,,,,,,,,
22,Biofilm__Sw,10.2669,0.39795969645178847,2.0,65.0,9.9855,66.0,10.5483,,,,,,,,,,,,
23,Life Cycle__BT,9.911999999999999,0.8865704822516933,2.0,67.0,10.5389,68.0,9.2851,,,,,,,,,,,,
24,Life Cycle__B36,9.6732,0.0012727922061353313,2.0,69.0,9.6741,70.0,9.6723,,,,,,,,,,,,
25,Life Cycle__B60,10.3753,0.8461239743678228,2.0,71.0,9.777,72.0,10.9736,,,,,,,,,,,,
26,M9__M9exp,13.809400000000002,0.6812451320926995,3.0,73.0,14.5626,74.0,13.6293,75.0,13.2363,,,,,,,,,,
27,M9__M9tran,13.302666666666667,0.16816439377387096,3.0,76.0,13.3861,77.0,13.4128,78.0,13.1091,,,,,,,,,,
28,M9__M9stat,10.827399999999999,0.25412947487452064,3.0,79.0,10.7849,80.0,10.5972,81.0,11.1001,,,,,,,,,,
