,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0011483837349442734,,1.0,0.0,-0.0011483837349442734
1,Cr__2,0.001019518157931633,,1.0,1.0,0.001019518157931633
2,Cr__3,0.009739557338668232,,1.0,2.0,0.009739557338668232
3,Cr__4,0.018627353486594347,,1.0,3.0,0.018627353486594347
4,Cr__5,0.02968757894742141,,1.0,4.0,0.02968757894742141
5,Cr__6,0.04091552761699314,,1.0,5.0,0.04091552761699314
6,Fe__1,-0.006495464537496126,,1.0,6.0,-0.006495464537496126
7,Fe__2,-0.03379165923419307,,1.0,7.0,-0.03379165923419307
8,Fe__3,-0.07074581123913752,,1.0,8.0,-0.07074581123913752
9,Fe__4,-0.11657443933707973,,1.0,9.0,-0.11657443933707973
10,Fe__5,-0.1571722276482849,,1.0,10.0,-0.1571722276482849
11,Fe__6,-0.1885941347303941,,1.0,11.0,-0.1885941347303941
12,Cd__1,0.0048658686459121005,,1.0,12.0,0.0048658686459121005
13,Cd__2,0.01337795207818047,,1.0,13.0,0.01337795207818047
14,Cd__3,0.021232787719314233,,1.0,14.0,0.021232787719314233
15,Cd__4,0.027448237214346933,,1.0,15.0,0.027448237214346933
16,Cd__5,0.028943087372786717,,1.0,16.0,0.028943087372786717
17,Cd__6,0.037270784765991695,,1.0,17.0,0.037270784765991695
18,Zn__1,-0.006440792891403853,,1.0,18.0,-0.006440792891403853
19,Zn__2,-0.012090686013581502,,1.0,19.0,-0.012090686013581502
20,Zn__3,-0.010720987295593256,,1.0,20.0,-0.010720987295593256
21,Zn__4,-0.0009701800407538561,,1.0,21.0,-0.0009701800407538561
22,Zn__5,0.004005463708513142,,1.0,22.0,0.004005463708513142
23,Zn__6,0.004829444462715278,,1.0,23.0,0.004829444462715278
24,Cu__1,0.007366264802183781,,1.0,24.0,0.007366264802183781
25,Cu__2,0.014620238504822284,,1.0,25.0,0.014620238504822284
26,Cu__3,0.01740909960941042,,1.0,26.0,0.01740909960941042
27,Cu__4,0.017257511334970124,,1.0,27.0,0.017257511334970124
28,Cu__5,0.020536717273410846,,1.0,28.0,0.020536717273410846
29,Cu__6,0.025345173359656463,,1.0,29.0,0.025345173359656463
30,Pb__1,0.013888548218096377,,1.0,30.0,0.013888548218096377
31,Pb__2,0.029760817747865112,,1.0,31.0,0.029760817747865112
32,Pb__3,0.046292295281162604,,1.0,32.0,0.046292295281162604
33,Pb__4,0.06606375467713176,,1.0,33.0,0.06606375467713176
34,Pb__5,0.08431615290242109,,1.0,34.0,0.08431615290242109
35,Pb__6,0.10214954401351944,,1.0,35.0,0.10214954401351944
