,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.3029935490041514,3.0,0.0,-0.07908847940000001,1.0,0.3346947946,2.0,-0.2556063152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.8403948270666666,0.4500362954343322,3.0,3.0,-2.1565594101,4.0,-2.0394716521,5.0,-1.325153419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.8432560788333332,0.20733492499913714,3.0,6.0,-2.0268430103,7.0,-1.8845402223,8.0,-1.6183850039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761910442682836e-12,0.3764861210398947,21.0,9.0,0.0787756076,10.0,-0.055126764800000005,11.0,-0.2288346742,12.0,-0.2043812961,13.0,-0.0313999592,14.0,0.42831917410000003,15.0,0.1492934987,16.0,-0.1653932883,17.0,-0.0800378741,18.0,-1.0183370054,19.0,0.4132377205,20.0,-0.7489049317,21.0,0.015405029,22.0,0.40382691460000003,23.0,0.4198713915,24.0,-0.21173584510000001,25.0,0.3484305089,26.0,-0.0186216206,27.0,-0.1049780084,28.0,0.2085799838,29.0,0.40201143910000003
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-2.427089162466667,0.5193030330917865,21.0,30.0,-2.8465569314,31.0,-2.2870560458,32.0,-2.2068109267000002,33.0,-2.7359374693,34.0,-0.8700064264,35.0,-2.4381048875999998,36.0,-1.9727322005,37.0,-2.2673304439,38.0,-2.8283068039,39.0,-3.0123088446,40.0,-3.0290183496,41.0,-2.5303730597,42.0,-2.0820771438,43.0,-2.7924745295999998,44.0,-2.7934705247,45.0,-2.4901475491,46.0,-3.0483142493,47.0,-2.7075836972,48.0,-1.7664876131,49.0,-2.2976788503,50.0,-1.9660958653
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.2126902549208209,3.0,51.0,-0.2399108993,52.0,0.1654440728,53.0,0.0744668265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.01255369495,0.31126122851690075,4.0,54.0,-0.61295101,55.0,-1.2838391523000001,56.0,-1.2334603494,57.0,-0.9199642681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.20865927501024184,4.0,58.0,0.236879357,59.0,-0.1446922045,60.0,-0.20312729840000002,61.0,0.11094014590000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.07868920095000001,0.13009928975251783,4.0,62.0,0.2105530858,63.0,-0.1000166049,64.0,0.1154620083,65.0,0.0887583146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.101225462325,0.05573125078445021,4.0,66.0,0.0382401452,67.0,0.0887034617,68.0,0.10474983,69.0,0.1732084124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.3313903814,0.03280417638587698,4.0,70.0,-0.36033775290000003,71.0,-0.331910702,72.0,-0.347929115,73.0,-0.2853839557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.666666804567285e-11,0.47299737629650684,6.0,74.0,-0.5233876963,75.0,-0.2665540245,76.0,-0.19259378370000002,86.0,-0.19685222430000002,88.0,0.5555911499,90.0,0.6237965788000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-2.2321784021833335,0.6160831245584655,6.0,77.0,-1.7375693763000002,78.0,-1.7180520633,79.0,-1.8681713513,87.0,-2.3753345549000002,89.0,-2.3571286533,91.0,-3.336814414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.34173132609999995,0.3856465501860656,3.0,80.0,0.2452604518,82.0,0.7664548633,84.0,0.013478663200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-3.9534587255000004,0.1518930868416153,3.0,81.0,-3.8486126808,83.0,-3.8841156195,85.0,-4.1276478762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.21669484183342788,3.0,92.0,-0.1289984861,93.0,0.2501769138,94.0,-0.12117842770000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,2.661997274033333,0.050607663716573485,3.0,95.0,2.6423286751,96.0,2.7194865343,97.0,2.6241766127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.09852851536666668,0.16536431253093867,3.0,98.0,-0.15016595900000002,99.0,0.0864930226,100.0,-0.23191260970000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,2.5816967449666666,0.28490443480359084,3.0,101.0,2.2657277452,102.0,2.819011128,103.0,2.6603513617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-1.4395900141333335,0.40495006568372205,3.0,104.0,-1.7319874667000001,105.0,-1.6094013399,106.0,-0.9773812358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,2.9518478432,0.10532141541481767,3.0,107.0,2.8847936233,108.0,2.8975091507,109.0,3.0732407556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-1.3803294302,0.14613793497959437,3.0,110.0,-1.3867260409,111.0,-1.5231640272,112.0,-1.2310982225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,3.0886785331,0.224860758704063,3.0,113.0,2.8306682166,114.0,3.2428902032,115.0,3.1924771795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
