,PSPTO_0337
SRX1828913,-0.0130804371
SRX1828914,0.4527440616
SRX1828915,0.014646995400000001
SRX1828916,0.6805560234
SRX1828917,-0.0015665582
SRX1828918,0.1580345005
SRX3983989,1.1733460351
SRX3983990,0.4290493877
SRX3983993,1.5228527538
SRX3983994,1.2430085244
SRX3983995,0.5019473407
SRX3983996,1.5626676941
SRX3983997,1.8389431665
SRX3983998,0.4367373359
SRX3983999,0.6983445124000001
SRX3984000,1.0331854203
SRX3984001,1.9832425281
SRX3984002,2.0543261852
SRX3984003,1.543525871
SRX3984004,0.30162689800000003
SRX3984005,1.1046249083
SRX3984006,1.7671709677
SRX3984007,0.8903879958
SRX3984008,0.8832453515
SRX3984009,-0.0014079140000000001
SRX3984010,2.2203220129
SRX3984011,0.6613880856000001
SRX3984012,0.2733966939
SRX3984013,0.286177483
SRX3984014,0.2739628691
SRX3984015,1.4028476425
SRX3984016,0.37577999240000004
SRX3984017,2.2960731003
SRX3984019,0.2825324154
SRX3984020,2.1251762029
SRX3984021,2.2585038504
SRX3984022,2.2761066864
SRX3984023,0.0629219209
SRX3984024,0.957894792
SRX3984025,0.7864366211
SRX3984026,1.0880793109
SRX3984027,0.9201529846000001
SRX3984028,0.5202844689
SRX3984029,0.8706450528
SRX3984031,2.115063046
SRX3984032,2.1079828989
SRX3984034,0.08581617650000001
SRX3984035,-0.131128511
SRX3984036,2.3342301413
SRX3984037,2.2912883732
SRX3984038,2.5214820955
SRX3984039,2.2081316815
SRX3984040,1.0148370165
SRX3984041,2.4180327158
SRX3984042,0.9464761349
SRX3984043,0.436092268
SRX3984045,0.0141869382
SRX3984046,0.0962321404
SRX3984047,1.7160667399
SRX3984048,1.2564090143
SRX3984049,1.0495452297
SRX3984050,1.2922482196
SRX3984051,1.6303289744
SRX3984052,0.2390562062
SRX3984056,1.7245989062
SRX3984057,1.9738955871
SRX3984058,1.7861626686
SRX3984059,0.4080811353
SRX3984061,0.32136890700000004
SRX3984062,0.6983137457
SRX3984063,0.21241363470000002
SRX3984064,0.15567957370000002
SRX3984065,0.5622185058
SRX3984066,0.3337483499
SRX3984067,0.33667564440000003
SRX3984068,0.5370150127000001
SRX3984069,1.4451417663
SRX3984070,1.706099578
SRX3984071,1.6437814032
SRX3984073,0.8371568934
SRX3984074,0.9801105736000001
SRX3984077,0.213979533
SRX3984078,0.3821470461
SRX3984079,2.1385432256
SRX3984080,-0.24497023780000002
SRX3984082,0.2093541243
SRX3984084,2.209292639
SRX6997963,-0.1149999206
SRX6997964,0.4979445364
SRX6997965,0.5344677378
SRX6997967,0.10700044090000001
SRX6997968,0.47828410530000004
SRX6997969,0.1644994162
SRX6997971,0.007999479700000001
SRX6997972,-3.1327080092
SRX6997973,0.3055616934
SRX3159100,-0.1931901788
SRX3159101,0.0232129257
SRX3159102,0.1741266239
SRX3159103,-0.0041493709
SRX3159000,0.6001089122000001
SRX3159001,0.3977294789
SRX3159002,0.6291739244
SRX3159003,-0.1695268064
SRX3159004,0.3053555323
SRX3159005,0.48770228530000004
SRX3159006,1.3703876195
SRX3159007,0.059540164400000005
SRX3159008,0.6118315068
SRX3159009,0.6224948622
SRX3159010,-3.0275339133
SRX3159012,-0.1023381581
SRX3159013,-0.653464306
SRX3159014,0.674447753
SRX3159015,-3.0669114738
SRX3159016,-0.0248411313
SRX3159017,0.7393496943000001
SRX3159018,0.5868682015000001
SRX3159019,0.5890337901
SRX3159020,0.0412142817
SRX3159021,-1.1817505749000001
SRX3159022,0.7517914335
SRX3159023,-0.0670535263
SRX3159024,0.7603905514
SRX3159025,0.446133051
SRX3159026,-0.7800608328
SRX3159027,-0.0869301759
SRX3159028,0.2634942878
SRX3159029,0.7922345786
SRX3159030,0.1336383776
SRX3159034,-0.4355855844
SRX3159036,0.46184244500000005
SRX3159037,-0.0706906005
SRX3159041,1.8863907912000002
SRX3159042,0.26455846
SRX3159043,0.5150583352
SRX3159045,0.2463024571
SRX3159047,0.8298669101
SRX3159048,0.1185871398
SRX3159049,0.2759507208
SRX3159050,0.48320368900000005
SRX3159051,0.921192022
SRX3159052,0.8784245214
SRX3159053,0.8673708645
SRX3159054,0.7378254780000001
SRX3159055,0.27489932040000004
SRX3159056,0.3074327471
SRX3159057,1.2587004831
SRX3159058,-0.1920744039
SRX3159060,0.2647684991
SRX3159061,1.3024174721000001
SRX3159062,1.0492848871
SRX3159063,0.9888903758
SRX3159066,1.5220860486
SRX3159069,0.7977411475
SRX3159070,-0.0696687648
SRX3159071,-1.2027650039
SRX3159073,0.28529300690000003
SRX3159074,0.6566924745
SRX3159075,0.8033262136
SRX3159076,0.9115216937
SRX3159080,1.1077237639
SRX3159082,0.6465145601
SRX3159083,0.6335551394000001
SRX3159086,0.3741051931
SRX3159087,-1.6595774362
SRX3159088,-0.9674418384000001
SRX3159089,1.5145805428
SRX3159090,-0.9171103284000001
SRX3159091,0.5520734228
SRX3159092,-0.43673849870000003
SRX3159093,-0.4579100654
SRX3159094,-0.2553891649
SRX3159095,-0.5872832869
SRX3159096,0.35935710730000003
SRX3159097,0.5889640782000001
SRX3159098,1.0610379088
SRX3159099,1.0024883013
SRX3158988,-0.3397543468
SRX3158989,1.0111153765
SRX3158990,0.059906466500000005
SRX3158991,1.414625096
SRX3158992,0.0299810223
SRX3158996,0.3097733245
SRX3644656,0.0870366677
SRX3644657,-0.0038018429
SRX3644658,-0.08323482480000001
SRX3644659,0.0525966754
SRX3644660,-0.0120114806
SRX3644661,0.21163591980000002
SRX3644662,-0.3815368038
SRX3644663,-0.5059222154
SRX3644664,-0.40704707570000004
SRX3644665,0.2199539328
SRX3644666,0.045666716
SRX3644667,0.268072325
SRX3644668,-0.5082012094
SRX3644669,-0.4317312465
SRX3644670,-0.5522051151
SRX3644671,0.0168796383
SRX3644672,0.022653177
SRX3644673,0.1272282318
