,BSU30150
M9exp_1,7.4366
M9exp_2,7.4823
M9exp_3,7.2333
M9tran_1,7.9641
M9tran_2,7.9457
M9tran_3,7.9392
M9stat_1,9.5318
M9stat_2,9.8087
M9stat_3,9.7529
MG-0.1_1,7.3168
MG-0.1_2,6.8857
MG-0.1_3,7.3734
MG-0.2_2,7.0281
MG-0.2_3,7.457000000000002
MG+5_1,7.3168
MG+5_2,6.5368
MG+5_3,7.4464
MG+10_1,7.0567
MG+10_2,6.7903
MG+10_3,7.6899
MG+15_1,7.0663
MG+15_2,7.6373
MG+15_3,7.1063
MG+25_1,7.1339
MG+25_2,7.0143
MG+25_3,6.9542
MG+45_1,7.5467
MG+45_2,7.1115
MG+45_3,7.0633
MG+60_2,7.1578
MG+60_3,7.3625
MG+90_2,6.6539
MG+90_3,6.9208
MG+120_1,7.7008
MG+120_2,7.5671
MG+120_3,7.2844
MG+150_1,7.7566
MG+150_3,7.5289
GM-0.1_1,7.3728
GM-0.1_2,6.9554
GM-0.1_3,7.6526
GM-0.2_1,7.8853
GM-0.2_2,7.7077
GM-0.2_3,7.0397
GM+5_1,7.1789
GM+5_2,6.8383
GM+5_3,7.3094
GM+10_2,6.8145
GM+10_3,7.0266
GM+15_1,7.1308
GM+15_2,7.1624
GM+15_3,7.2201
GM+25_1,7.0803
GM+25_2,7.234
GM+25_3,7.461
GM+45_1,7.2017
GM+45_2,6.6338
GM+45_3,7.8291
GM+60_1,6.9679
GM+60_2,7.421
GM+60_3,7.6516
GM+90_1,7.417999999999998
GM+90_2,7.8799
GM+90_3,7.7725
GM+120_1,8.1031
GM+120_3,8.2759
GM+150_1,7.7426
GM+150_2,7.692
GM+150_3,7.5436
BT_1,8.7306
BT_2,8.2986
B36_1,8.349
B36_2,7.8003
B60_1,9.6844
B60_2,9.4352
S0_1,7.9902
S0_2,8.133
S0_3,8.2826
S1_1,9.9751
S1_2,9.8886
S1_3,10.074
S2_1,9.9212
S2_2,9.891
S2_3,9.818
S3_1,9.8324
S3_2,9.6948
S4_1,9.6166
S4_2,9.6563
S4_3,9.1744
S5_1,9.6949
S5_2,9.8733
S5_3,9.766
S6_1,9.1985
S6_2,8.7293
S6_3,9.1751
S6/t_1,9.2204
S6/t_2,8.3075
S6_4,8.6862
S6_5,9.246
S6_6,9.201
S7_4,9.2269
S7_5,9.3043
S7_6,9.35
S8_4,8.937000000000003
S8_5,9.3241
G135_1,7.2566
G135_3,7.4
G150_1,7.4521
G150_2,6.9620000000000015
G150_3,7.5435
G180_1,7.1669
G180_2,6.8872
G180_3,7.0102
T-5.40H_1,7.895
T-4.40H_1,7.8281
T-3.40H_1,7.8116
T-2.40H_1,7.8223
T-1.40H_1,7.7853
T-1.10H_1,7.4621
T-0.40H_1,7.4285
T0.0H_1,8.4
T0.30H_1,9.8071
T1.0H_1,9.2415
T1.30H_1,9.6738
T2.0H_1,9.7944
T2.30H_1,10.3171
T3.0H_1,9.7595
T3.30H_1,10.012
T4.0H_1,9.7821
T5.0H_1,9.1887
LBexp_1,7.2754
LBexp_2,6.9906
LBexp_3,7.3042
LBtran_1,8.7121
LBtran_2,7.9807
LBtran_3,7.902
LBstat_1,9.4219
LBstat_2,9.5069
LBstat_3,9.2472
LBGexp_1,7.0221
LBGexp_2,7.0852
LBGexp_3,7.1109
LBGtran_2,7.5070000000000014
LBGtran_3,7.4128
LBGstat_1,7.1638
LBGstat_2,7.2509
LBGstat_3,7.6464
Mt0_1,7.2786
Mt0_3,7.3667
M0t45_1,7.3618
M0t45_2,7.0994
M0t45_3,7.0989
M0t90_1,8.434
M0t90_2,9.4456
M0t90_3,8.9849
M40t45_1,8.1099
M40t45_2,8.9398
M40t45_3,6.9067
M40t90_1,8.4482
M40t90_2,9.0464
M40t90_3,8.6376
dia0_1,7.4293
dia0_2,7.6633
dia0_3,7.202000000000001
dia5_1,7.7238
dia5_2,8.0061
dia5_3,7.6162
dia15_1,7.7360000000000015
dia15_2,7.354
dia15_3,7.4352
C30_1,7.9844
C30_2,8.2656
C90_1,7.6156
C90_2,6.9365
SMM_1,7.5378
SMM_2,7.3863
SMM_3,7.3575
Salt_1,7.1369
Salt_2,6.9964
Salt_3,7.0544
M+G_1,8.1714
M+G_2,7.4142
M+G_3,7.4246
Glu_1,7.5163
Glu_2,7.6142
Glu_3,7.6318
Fru_1,7.135
Fru_2,8.3497
Fru_3,7.8345
Mal_1,8.1743
Mal_2,8.2937
Mal_3,8.2582
G+S_2,8.9087
G+S_3,9.2552
Pyr_1,8.5479
Pyr_2,8.8245
Pyr_3,8.7993
Gly_1,7.9871
Gly_2,8.2412
Gly_3,8.0704
Glucon_1,8.2453
Glucon_2,8.167
Glucon_3,8.3952
BI_1,9.1004
BI_2,9.0353
BC_2,10.6244
BC/t_1,10.2083
BC/t_2,10.5524
BC_1,10.3015
Sw_1,9.4603
Sw_2,10.1496
BMM_1,6.9865
BMM_2,6.9829
BMM_3,7.2584
Heat_1,7.5009
Heat_2,6.8837
Heat_3,7.517
Cold_1,7.1028
Cold_2,7.2807
Cold_3,7.367000000000001
Etha_1,7.5115
Etha_2,7.6776
Etha_3,7.3094
SMMPr_1,7.3715
SMMPr_2,7.6994
SMMPr_3,7.9397
HiTm_1,7.8718
HiTm_2,7.4344
HiTm_3,7.4731
LoTm_1,7.1547
LoTm_2,7.1986
LoTm_3,6.891
HiOs_1,7.2314
HiOs_2,7.3527
HiOs_3,7.3603
Oxctl_1,7.8201
Oxctl_2,7.7738
Oxctl_3,7.3583
Diami_1,7.6038
Diami_2,7.3337
Diami_3,7.9085
Paraq_1,7.5477
Paraq_2,7.2806
Paraq_3,7.2373
H2O2_1,7.3705
H2O2_2,7.4713
H2O2_3,7.5223
HPh_1,7.6474
HPh_2,7.0971
HPh_3,7.6447
LPh_1,7.4101
LPh_2,7.167000000000002
LPh_3,7.5816
LPhT_1,7.8626
LPhT_2,7.5656
LPhT_3,7.7859
aero_1,7.4443
aero_2,7.3328
aero_3,7.3471
nit_1,7.5562
nit_2,7.5552
nit_3,7.4809
ferm_1,7.6121
ferm_2,7.4018
ferm_3,7.7875
