,USA300HOU_RS14385
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.5448303116
USA300_LAC_U01-Set001_CAMHB_Control_1,6.3651438594
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.5001514921
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.0833378091
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.3836639225
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.546535012
USA300_LAC_U01-Set001_CAMHB_Control_2,6.3984343905
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.3827554853
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.3145422243
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.4262594519
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.2637872614
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.1990316219
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.1825249265
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.197978322
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.096272946
USA300_LAC_U01-Set001_R10LB_Control_1,6.9678367799
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.8842400659
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.835461037
USA300_LAC_U01-Set001_R10LB_Control_2,6.9940052043000005
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.8459589469
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.8473600246
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.6834562986
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.5189477363
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.6103033311
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.7616905481
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.4500183436
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.4950454283
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.4834311822
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.4567770137
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.2410335064
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,6.2179912745
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,6.1692025262
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.4209117159
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.5334867796000005
USA300_LAC_U01-Set004_CAMHB_Control_1,6.5035073398000005
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,6.4702048971
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,6.4816114714
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,6.714819516
USA300_LAC_U01-Set004_CAMHB_Control_2,6.6241724762
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,6.6507325439
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,6.494857854
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,6.6946655584
USA300_LAC_U01-Set004_R10LB_Control_1,7.0428527323
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,6.9211941282
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,6.8061199833
USA300_LAC_U01-Set004_R10LB_Control_2,6.928314791
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,6.8095843333
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,6.9014277849
USA300_TCH1516_U01-Set003_CAMHB_Control_2,5.8477428661
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.0235408168
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,6.0859471539
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,6.1666377539
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.3244781878
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.1720802204
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,5.8446627282
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,6.2792648705
USA300_LAC_ICA-Set001_R10LB_Control_1,6.7321113869
USA300_LAC_ICA-Set001_R10LB_Control_2,6.586267818
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.5869807418
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.6483417666
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.0289079784
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.080490921
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.2888208432
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.5578193269
USA300_TCH1516_BK-Set001_THB_Control_1,5.4579395465000005
USA300_TCH1516_BK-Set001_THB_Control_2,6.0355420639
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,5.9623200433
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,5.819050703
