,A,PhoB
nac_ntrc__bw_delnac_cytd__1,0.5763945456,0.42477888
nac_ntrc__bw_delnac_cytd__2,0.5472777383,0.132614102
nac_ntrc__bw_delnac_gln__1,-0.3519515299,0.222514347
nac_ntrc__bw_delnac_gln__2,0.315527703,0.155833298
nac_ntrc__bw_delnac_nh4__1,0.1104516241,-0.16307021100000002
nac_ntrc__bw_delnac_nh4__2,0.09227839560000001,-0.17171707500000002
misc__wt_no_te__1,0.9827817531,0.362815842
misc__wt_no_te__2,1.0586317663,0.20767909
misc__bw_delcbl__1,1.6027436259,-0.054349497000000004
misc__bw_delcbl__2,1.3628039625000001,0.078080284
misc__bw_delfabr__1,1.3907436285,-0.036756825
misc__bw_delfabr__2,1.2734880495,-0.27888402100000004
misc__bw_delfadr__1,0.6054228884,0.055554175000000004
misc__bw_delfadr__2,1.1149383551,0.08151739200000001
misc__nitr_031__1,1.7927888352,0.6076943020000001
omics__wt_glu__1,2.9041765693,0.077462982
omics__wt_glu__2,2.3202164449,0.282243562
omics__wt_gly__1,2.2407621154,0.058642946
omics__wt_gly__2,4.0486393535,0.097070845
omics__wt_thr__1,11.4225510467,0.30545267
omics__wt_thr__2,9.4295951918,0.20350092
omics__bw_ac__1,0.7923079608,0.032939517
omics__bw_ac__2,0.47332287710000004,0.057512668
omics__bw_fum__1,0.9069249845,0.17821879100000002
omics__bw_fum__2,1.2172301121,0.259079693
omics__bw_glc__1,0.5375472928,0.071672731
omics__bw_glc__2,0.5902798175,-0.186028414
omics__bw_pyr__1,-0.12810938630000002,-0.167707658
omics__bw_pyr__2,0.6288631843,0.25778189
ompr__wt_nacl__1,2.4986759557,-0.53037413
ompr__wt_nacl__2,2.825383134,-0.42613677400000005
ompr__bw_delompr_nacl__1,3.6307307655,-0.6306148970000001
ompr__bw_delompr_nacl__2,3.8991550856,-0.381703169
minspan__wt_ade__1,-1.6903352541,-0.7445519540000001
minspan__wt_glc__2,0.1424351567,-0.7262216290000001
minspan__wt_glc__3,-1.0178249538,-0.6447048470000001
minspan__wt_glc__4,0.0831168161,-0.391720618
minspan__wt_glc_anaero__1,-1.8255762247,-0.29310278
minspan__wt_glc_anaero__2,-2.5756912718000002,-0.508831304
minspan__wt_trp__1,-0.8337781403000001,-0.6536301440000001
minspan__bw_delcra_glc__2,-0.37323726150000003,-0.891919152
minspan__bw_delcra_trp__1,-0.1379349922,-0.630348373
minspan__bw_delmntr__1,0.7065853977000001,-0.6604540999999999
minspan__bw_delnac_ade__1,-0.8797302031,-1.488642728
minspan__bw_delnac_glc__1,0.4532359225,-0.5626343140000001
cra_crp__wt_ac__1,2.3622860439,-0.192730494
cra_crp__wt_ac__2,3.9548947389,-0.160796145
cra_crp__wt_fru__1,3.5952870978,0.44613096300000005
cra_crp__wt_fru__2,2.1907310469,0.49113128400000006
cra_crp__delcra_ac__1,1.0785434619,-0.09888292800000001
cra_crp__delcra_ac__2,0.5937310011,-0.024220662
cra_crp__delcra_fru__1,0.9995007519,0.24507790100000001
cra_crp__delcra_fru__2,1.1476122578,0.388442286
cra_crp__delcra_glc__1,0.4558491106,0.016547114
cra_crp__delcra_glc__2,0.5600218170000001,0.11660711500000001
rpoB__wt_031__1,-0.6342931463,0.168568762
rpoB__wt_044__1,0.6730818523000001,0.23178289400000002
rpoB__wt_lb__1,2.1410074506,-0.28936932800000004
rpoB__wt_lb__2,1.9225863574000002,0.12926552600000002
rpoB__rpoBE546V_031__1,0.29821310560000003,0.30834904300000004
rpoB__rpoBE546V_044__1,0.49389339590000003,0.521447067
rpoB__rpoBE546V_lb__1,0.3221321163,0.24508400100000002
rpoB__rpoBE546V_lb__2,2.3247609946,0.125082669
rpoB__rpoBE546V_glc__1,0.0968428766,0.042226481
rpoB__rpoBE672K_glc__1,0.43390180840000003,-0.78429118
rpoB__rpoBE672K_glc__2,-0.0157787462,-1.339148882
rpoB__rpoBE672K_lb__1,0.2991354476,-0.181600437
rpoB__rpoBE672K_lb__2,0.3814178107,-0.35981423500000004
crp__wt_fru__1,-0.2232097857,-0.263270875
crp__wt_glyc__1,0.5017161036,-0.15422654600000002
crp__wt_glyc__2,0.013142944200000001,-0.169850893
crp__delar1_glyc__1,1.2317117306,-0.16788697200000002
crp__delar1_glyc__2,0.8895050063000001,0.24507624700000002
crp__delar1ar2_glyc__1,2.4634618788,0.359928688
crp__delar1ar2_glyc__2,2.2981260782,0.22270624700000002
crp__delar1ar2_glyc__3,2.7045218702,0.432346595
crp__delar2_glyc__1,0.1421346897,0.39724635
crp__delar2_glyc__2,0.42784792260000004,-0.023272774000000003
crp__delar2_glyc__3,0.7383320021,0.359729713
crp__delcrp_fru__1,1.4613304302,0.410423564
crp__delcrp_fru__2,2.1138134852,0.544330526
crp__delcrp_fru__3,1.7468509183,0.5963568960000001
crp__delcrp_glc__1,2.8184620931,0.7367287690000001
crp__delcrp_glc__2,2.1156500906,0.49549939
crp__delcrp_glc__3,2.3667341549,0.399243171
crp__delcrp_glyc__1,1.8145183127000002,0.29728043600000004
crp__delcrp_glyc__2,2.601464285,0.674683997
crp__delcrp_glyc__3,1.5674985374000001,0.43483354900000004
glu__glu_ale3__1,-0.22660899140000001,-0.468250518
glu__glu_ale4__1,0.2662315509,-0.7579673520000001
glu__glu_ale5__1,0.9143439353,-0.9364227310000001
glu__glu_ale6__1,2.1145462317,-0.9269405030000001
glu__glu_ale8__1,-0.7013110795,-0.5230809390000001
glu__glu_ale9__1,0.0369603567,-0.773978979
glu__glu_ale10__1,0.22271190600000002,-0.8766990050000001
42c__wt_42c__1,-0.0180085608,-0.319607861
42c__42c_ale1__1,0.4471462546,-0.765567903
42c__42c_ale2__1,0.5660375683000001,-0.861525957
42c__42c_ale3__1,0.4228624486,-0.566273754
42c__42c_ale4__1,0.5203679078,-0.49631791100000006
42c__42c_ale5__1,0.0341443961,-0.403923515
42c__42c_ale6__1,1.9374851408,-1.107472242
42c__42c_ale8__1,1.0207773921,-0.603940836
42c__42c_ale9__1,0.6748265216,-0.8395549320000001
42c__42c_ale10__1,-0.0813395194,-0.408495843
ssw__wt_ac__1,1.0186611056,0.0036198310000000004
ssw__wt_glc__1,-0.1579507704,-0.8717232260000001
ssw__wt_glyc__1,2.5135238793,-0.549927366
ssw__wt_xyl__1,-2.4574629850000003,-0.700325528
ssw__glc_ale1__1,-0.8841505511000001,0.184655106
ssw__glc_ale2__1,-1.0300196646,-0.311064222
ssw__glc_ale3__1,-1.074441386,-0.84072017
ssw__glyc_ale1__1,0.0829589441,-0.041023445000000006
ssw__glyc_ale2__1,-1.6699404815,-0.78732882
ssw__xyl_ale1__1,8.2280894838,-0.332277957
ssw__xyl_ale2__1,2.1264369047,-0.058094546000000004
ssw__xyl_ale3__1,5.5794645634,-0.366361769
ssw__glc_ac_ac2__1,0.2152125215,-0.8323421270000001
ssw__glc_ac_glc1__1,3.7522621089,-0.422929999
ssw__glc_glyc_glc__1,-0.0516104188,-0.730790606
ssw__glc_glyc_glyc__1,2.340572389,-0.7070318720000001
ssw__glc_xyl_glc__1,-0.8816581827000001,-0.8567272770000001
ssw__glc_xyl_xyl__1,0.2912592694,-0.108935902
ica__wt_glc__1,0.5788857622,-0.574782203
ica__wt_glc__2,0.2719467084,-0.5825166860000001
ica__wt_glc__3,0.3447714656,-0.376099503
ica__wt_glc__4,-0.8209292398,0.029974626
ica__arg_sbt__1,4.9117248349,-0.8234019220000001
ica__arg_sbt__2,0.3739591915,-1.023818061
ica__cytd_rib__1,2.0210669163,0.14398128500000001
ica__cytd_rib__2,5.0129590889,0.077528398
ica__gth__1,1.3930254377,0.292388421
ica__gth__2,2.8593787767,-0.16890463900000002
ica__leu_glcr__1,-0.42250557510000003,-0.979366226
ica__leu_glcr__2,-0.6336284851,-0.9641239540000001
ica__met_glc__1,0.0291959554,-0.686042355
ica__met_glc__2,0.1687999319,-0.521393353
ica__no3_anaero__1,-2.5328510924,-0.253165845
ica__no3_anaero__2,-2.2896657442,-0.265487644
ica__phe_acgam__1,-0.08594709090000001,-0.581414261
ica__phe_acgam__2,0.14662274390000002,-0.709856618
ica__thm_gal__1,0.5046294989,0.15060900700000002
ica__thm_gal__2,1.8272189738,0.15400286300000002
ica__tyr_glcn__1,0.0713288483,-0.22566581
ica__tyr_glcn__2,0.0018064792,-0.285074159
ica__ura_pyr__1,-0.7218062834000001,-0.37402136500000005
ica__ura_pyr__2,-1.7459316813,0.010548783
ica__wt_glc__5,-0.6468509975,-0.0042977350000000004
ica__wt_glc__6,-0.3869433075,0.090215823
ica__bw_delpurR_cytd__1,0.0003261222,-0.47556159400000003
ica__bw_delpurR_cytd__2,-0.8507382870000001,0.015189020000000001
ica__ade_glc__1,-0.18958862210000002,-0.17188119999999998
ica__ade_glc__2,1.1871127085,-0.6706418980000001
ytf__wt_glc__1,-0.2185650433,-0.271243088
ytf__wt_glc__2,-1.1721819711,-0.35239612000000003
ytf__delyafC__1,-1.2902976568,-0.011879716
ytf__delyafC__2,-1.6244386954,0.099256307
ytf__delyeiE__1,-2.1613507121,0.16541222700000002
ytf__delyeiE__2,-1.3871055504,0.28648924200000003
ytf__delyiaJ__1,-1.9503326019,0.015397967
ytf__delyiaJ__2,-1.7533175613,0.28191144300000004
ytf__delyieP__1,-1.5061741326,-0.070248027
ytf__delyieP__2,-1.3119571203,0.027310279000000003
ytf__wt_ph5__1,-0.3575580278,0.24964659300000003
ytf__wt_ph5__2,-0.1669687155,0.29505669100000004
ytf__wt_ph8__1,-1.0869071313,-0.035690933
ytf__wt_ph8__2,-0.14561563600000002,-0.192731646
ytf__delybaO__1,-1.3487886249,-0.081854411
ytf__delybaO__2,-1.59940397,-0.11205100500000001
ytf__delybaQ__1,-0.3715998632,-0.041238296
ytf__delybaQ__2,-0.2339392684,0.10387604800000001
ytf__delybiH__1,-1.2323381412,-0.19308734800000002
ytf__delybiH__2,-1.3685057796,-0.06924846700000001
ytf__delydcI_ph5__1,-0.5192918426,0.133480124
ytf__delydcI_ph5__2,-0.1082707415,-0.08009709999999999
ytf__delydcI_ph8__1,-0.8247042374,-0.025374661000000003
ytf__delydcI_ph8__2,-1.0291664301,-0.06183766
ytf__delyddM__1,-0.5437882849,0.832749264
ytf__delyddM__2,-1.0650277236,0.69799743
ytf__delyheO__1,-1.1610873449,-0.157957028
ytf__delyheO__2,-1.4561411255,-0.140968008
fps__bw_glc__1,-0.7244516648,-0.17204290800000002
fps__bw_glc__2,-0.6897372529,-0.107360732
fps__fps_thrA_ale1__1,-1.3215086438,0.02860488
fps__fps_thrA_ale1__2,-1.0588045427,0.018152858
fps__fps_thrA_ale2__1,-0.8090584911,-0.24455269400000001
fps__fps_thrA_ale2__2,-1.3794705943,-0.49851678200000005
fps__fps_serB_ale1__1,-0.6860285231000001,0.043279577
fps__fps_serB_ale1__2,-0.8709581464,0.025957566
fps__fps_serB_ale4__1,-1.0467543025,-0.032508698
fps__fps_serB_ale4__2,0.1624443956,0.12100314200000001
fps__fps_ptsI_ale1__1,-0.22608987800000002,-0.139046015
fps__fps_ptsI_ale1__2,-0.46939598260000004,-0.305667001
fps__fps_ptsI_ale3__1,-0.9168325751,0.14037032700000002
fps__fps_ptsI_ale3__2,-0.7397825246,0.245534783
pal__lyx_ale2_f6__1,1.3188159037,0.043441123000000005
pal__lyx_ale2__1,0.9776306173,0.472503616
pal__lyx_ale2__2,-0.058116347400000004,0.08867501900000001
pal__lyx_ale4__1,0.6300000561,0.109710337
pal__lyx_ale4__2,1.5891177952,-0.239424556
pal__5drib_ale10_f18__1,0.5746866461,0.06283324
pal__5drib_ale10_f18__2,0.9130720750000001,0.138386837
pal__5drib_ale10__1,-0.5777186652,0.020572894
pal__arab_ale14_f9__1,1.5852431716000002,0.48348564
pal__arab_ale14_f9__2,0.6825680433,0.455371006
pal__arab_ale14__1,-0.3938077347,-0.34979303700000003
pal__arab_ale14__2,0.5193809603,-0.504625756
pal__arab_ale16__1,0.8693760452,-0.018694104
pal__arab_ale16__2,1.2319434227000001,0.029334239
pal__tartr_ale26_f10__1,1.2109463427,0.201444863
pal__tartr_ale26_f10__2,1.6227547544,-0.119015744
pal__tartr_ale26__1,1.6032665340999999,-0.07944807300000001
pal__tartr_ale26__2,1.3244047639,0.23910170800000002
pal__tartr_ale28_f10__1,1.7518284377,0.454210088
pal__tartr_ale28_f10__2,0.3803917493,0.11191192900000001
pal__tartr_ale28__1,0.4294824914,-0.115175147
pal__tartr_ale28__2,0.07267833060000001,-0.088690269
efeU__delmenFentC_citr__1,1.0513301441,-0.47824613800000004
efeU__delmenFentC_citr__2,-1.0053243571,-0.500116224
efeU__delmenFentC__1,-0.1255807264,0.182629902
efeU__delmenFentC__2,-0.1637857674,0.003286967
efeU__menFentC_ale39__1,0.12637910400000002,-0.43491446500000003
efeU__menFentC_ale39__2,-0.6305354189,-0.5325290690000001
efeU__menFentC_ale29__1,0.10292329530000001,-0.727519585
efeU__menFentC_ale29__2,1.5724070578,-0.9322149890000001
efeU__menFentC_ale30__1,3.3356142374,-0.48144585300000003
efeU__menFentC_ale30__2,0.9775875492,-0.520671749
efeU__menFentCubiC_ale36__1,-0.7589601236,0.048799438
efeU__menFentCubiC_ale36__2,-0.0326202626,0.098386387
efeU__menFentCubiC_ale37__1,-1.0920442861,0.33845778
efeU__menFentCubiC_ale37__2,-0.6231694897,0.122291117
efeU__menFentCubiC_ale38__1,-0.5915777815000001,0.39818642800000004
efeU__menFentCubiC_ale38__2,0.1592068936,0.336071344
misc2__salc_glc__1,-1.81536434,0.34943897300000004
misc2__salc_glc__2,-1.926578416,0.275376824
misc2__dbcn_glc__1,0.33876301270000003,0.519099632
misc2__dbcn_glc__2,0.7695289251,0.880151659
misc2__tyr_glc__1,-0.2782299526,0.109761094
misc2__tyr_glc__2,0.7518874663,0.016665733000000002
misc2__arg_cytd__1,-0.5493317836,-0.176074747
misc2__arg_cytd__2,0.22555611650000001,-0.181912871
misc2__delyheO_pyr__1,0.0207567781,-0.291753647
misc2__delyheO_pyr__2,-0.2376776149,0.006634076
nquinone__delubiC__1,-1.1357347526,-0.392335507
nquinone__delubiC__2,-1.3226341386,-0.308233026
nquinone__ubiC_ale1__1,0.5502893122,0.028796869000000003
nquinone__ubiC_ale1__2,-0.3389097408,-0.08912338900000001
nquinone__ubiC_ale2__1,-0.35904623080000003,0.04526947
nquinone__ubiC_ale2__2,-0.9364333647,0.22040651800000002
nquinone__ubiC_ale3__1,0.55306063,-0.603801476
nquinone__ubiC_ale3__2,-0.0265872718,-0.576512103
nquinone__ubiC_ale4__1,-1.0782766526,0.103478235
nquinone__ubiC_ale4__2,0.034544981,0.13606362700000002
nquinone__delpdhR__1,-0.18752090100000002,-0.40422165
nquinone__delpdhR__2,-0.2566931946,-0.28269487800000004
quinone__glu_ale4__1,0.2690014485,-0.371839246
quinone__glu_ale4__2,0.30766015280000003,-0.56244078
quinone__delmenF__1,-0.5254078015,-0.036527034
quinone__delmenF__2,0.4394094381,-0.18578469900000003
quinone__menF_ale5__1,-0.356459589,-0.32763857100000005
quinone__menF_ale5__2,-1.0379824212,-0.430356558
quinone__menF_ale6__1,1.4632738868000001,-0.39768848700000003
quinone__menF_ale6__2,-1.2819045145,-0.563251536
quinone__menF_ale7__1,2.1182079985,-0.502306726
quinone__menF_ale7__2,3.0341454151,-0.7694393570000001
quinone__menF_ale8__1,0.6463693343,-0.555202547
quinone__menF_ale8__2,0.0756984106,-0.310565029
quinone__delmenFubiC__1,-0.33097385420000003,-0.003452876
quinone__delmenFubiC__2,-0.8417909312,-0.047965381
quinone__menFubiC_ale1__1,1.2409655011,-0.846592521
quinone__menFubiC_ale1__2,-0.24571320370000002,-1.801505932
quinone__menFubiC_ale2__1,-0.9777884235000001,-0.855555672
quinone__menFubiC_ale2__2,-1.1489213691,-0.6994678990000001
quinone__menFubiC_ale3__1,-1.2561454665,-0.501425552
quinone__menFubiC_ale3__2,0.5493932839,-0.35596924500000005
quinone__menFubiC_ale4__1,-0.8350456933,-0.28903898
quinone__menFubiC_ale4__2,-0.4362099655,-0.13627234800000002
oxyR__wt_glc__1,-0.3252378721,-0.176851312
oxyR__wt_glc__2,-0.07367866790000001,0.021432045
oxyR__wt_h2o2__1,0.12600635270000002,-0.18694153700000002
oxyR__wt_h2o2__2,0.0252729315,0.328660359
oxyR__glu_ale4__1,-1.5197492042,-0.18336428100000002
oxyR__glu_ale4__2,-0.6658131968000001,-0.14511177
oxyR__glu_ale4_h2o2__1,-0.7598906212000001,-0.144536292
oxyR__glu_ale4_h2o2__2,-0.9113291844,-0.285147761
oxyR__oxyR_ale17__1,-1.0834187675,-0.369960181
oxyR__oxyR_ale17__2,-1.4212659102,-0.352628098
oxyR__oxyR_ale17_h2o2__1,-1.0847554108,-0.17779888
oxyR__oxyR_ale17_h2o2__2,-1.3049052391,-0.365669108
oxyR__oxyR_ale18__1,-0.295746322,-0.339798619
oxyR__oxyR_ale18__2,-0.28636687980000003,-0.29588757800000004
oxyR__oxyR_ale18_h2o2__1,-1.0914469107,-0.476334723
oxyR__oxyR_ale18_h2o2__2,-1.103286199,-0.26792097200000003
oxyR__oxyR_ale19__1,-0.44336513800000005,-0.522771384
oxyR__oxyR_ale19__2,-1.0370490425,-0.300035379
oxyR__oxyR_ale19_h2o2__1,-0.5807374005,-0.512692999
oxyR__oxyR_ale19_h2o2__2,-0.5433887176000001,-0.587527554
oxyR__oxyR_ale20__1,-1.8444829550000001,-0.691140975
oxyR__oxyR_ale20__2,-0.6308509877,-0.707579199
oxyR__oxyR_ale20_h2o2__1,-1.4198876488,-0.477876697
oxyR__oxyR_ale20_h2o2__2,-1.3293340587,-0.6720691990000001
svns_pgi__BmePgi24_15__1,-0.6275991214000001,-0.042363131000000005
svns_pgi__BmePgi24_15__2,-0.25136828580000004,0.016273012
svns_pgi__BmePgi24_26__1,-0.32082635870000004,-0.115597237
svns_pgi__BmePgi24_26__2,-0.8547971259,-0.291599763
svns_pgi__BmePgi24_41__1,-0.3966979263,0.49680598400000003
svns_pgi__BmePgi24_41__2,0.0843107916,-0.2781241
svns_pgi__BmePgi24_52__1,-0.2242203231,-0.0007872020000000001
svns_pgi__BmePgi24_52__2,0.20274698200000002,-0.12821762
svns_pgi__PaePgi2_34__1,-0.1265353015,-0.007975924
svns_pgi__PaePgi2_34__2,-0.1751376547,0.232497519
svns_pgi__PaePgi2_63__1,0.4353151113,0.006304603000000001
svns_pgi__PaePgi2_63__2,-0.204818185,0.20721434400000002
svns_pgi__PaePgi24_54__1,-0.7133837812,0.134685881
svns_pgi__PaePgi24_54__2,-0.9074949615000001,0.19021089
svns_pgi__PaePgi24_90__1,-0.9680580014000001,-0.03509633
svns_pgi__PaePgi24_90__2,-1.3915848830000002,0.07671436100000001
abx_media__m9_ctrl__1,0.43188934430000003,-0.733029562
abx_media__m9_ctrl__2,-0.4243575409,-0.731863263
abx_media__rpmi_ctrl__1,0.4203693522,-1.393117217
abx_media__rpmi_ctrl__2,-0.5031254104,-1.191518443
abx_media__camhb_ctrl__1,1.4532011582,-1.5391526309999999
abx_media__camhb_ctrl__2,1.0830963439,-1.7218032920000002
abx_media__m9_mero__1,-0.21691080440000002,-1.396342553
abx_media__m9_mero__2,0.1503048147,-0.972549171
abx_media__rpmi_mero__1,0.5582433483,-2.702263502
abx_media__rpmi_mero__2,-0.4850627328,-1.635248945
abx_media__camhb_mero__1,1.5620787099,-1.288249482
abx_media__camhb_mero__2,1.6882496675,-1.222944186
abx_media__m9_trisulf__1,-0.009075060900000001,-0.7623481950000001
abx_media__m9_trisulf__2,-0.3222268462,-1.047387079
abx_media__rpmi_trisulf__1,-0.2585061791,-0.7458398860000001
abx_media__rpmi_trisulf__2,-0.3624045158,-0.8242730920000001
abx_media__camhb_trisulf__1,0.0409572249,-1.089808046
abx_media__camhb_trisulf__2,0.3713439337,-1.131434204
abx_media__m9_cef__1,-0.1288369801,-0.513700546
abx_media__m9_cef__2,0.5200338212,-0.8861337300000001
abx_media__rpmi_cef__1,0.31016412200000004,-1.147935995
abx_media__rpmi_cef__2,0.1327400219,-1.152183849
abx_media__camhb_cef__1,0.16857246310000001,-1.241381753
abx_media__camhb_cef__2,0.2747583132,-1.372294917
abx_media__m9_cipro__1,0.5117023506,-0.803207101
abx_media__m9_cipro__2,0.3666900849,-0.800243087
abx_media__rpmi_cipro__1,0.036357848400000004,-1.344330257
abx_media__rpmi_cipro__2,0.525695039,-1.405002932
abx_media__camhb_cipro__1,-0.21204669810000001,-1.529727622
abx_media__camhb_cipro__2,0.1301609953,-1.5739952110000002
hot_tale__42c_ale3_30c__1,-0.8183564595,-0.49107682300000005
hot_tale__42c_ale3_30c__2,1.5638271553,-0.7616159760000001
hot_tale__42c_ale3_37c__1,-2.2286187387,-0.5655668420000001
hot_tale__42c_ale3_37c__2,-1.2748991575,-0.48525947300000005
hot_tale__42c_ale3_44c__1,0.4000938398,0.802194556
hot_tale__42c_ale3_44c__2,0.2356434212,0.7645560180000001
hot_tale__hot_ale3_mid_30c__1,0.6872607095000001,-0.17687286100000002
hot_tale__hot_ale3_mid_30c__2,0.4293057394,-0.185543584
hot_tale__hot_ale3_mid_37c__1,-0.8890214056,-0.284482991
hot_tale__hot_ale3_mid_37c__2,-1.148886483,-0.21586802800000002
hot_tale__hot_ale3_mid_44c__1,-2.6496637806,0.42201313300000004
hot_tale__hot_ale3_mid_44c__2,-0.3749596224,0.7697668480000001
hot_tale__hot_ale3_30c__1,1.0562542279,0.00361059
hot_tale__hot_ale3_30c__2,-1.2399680919,0.09696193900000001
hot_tale__hot_ale3_37c__1,-0.6465130422,-0.33702807
hot_tale__hot_ale3_37c__2,-1.2118213862,-0.227533179
hot_tale__hot_ale3_44c__1,-0.9226018935,0.41880494100000004
hot_tale__hot_ale3_44c__2,-0.2007558639,0.6641326780000001
hot_tale__hot_ale4_30c__1,-0.8212552897000001,-0.561974435
hot_tale__hot_ale4_30c__2,-0.9974872444,-0.729931018
hot_tale__hot_ale4_37c__1,-1.4040707485000001,-0.49472814400000004
hot_tale__hot_ale4_37c__2,-2.1319656041,-0.41303990700000004
hot_tale__hot_ale4_44c__1,-0.6831628836,0.41801235400000003
hot_tale__hot_ale4_44c__2,-1.2190326704,0.6582111540000001
hot_tale__hot_ale8_30c__1,1.6554903924,-0.793186147
hot_tale__hot_ale8_30c__2,0.1419251829,-0.44238040500000003
hot_tale__hot_ale8_37c__1,-0.7819419771,-0.217144532
hot_tale__hot_ale8_37c__2,-0.6729673899,-0.40948615800000004
hot_tale__hot_ale8_44c__1,0.1327055943,0.6870186960000001
hot_tale__hot_ale8_44c__2,1.017485391,0.43483093
hot_tale__hot_ale9_mid_30c__1,-1.8519999609000002,-0.19582105600000002
hot_tale__hot_ale9_mid_30c__2,-1.0540304754,-0.061346635000000004
hot_tale__hot_ale9_30c__1,-1.1965092558000001,-0.125504995
hot_tale__hot_ale9_30c__2,-1.4062833089,-0.317373265
hot_tale__hot_ale9_mid_37c__1,-1.5608939711,-0.21924464000000002
hot_tale__hot_ale9_mid_37c__2,-1.2673640147,-0.041310940000000004
hot_tale__hot_ale9_37c__1,-1.5226558473,-0.28692689400000004
hot_tale__hot_ale9_37c__2,-1.8230582116,-0.135072585
hot_tale__hot_ale9_mid_44c__1,-1.3950927949,0.651997413
hot_tale__hot_ale9_mid_44c__2,-1.0833823714,1.107085531
hot_tale__hot_ale9_44c__1,-1.3207455117,0.659834236
hot_tale__hot_ale9_44c__2,-0.4572675393,0.73797953
hot_tale__hot_ale10_30c__1,-1.0946068838,-0.043009386000000004
hot_tale__hot_ale10_30c__2,-0.7964674184,0.068560808
hot_tale__hot_ale10_37c__1,-1.5203535189,-0.11517896300000001
hot_tale__hot_ale10_37c__2,-1.3074598919,-0.017206451
hot_tale__hot_ale10_44c__1,2.1029651071,0.7061954690000001
hot_tale__hot_ale10_44c__2,2.6523833795,0.9538342340000001
hot_tale__hot_ale16_30c__1,-1.6703982294,-0.39070078
hot_tale__hot_ale16_30c__2,-1.0124901654,-0.20452825900000002
hot_tale__hot_ale16_37c__1,-1.6347051502,-0.33617444
hot_tale__hot_ale16_37c__2,-1.8647388696,-0.48775664
hot_tale__hot_ale16_44c__1,-0.4878796664,0.8253096670000001
hot_tale__hot_ale16_44c__2,-0.5635027003,0.82358393
pdhr_ale__pdhR-13_51__1,-0.9810297299,-0.37903662600000004
pdhr_ale__pdhR-13_51__2,-0.8577249055,-0.400746394
pdhr_ale__pdhR-14_46__1,-0.41839735310000004,0.143452049
pdhr_ale__pdhR-14_46__2,-0.9938282715000001,-0.041702169000000004
pdhr_ale__pdhR-15_51__1,-1.0128109896,-0.508720359
pdhr_ale__pdhR-15_51__2,-1.3731118904000001,-0.44370049
pdhr_ale__pdhR-16_49__1,-1.1286655368,-0.255448065
pdhr_ale__pdhR-16_49__2,-0.39772598400000003,0.379315938
tcs__del_atoC_LiAcet__1,-1.2653417676,-1.20407858
tcs__del_atoC_LiAcet__2,-0.8305914847,-1.03292215
tcs__del_atoC_LiCl__1,-0.9868946850000001,-0.8457899600000001
tcs__del_atoC_LiCl__2,-1.2331426469,-0.9364428340000001
tcs__del_atoC_m9__1,-1.3633432751,-1.123990754
tcs__del_atoC_m9__2,-1.7216084403,-1.170602395
tcs__del_baeR_etoh__1,-0.5397213443000001,0.259692344
tcs__del_baeR_etoh__2,-0.5005333337,0.385695379
tcs__del_baeR_lb__1,-0.2701767015,-0.29293508900000004
tcs__del_baeR_lb__2,-0.9138157818,-0.36615031000000003
tcs__del_btsR_01xlb__1,1.6197849851,2.118518839
tcs__del_btsR_01xlb__2,1.5774785351,2.151606509
