,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-4.3168389329138765,1.244859949392562,2.0,0.0,-5.1970878447569,1.0,-3.4365900210708538
1,RichMedia__BHIN_Growth_Mid,-2.638659296984634,0.013089905168609172,2.0,2.0,-2.6479152576944465,3.0,-2.6294033362748217
2,RichMedia__BHIN_Growth_Stat,-8.207035543205748,0.7070441210195928,2.0,4.0,-7.707079850634711,5.0,-8.706991235776783
3,RichMedia__LBv2_Growth_Late,1.5518135642071393,0.5602727858800752,2.0,6.0,1.1556408779970595,7.0,1.947986250417219
4,RichMedia__LBv2_Growth_Mid,-7.688294445529209e-15,0.42317313781234683,2.0,8.0,-0.2992285953631076,9.0,0.2992285953630922
5,RichMedia__LBv2_Growth_Stat,-7.518567999694955,0.4671263735201107,2.0,10.0,-7.848876226082106,11.0,-7.188259773307805
6,RichMedia__MHB_Rich_Mid,-7.522063902820751,0.33833241469939923,2.0,12.0,-7.761301047549916,13.0,-7.282826758091587
7,RichMedia__NBO_Rich_Mid,-1.8650227204529095,1.1299929890884843,2.0,14.0,-1.0659970151751856,15.0,-2.664048425730633
8,Carbon__M9Na_Arabinose_Mid,37.75618585167315,3.6504551680093154,2.0,16.0,40.33744745539001,17.0,35.174924247956284
9,Carbon__M9Na_Galactose_Mid,2.1370362331125667,0.4794534350563169,2.0,18.0,2.476061008304072,19.0,1.7980114579210609
10,Carbon__M9Na_GlcNAcGrowth_Late,2.1035797952319513,0.8555463504878312,2.0,20.0,2.708542421281299,21.0,1.498617169182603
11,Carbon__M9Na_GlcNAcGrowth_Mid,1.057887833823505,0.011480354648706474,2.0,22.0,1.066005670446032,23.0,1.0497699972009782
12,Carbon__M9Na_GlcNAcGrowth_Stat,4.991281905059617,0.222938368733994,2.0,24.0,4.833640672741143,25.0,5.148923137378091
13,Carbon__M9Na_GlcNAc_Mid,1.9433515001723642,0.21563296975009785,2.0,26.0,1.7908759650146764,27.0,2.095827035330052
14,Carbon__M9Na_Gluconate_Mid,3.5936780285461634,1.8532724535752905,2.0,28.0,2.2832165092368446,29.0,4.904139547855483
15,Carbon__M9Na_Glucosamine_Mid,4.854483077028867,1.6641468332164049,2.0,30.0,6.031212587686305,31.0,3.677753566371428
16,Carbon__M9Na_Glycerol_Mid,5.27933532730968,1.334317997494201,2.0,32.0,4.335830023022276,33.0,6.222840631597085
17,Carbon__M9Na_Maltose_Mid,4.136873917538407,0.24278043763015286,2.0,34.0,3.965202223750688,35.0,4.308545611326125
18,Carbon__M9Na_Mannitol_Mid,4.516487467095711,0.7526562166771346,2.0,36.0,3.984279152381098,37.0,5.048695781810324
19,Carbon__M9Na_Trehalose_Mid,3.963879068046772,0.7863068233646207,2.0,38.0,3.407876181152396,39.0,4.519881954941148
20,Carbon__M9Na_ethanol_Mid,8.516944658162934,0.6026252603782845,2.0,40.0,8.09082425003514,41.0,8.943065066290728
21,Carbon__M9Na_fructose_Mid,1.7640759469354343,0.6426103737829677,2.0,42.0,2.2184700998981928,43.0,1.309681793972676
22,Carbon__M9Na_fumarate_Mid,6.432823197123893,0.896653320471749,2.0,44.0,7.066852840402901,45.0,5.7987935538448845
23,Carbon__M9Na_glucoseGrowth_Late,3.1943589322956107,0.14889861430311585,2.0,46.0,3.299646152178624,47.0,3.089071712412597
24,Carbon__M9Na_glucoseGrowth_Mid,9.99634403031635e-16,0.009351311732468925,2.0,48.0,0.0066123759390191,49.0,-0.0066123759390171
25,Carbon__M9Na_glucoseGrowth_Stat,3.6053805596165205,0.05164122072167708,2.0,50.0,3.568864702255471,51.0,3.6418964169775694
26,Carbon__M9Na_ribose_Mid,3.15172739141113,1.8506401778015165,2.0,52.0,4.46032761067086,53.0,1.8431271721513995
27,Carbon__M9Na_succinate_Mid,0.17136356450930595,1.4491882643364098,2.0,54.0,-0.8533672844189323,55.0,1.1960944134375442
28,Carbon__M9Na_sucrose_Mid,8.24687353818463,0.8940217377797861,2.0,56.0,7.614704704872361,57.0,8.879042371496897
29,TF__LBv2_HapROver_Late,-8.585749532767657,0.011461723983794638,2.0,58.0,-8.593854195520686,59.0,-8.577644870014627
30,TF__LBv2_HapROver_Mid,-7.513660883683832,0.14659683152393985,2.0,60.0,-7.410001270012792,61.0,-7.617320497354871
31,TF__LBv2_HapROver_Stat,-10.301244735589426,0.15359389912545532,2.0,62.0,-10.192637447968934,63.0,-10.409852023209918
32,TF__LBv2_LuxOOver_Late,-9.312392145513435,0.028961108622026745,2.0,64.0,-9.29191354921612,65.0,-9.332870741810751
33,TF__LBv2_LuxOOver_Mid,-3.733135117529934,0.6354523177135537,2.0,66.0,-4.182467760505896,67.0,-3.283802474553972
34,TF__LBv2_LuxOOver_Stat,-3.6391071835591045,0.1766940440476155,2.0,68.0,-3.514165626817761,69.0,-3.764048740300448
35,TF__LBv2_QstROver_Late,-5.675753446387953,0.9014253355692774,2.0,70.0,-5.038349478873557,71.0,-6.313157413902347
36,TF__LBv2_QstROver_Mid,-4.144843093280006,0.5134867304405959,2.0,72.0,-4.50793304242386,73.0,-3.781753144136152
37,TF__LBv2_QstROver_Stat,-8.51827699265045,0.21589705993929692,2.0,74.0,-8.365614717529134,75.0,-8.670939267771764
38,TF__LBv2_TfoXOver_Late,-5.197739999628912,0.20067370157392486,2.0,76.0,-5.055842264440185,77.0,-5.33963773481764
39,TF__LBv2_TfoXOver_Mid,-7.248667527790913,0.04259047378756564,2.0,78.0,-7.278783540620049,79.0,-7.218551514961778
40,TF__LBv2_TfoXOver_Stat,-8.841403186382255,0.04078268457050722,2.0,80.0,-8.812565473567457,81.0,-8.870240899197052
41,Stress-I__20-300-T1,0.47742250275460607,0.9705057977834932,2.0,82.0,-0.2088287280389622,83.0,1.1636737335481744
42,Stress-I__20-300-T2,0.5577014367510915,0.49338051620252227,2.0,84.0,0.2088287280389688,85.0,0.9065741454632144
43,Stress-II-1__LBv2_LowpH_Mid,-7.329865935816368,0.45596302771906905,2.0,86.0,-7.652280484686871,87.0,-7.007451386945864
44,Stress-II-1__LBv2_highSalt_Mid,-7.604035640136239,0.07832470466175974,2.0,88.0,-7.548651710335475,89.0,-7.659419569937003
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,3.0670648541701304,0.6252959537138992,2.0,90.0,3.509215863289738,91.0,2.6249138450505227
46,Stress-III__R_wt,2.2065682614424986e-15,0.30773500966436534,2.0,92.0,-0.2176015121421783,93.0,0.2176015121421827
47,Stress-III__R_s,0.030946406603810754,0.20590971541731418,2.0,94.0,0.1765465626875858,95.0,-0.1146537494799643
48,Competence-condition__OSS_TfoXOver_Stat,-0.5869274575163188,1.5352277700118044,2.0,96.0,0.4986425093249295,97.0,-1.6724974243575672
49,Competence-condition__OSS_VectorOnly_Stat,5.204170427930421e-15,0.34939694619452866,2.0,98.0,-0.2470609499800173,99.0,0.2470609499800277
50,Competence-Recovery__LBv2_TfoXOver_Recov,-2.8100049597421553,0.21733540123887207,2.0,100.0,-2.6563256237342494,101.0,-2.9636842957500606
51,Competence-Recovery__LBv2_VectorOnly_Recov,5.995204332975845e-15,2.6699528505959242,2.0,102.0,-1.8879417661047249,103.0,1.8879417661047369
