,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,0.0,0.9689009914129918,3.0,0.0,-1.0602528942,2.0,0.2208256527,4.0,0.8394272415,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-6.613611029433334,0.6175445323964938,3.0,1.0,-7.1054969915,3.0,-5.9205691782,5.0,-6.8147669186,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-2.7330131005500005,1.7253612534055738,4.0,6.0,-3.2221737723,20.0,-3.6682745009,40.0,-3.8650001551,63.0,-0.17660397390000002,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-4.7420825367249995,0.9515033835099402,4.0,7.0,-3.7759789396,33.0,-4.5857437304,81.0,-4.5521913603,82.0,-6.0544161166,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-11.192588311725,1.8670510758128442,4.0,8.0,-9.5169086526,51.0,-12.7959936333,65.0,-12.8218696083,76.0,-9.635581352700001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-10.261679902100001,2.7903082890698174,3.0,9.0,-8.558984577,22.0,-8.7441793592,49.0,-13.4818757701,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.12654748885,0.021290724471256718,2.0,10.0,-0.1416023045,26.0,-0.1114926732,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-14.125622664866667,1.4713063488426419,3.0,11.0,-14.3557055112,54.0,-12.5528299649,83.0,-15.4683325185,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-12.5558198737,1.371646438736511,4.0,12.0,-10.8486344283,48.0,-14.1684927575,64.0,-12.852655371800001,78.0,-12.3534969372,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-1.1203562361250001,1.9736811760361217,4.0,13.0,0.024788111600000003,38.0,-3.4768673173,67.0,0.9150207026,72.0,-1.9443664414000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.9635829267333332,1.148597031206386,3.0,14.0,-1.0639896391,41.0,-2.0586804084,85.0,0.2319212673,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-1.3721767374,1.4830515413189587,4.0,15.0,-2.2535189571,52.0,-2.6906054743,71.0,0.6397972918,80.0,-1.18437981,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-12.8280275842,1.755086389537998,3.0,16.0,-10.8050499038,53.0,-13.7346392906,77.0,-13.9443935582,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-14.153051789733333,2.3583651649236783,3.0,17.0,-11.5729328538,50.0,-16.197515631,66.0,-14.6887068844,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-14.0188115272,2.713362469288906,3.0,18.0,-11.5606583732,25.0,-16.9302816947,62.0,-13.5654945137,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,1.62760461605,1.0315363171168812,4.0,19.0,1.4872819646,28.0,1.0911114253,56.0,3.1183246234,73.0,0.8137004509,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-14.14511957165,1.2141250823657017,4.0,21.0,-12.5428029842,34.0,-15.4306222477,45.0,-14.5793689127,58.0,-14.027684142,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.146899228125,0.37212313027547944,4.0,23.0,-0.6910236649,42.0,0.08824769880000001,70.0,0.0979439443,79.0,-0.0827648907,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,2.2397954799,1.8314102437598976,4.0,24.0,3.4947957543,29.0,3.8108130102,68.0,-0.1796627151,74.0,1.8332358702,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,2.2497446712999998,3.3855413015951656,4.0,27.0,2.1390847569,31.0,6.5330042524,69.0,-1.7499052959,75.0,2.0767949718,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-11.53616500335,3.692527831235724,4.0,30.0,-8.9454534839,32.0,-15.9364045292,59.0,-8.0630167329,86.0,-13.1997852674,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-14.3365442247,,1.0,35.0,-14.3365442247,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-11.6494833581,3.7553791167650643,4.0,36.0,-16.4647947358,44.0,-12.1719924875,60.0,-7.4636331594,61.0,-10.4975130497,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,2.5066878811718984,4.0,37.0,0.8331150414,46.0,1.1403206889,57.0,1.7435583264,84.0,-3.7169940567,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-2.97998674455,1.5240696514628513,2.0,39.0,-1.902306759,43.0,-4.0576667301,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-9.4935408048,2.0760388868519706,2.0,47.0,-8.0255596299,55.0,-10.9615219797,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,9.25185853854297e-18,0.34617044058940294,3.0,87.0,0.2653423146,90.0,-0.3915708792,93.0,0.1262285646,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-1.0556944072666667,2.3207249600357094,3.0,88.0,1.6156898159000002,91.0,-2.2082360635000002,94.0,-2.5745369742,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-1.3238722929,1.3858698935345128,3.0,89.0,0.1467104088,92.0,-1.5126517500999999,95.0,-2.6056755374,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,1.031775834072017,4.0,96.0,-1.4496173122,97.0,0.9744102119,98.0,0.1153178021,99.0,0.35988929820000004,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-1.4809413574999999,0.17112029854523195,2.0,100.0,-1.601941681,104.0,-1.359941034,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-1.8813456231,0.09467026010932778,2.0,101.0,-1.8144036402000001,105.0,-1.948287606,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,1.295260195396016e-16,2.5445374293579937,12.0,102.0,0.6602285855000001,110.0,5.6628449733,117.0,-3.9240496299,125.0,0.6651495378000001,131.0,-1.1486406757,134.0,-1.4221930682,138.0,1.1544623864,159.0,-2.0225026628,162.0,-3.0365139191,164.0,0.6312095139,170.0,0.8293293676,174.0,1.9506755912,,,,
33,immunity_isolated__WT_npr1,-1.0523640827,2.245156616849318,2.0,103.0,-2.6399295513,126.0,0.5352013859,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.9203701855642857,2.3789958000547435,14.0,106.0,-0.1561811639,113.0,4.8996016889,121.0,-3.4554153167,127.0,1.6010730174,136.0,1.5822487639,142.0,3.7933773514,145.0,1.9749970138,150.0,3.7331036659,160.0,-0.6918176274000001,161.0,0.5620774629,163.0,-0.2775553277,167.0,-1.82274549,172.0,-1.3424197463,176.0,2.4848383057
35,immunity_isolated__AvrRpt2_npr1,0.6363324990333334,1.8684342686188442,3.0,107.0,-0.4042374117,128.0,-0.4801346074,146.0,2.7933695162000003,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.5731282672666668,1.1435982529019466,3.0,108.0,-1.8266184231,129.0,0.4133233382,147.0,-0.30608971690000003,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.1864681190500002,1.0590762932486033,2.0,109.0,-1.9353481478,148.0,-0.4375880903,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.3781357835,1.4836139961947052,4.0,111.0,1.7666276747,119.0,-1.6521963418,140.0,-0.7908035243,165.0,-0.8361709426,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-1.283497299025,2.4606890623939996,4.0,112.0,-0.0884755782,120.0,-4.8412706813,141.0,-0.9045695743000001,166.0,0.7003266377,,,,,,,,,,,,,,,,,,,,
