,-0.10739767009803197,-0.08787082098929888,-0.06834397188056579,-0.0488171227718327,-0.02929027366309961,-0.009763424554366518,0.009763424554366573,0.029290273663099664,0.048817122771832755,0.06834397188056585,0.08787082098929894,0.10739767009803203,0.12692451920676512,0.1464513683154982,0.1659782174242313,0.1855050665329644,0.20503191564169748,0.22455876475043057,0.24408561385916366,0.26361246296789675
thresh,-0.05858054732619926,0.05858054732619926,2,,,,,,,,,,,,,,,,,
unreg,1,0,0,9,149,2101,1663,118,17,3,1,0,0,1,0,0,0,0,0,0
CcpA,0,0,1,2,10,71,99,39,15,9,6,6,1,0,1,0,1,1,0,0
unreg_genes,['BSU_38495'],[],[],[],[],[],[],[],[],['clpE' 'bglA' 'cidA'],['ywsA'],[],[],['ywsB'],[],[],[],[],[],[]
CcpA_genes,[],[],['gntR'],['gntK' 'hutP'],['msmE' 'scoA' 'rhaM' 'cccA' 'dprA' 'serA' 'leuB' 'leuD' 'yqxJ' 'ilvH'],"['leuA' 'lcfA' 'abnB' 'kduD' 'leuC' 'levF' 'scoB' 'glpD' 'mmgB' 'kduI'
 'yfkN' 'ctaB' 'rsbV' 'yvcI' 'mmgF' 'msmR' 'resA' 'acoL' 'rhaB' 'rapC'
 'rapA' 'exuR' 'malP' 'kdgR' 'mmgD' 'galK' 'malR' 'rsbW' 'yqxI' 'rapF'
 'phrF' 'phrC' 'mmgA' 'yobO' 'crh' 'gntP' 'phrE' 'rhaE' 'abbA' 'manR'
 'mmgC' 'nagA' 'ypiF' 'acoB' 'sigB' 'pta' 'ilvC' 'phoP' 'yvcJ' 'ltdD'
 'ykuJ' 'levG' 'amyE' 'hutM' 'cimH' 'deoC' 'sigL' 'acoA' 'ykuK' 'pchE'
 'ylbP' 'pchR' 'csbX' 'cydA' 'whiA' 'rsbRA' 'topA' 'degU' 'tyrS' 'levD'
 'acoC']","['fadA' 'yxkF' 'hutI' 'resB' 'levE' 'ilvB' 'refZ' 'ackA' 'yxjF' 'rsbU'
 'rsbS' 'resD' 'yozM' 'mtlR' 'phrG' 'degS' 'nagBA' 'msmF' 'iolA' 'fadN'
 'rsbX' 'mgfK' 'rsbT' 'yxjC' 'resC' 'yvnA' 'cwlS' 'dctP' 'cydB' 'rhaA'
 'phrA' 'uxaB' 'rhaR' 'ykuL' 'resE' 'sacC' 'malA' 'opuE' 'araP' 'mmgE'
 'msmG' 'citM' 'yslB' 'bofC' 'licB' 'pelA' 'yvcN' 'melA' 'uxaA' 'gntZ'
 'uxuB' 'lcfB' 'exuM' 'yesM' 'hutH' 'galT' 'araQ' 'qcrA' 'ctaC' 'acuA'
 'ccpC' 'glpF' 'icd' 'kdgK' 'nagR' 'kdgA' 'rapG' 'mdh' 'hutG' 'iolB'
 'phoR' 'yflN' 'citB' 'ctaG' 'aimP' 'exuT' 'fadE' 'cydD' 'araE' 'deoB'
 'citZ' 'fadB' 'acuB' 'abfB' 'hutU' 'glpK' 'kdgT' 'treP' 'nupC' 'yesL'
 'yneN' 'cydC' 'pftA' 'yjmD' 'yesN' 'abfA' 'fadR' 'etfB' 'ctaF']","['egsA' 'yjmC' 'araA' 'sucC' 'ctaD' 'treR' 'qcrB' 'acoR' 'rocG' 'pupG'
 'bglP' 'abnA' 'etfA' 'araL' 'sucD' 'iolC' 'qcrC' 'uxuA' 'acuC' 'xynP'
 'sacP' 'ysfE' 'pdp' 'treA' 'yhaR' 'araN' 'mleN' 'bglS' 'araB' 'wprA'
 'ctaE' 'sspH' 'iolD' 'ganQ' 'araD' 'ganS' 'xynB' 'cstA' 'ganP']","['pftB' 'mleA' 'acsA' 'iolF' 'yxiE' 'odhA' 'xylB' 'ganA' 'bglH' 'gmuB'
 'iolE' 'sacA' 'gmuA' 'ganB' 'gmuR']",['licC' 'msmX' 'iolJ' 'odhB' 'iolG' 'iolI' 'gmuE' 'iolH' 'ywdA'],['gmuC' 'xylA' 'rbsR' 'gmuD' 'uxaC' 'glpT'],['glpQA' 'licA' 'rbsK' 'gmuF' 'licH' 'gmuG'],['rbsD'],[],['rbsA'],[],['rbsC'],['rbsB'],[],[]
