,A,CcpA
R2,,0.08974901412757852
xmin,,-2.8020653207242923
xmid,,-0.6205501528071005
xmax,,1.611548133796779
ystart,,-4.41151509658229
yend,,7.965869534265139
amb:ctrl:1,-2.073587453058413,-0.19891176247426048
amb:ctrl:2,1.3226235140423122,0.09815840170332636
amb:ctrl:3,0.7509639390160886,0.10075336077093232
amb:amb:1,0.11847811727978053,-0.12837106780823682
amb:amb:2,0.034819412250387115,0.04459366712527313
amb:amb:3,0.4105226888056631,-0.13287074834494386
ave1:ctrl_5m:1,0.2470222882174803,-0.09478961348119874
ave1:vdave1_5m:1,-2.48813346315366,-0.29078522747791524
ave1:ctrl_20m:1,-4.185398550338592,0.010471152283356487
ave1:vdave1_20m:1,-7.306528761102327,0.044776703230796855
ave1:supernatant_5m:1,0.8302143778422589,0.043591833940357816
ave1:vnave1_20m:1,-5.1785678053440805,0.04620700351416929
ave1:supernatant_20m:1,-5.404094768501233,0.12089302737672547
ave1:ctrl_5m:2,-0.2470222882174637,0.09478961348119874
ave1:vdave1_5m:2,-3.4938157130285066,-0.00530376156275203
ave1:ctrl_20m:2,-4.362904986821946,0.07813787828682807
ave1:vdave1_20m:2,-7.412771137942519,-0.021276489697889645
ave1:supernatant_5m:2,0.7255885761408621,-0.014300545733332726
ave1:vnave1_20m:2,-3.7591105192188077,0.0742658316179945
ave1:supernatant_20m:2,-3.6790802759174466,0.14729135156906992
biofilm_time:8h:1,-0.4217039586876553,0.15841078897052974
biofilm_time:8h:2,0.3441515194676203,-0.10750775666200953
biofilm_time:8h:3,-0.16105342984549306,-0.061114773045680686
biofilm_time:8h:4,0.23860586906553705,0.0102117407371658
biofilm_time:12h:1,1.0246353982682093,-0.15665545811309126
biofilm_time:12h:2,2.5581019089197445,-0.4077530027234699
biofilm_time:12h:3,2.4419047421494717,-0.2435165908502732
biofilm_time:12h:4,2.6470564216910963,-0.27655415924380833
biofilm_time:16h:1,3.0620220040738704,-0.23788537375883045
biofilm_time:16h:2,1.7085553967450438,-0.2704633269809253
biofilm_time:16h:3,4.465703467972792,-0.2935396967238741
biofilm_time:16h:4,4.404342408595094,-0.3459638157808431
biofilm_time:20h:1,3.9308314404197997,-0.746456812606004
biofilm_time:20h:2,0.4752196749303334,-0.7397071756089159
biofilm_time:20h:3,4.680528518815482,-0.8149365758426788
biofilm_time:20h:4,1.6582471800599945,-0.8088838078632126
biofilm_time:24h:1,3.058129660971323,-0.6064143145462664
biofilm_time:24h:2,1.669372851397605,-1.048102395522973
biofilm_time:24h:3,1.7397256852346514,-0.9667777704909436
biofilm_time:24h:4,1.9442474223202317,-0.8475245043610631
biofilm_time:28h:1,6.190975913426987,-1.0517632994633646
biofilm_time:28h:2,2.132302325978732,-1.3886660992858442
biofilm_time:28h:3,4.052591904694248,-1.4180700025272222
biofilm_time:28h:4,5.194072707337401,-1.3824738256241789
biofilm_time:32h:1,7.7676007723887945,-1.1338222243644722
biofilm_time:32h:2,4.937494021524729,-1.202999439137157
biofilm_time:32h:3,7.132465574185464,-1.0743832475805242
biofilm_time:32h:4,6.803659215077682,-1.2748109016647753
codY:wt:1,0.7517047514827802,0.11319546046194162
codY:wt:2,-0.7517047514828047,-0.11319546046193985
codY:ctrl:1,-2.81303818739699,0.02881883579242661
codY:ctrl:2,-5.048651885338855,-0.3072176494121361
codY:codYR61K:1,-1.0615593217581276,0.1262229231958969
codY:codYR61K:2,-3.724626414998892,-0.16279226192037122
codY:codYR61H:1,-3.759506172494412,0.0436944868679614
codY:codYR61H:2,-4.42618069506958,-0.27718835398357555
codY:codYF71Y:1,-2.302765283731417,-0.09148908016750036
codY:codYF71Y:2,-1.73254135162853,-0.2911512713277613
decay:wt:1,0.26138690567126144,-0.12001988501446005
decay:wt:2,1.4586637153528896,0.20288968572359245
decay:wt:3,-1.7200506210241475,-0.08286980070913419
decay:delpnpA:1,-13.38008087720536,0.02503263949733636
decay:delpnpA:2,-15.11753525361417,-0.02455242714183914
decay:delpnpA:3,-12.22528385061784,0.09979717343853968
ecm_tasA:deltasA:1,-1.2384074819660755,0.06927782364269319
ecm_tasA:deltasA:2,-2.2679857932631204,0.2087746612483823
ecm_tasA:deltasA:3,-0.8556272788339897,0.07207388540823167
ecm_tasA:delcssRS:1,-2.6321835688557687,-0.07160222930649772
ecm_tasA:delcssRS:2,-3.0415910570436933,0.10637745200680193
ecm_tasA:delcssRS:3,-2.097772221213204,0.03152138866087206
ecm_tasA:wt:1,0.18957254955122044,-0.010010962387656974
ecm_tasA:wt:2,-0.1895725495512052,0.010010962387656974
heatshock:wt_37C:1,-0.8185914798597491,-0.00916280743116715
heatshock:wt_37C:2,0.4968846388017698,0.08517483159890205
heatshock:wt_37C:3,0.3217068410579453,-0.07601202416773313
heatshock:wt_48C:1,-0.5197447096318443,-0.030846659295379556
heatshock:wt_48C:2,-0.3478180304197505,-0.09337715933178536
heatshock:wt_48C:3,-7.466375420118817,-0.5640951382849142
heatshock:wt_53C:1,6.112020794814963,-1.8005175560851017
heatshock:wt_53C:2,5.915402993856508,-1.9834017447368717
heatshock:wt_48_53C:1,-16.070650408351028,-0.0573712644714508
heatshock:wt_48_53C:2,-14.409162069622585,-0.4662846701884256
heatshock:wt_48_53C:3,-18.9217488609995,-0.4982630990411661
heatshock:delrelA_37C:1,-22.496979668183414,-0.8970905953624566
heatshock:delrelA_37C:2,-21.57706343767165,-0.6666745300838635
heatshock:delrelA_48C:1,-25.230060046538053,-0.8259729971791945
heatshock:delrelA_48C:2,-22.527685720448112,-0.8483849011406672
heatshock:delrelA_48C:3,-24.063975633254493,-1.0053963523582397
heatshock:ppGpp_null_37C:1,2.596351577722206,-0.6441327672411017
heatshock:ppGpp_null_37C:2,4.864686929788832,-0.3191582159165627
heatshock:ppGpp_null_37C:3,-0.7132327747950059,-0.3578661127726441
heatshock:ppGpp_null_48C:1,5.018605716108752,-0.4469460149713882
heatshock:ppGpp_null_48C:2,5.835392508332344,-0.4927063214556835
heatshock:ppGpp_null_48C:3,3.5004714547858318,-0.4598136215927813
ldar:yfiJKplus:1,-10.387360028555532,-2.3279163129731453
ldar:yfiJKplus:2,-8.220476873498816,-2.6686628466082967
ldar:yfiJ_A152E:1,-10.588447249502174,-2.5391199781281597
ldar:yfiJ_A152E:2,-8.05905421212158,-2.675246152234899
ldar:wt:1,-0.4550294451074695,0.15384340562475352
ldar:wt:2,0.6405643569971434,-0.21584334079681256
ldar:wt:3,-0.18553491188967405,0.06199993517206081
mk7:shake:1,-0.4342605165745294,0.13143226306251865
mk7:shake:2,-0.4774400868910329,0.13022860677537285
mk7:shake:3,0.2036033934377511,-0.08949140327202443
mk7:shake:4,0.7080972100278026,-0.17216946656586707
mk7:static:1,-16.76082051208244,0.9523385102862924
mk7:static:2,-16.84723944233318,0.9012520409802028
mk7:static:3,-9.668736016419091,0.0638174848269939
mk7:static:4,-9.889189842523578,0.05921440217407081
nusA:nusA_induced:1,-1.9126672808322407,0.1970291599588876
nusA:nusA_induced:2,-0.2580940407118772,0.5241708187639862
nusA:nusA_induced:3,-1.6769208167047245,0.30584266210315997
nusA:nusA_induced:4,-1.569130214407828,0.0937535642270202
nusA:nusA_induced:5,-2.507413579806069,-0.2566756259974925
nusA:nusA_induced:6,-2.1908090602194386,-0.34598792304573056
nusA:no_nusA:1,-0.3944646564818016,0.05816657256628144
nusA:no_nusA:2,0.17294395435487822,0.2097356561640371
nusA:no_nusA:3,1.0211504458954492,-0.21599105837503615
nusA:no_nusA:4,-0.3993754499002862,0.21949381300819934
nusA:no_nusA:5,-0.4061918243199701,-0.1541509743960905
nusA:no_nusA:6,0.005937530451738591,-0.11725400896739213
pamR:wt_exp:1,-0.3869370864277741,-0.08845957073660582
pamR:wt_exp:2,0.3869370864277901,0.08845957073660671
pamR:delydhC_exp:1,-10.134906516879289,-0.9590630336660873
