,-0.0505366603265479,-0.03609761451896278,-0.021658568711377668,-0.007219522903792554,0.007219522903792561,0.021658568711377682,0.03609761451896279,0.0505366603265479,0.06497570613413302,0.07941475194171814,0.09385379774930326,0.10829284355688835,0.12273188936447348,0.13717093517205858,0.15160998097964368,0.16604902678722883,0.18048807259481392,0.19492711840239907,0.20936616420998416,0.22380521001756926
thresh,-0.05775618323034045,0.05775618323034045,2,,,,,,,,,,,,,,,,,
unreg,0,2,118,2148,1465,69,2,1,0,0,1,2,0,2,0,0,0,0,0,0
flhD;flhC,0,1,2,22,13,1,0,4,4,0,2,0,4,2,6,9,5,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['ymdA'],['fliB' 'srfC'],[],['srfA' 'srfB'],[],[],[],[],[],[]
flhD;flhC_genes,[],['mglB'],['nrfA' 'yhjH'],"['ppdC' 'nrfD' 'hypF' 'gltJ' 'nrfB' 'glpC' 'ppdA' 'napD' 'napA' 'gltK'
 'glpB' 'hydN' 'mglA' 'ppdB' 'nrfC' 'ccmB' 'mglC' 'napG' 'gltL' 'gltI'
 'recC' 'ccmF']","['mdh' 'napF' 'glpA' 'napH' 'ccmE' 'ygdB' 'napB' 'ycgR' 'ccmC' 'nrfG'
 'ygbK' 'napC' 'ccmG']",['fliY'],[],['flgL' 'flgM' 'flgN' 'flgK'],['fliD' 'fliA' 'fliT' 'fliS'],[],['fliZ' 'fliR'],[],['flhE' 'fliP' 'flhB' 'fliQ'],['flhA' 'fliO'],['fliN' 'STM1934' 'fliE' 'flgJ' 'flgA' 'fliK'],['fliM' 'flgI' 'fliF' 'fliJ' 'fliL' 'fliI' 'flgE' 'fliG' 'flgG'],['flgF' 'flgH' 'fliH' 'flgD' 'flgB'],['flgC'],[],[]
