,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.2812580301850606,3.0,0.0,0.1383483033,2.0,-0.323636113,4.0,0.1852878097,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.08395249783333336,0.4083794459350869,3.0,1.0,0.0452257525,3.0,-0.5412991902000001,5.0,0.2442159442,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.093998519425,0.1944369197838106,4.0,6.0,-0.1865047597,20.0,0.1199262766,40.0,-0.3155255383,63.0,0.0061099437,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.005839724025,0.14298494796596536,4.0,7.0,0.0443046344,33.0,0.16949121350000002,81.0,-0.1550406217,82.0,-0.08211412230000001,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.631894668675,0.22964716993259038,4.0,8.0,0.9123603332,51.0,0.3499716506,65.0,0.6385743511,76.0,0.6266723398,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.0684990731333333,0.15562257441580718,3.0,9.0,0.9556066999999999,22.0,1.0038673107,49.0,1.2460232087,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.0227994285,0.1192396450483992,2.0,10.0,-0.061515733100000004,26.0,0.1071145901,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,1.0230356192666668,0.11663001646489811,3.0,11.0,1.0035188076,54.0,1.1481928175,83.0,0.9173952327,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.530666567,0.19396297917464173,4.0,12.0,0.7343963608,48.0,0.298044909,64.0,0.6368427485,78.0,0.4533822497,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.13168734925000003,0.1836750068633475,4.0,13.0,0.1381015762,38.0,-0.0166908217,67.0,0.3885125614,72.0,0.0168260811,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.31612922800000004,0.18883917493010544,3.0,14.0,-0.5309316681,41.0,-0.2412113542,85.0,-0.1762446617,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.24246780475000002,0.2401220633914569,4.0,15.0,-0.5776572139,52.0,-0.2507216615,71.0,-0.0988452054,80.0,-0.042647138200000004,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.29388595663333333,0.3134826343080402,3.0,16.0,0.6180966984,53.0,-0.0076357268,77.0,0.2711968983,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.33305342893333334,0.5091262692959654,3.0,17.0,0.7085658229,50.0,-0.2464327638,66.0,0.5370272277,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.3908858513,0.32684128930180356,3.0,18.0,0.7682563429,25.0,0.2065436971,62.0,0.1978575139,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.19003501135,0.21360591759160344,4.0,19.0,0.0062441713,28.0,0.3830839868,56.0,0.36677935370000003,73.0,0.0040325336,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.409775067775,0.2216170350655261,4.0,21.0,0.6100034892,34.0,0.3024020268,45.0,0.5771356831000001,58.0,0.14955907200000002,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.2121958243,0.0755265065886642,4.0,23.0,-0.2533255149,42.0,-0.2296361425,70.0,-0.2647696022,79.0,-0.1010520376,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.21617347915000001,0.29198692730128034,4.0,24.0,0.3585157411,29.0,-0.2206389527,68.0,0.3374630779,74.0,0.38935405030000003,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.15754360555000002,0.1928359567820494,4.0,27.0,0.30838863440000003,31.0,-0.1250600319,69.0,0.2347788463,75.0,0.2120669734,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.577457426825,0.39736127208818944,4.0,30.0,1.0469313214,32.0,0.17440739360000002,59.0,0.7547529901000001,86.0,0.3337380022,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.1638710981,,1.0,35.0,0.1638710981,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.6311235101,0.43564459146485024,4.0,36.0,0.2943373327,44.0,0.21629816170000002,60.0,1.0333270797,61.0,0.9805314663,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.12159273425875439,4.0,37.0,0.1323907724,46.0,-0.1140925352,57.0,-0.0917401082,84.0,0.073441871,,,,,,,,,,,,,,,,,,,,
