,-0.38833295606249996,-0.3365552285875,-0.2847775011125,-0.23299977363750002,-0.18122204616250004,-0.12944431868750006,-0.07766659121250008,-0.0258888637375001,0.02588886373749988,0.07766659121249986,0.12944431868749984,0.18122204616249982,0.2329997736374998,0.2847775011124998,0.33655522858749976,0.38833295606249973,0.4401106835374997,0.4918884110124997,0.5436661384874997,0.5954438659624997
thresh,-0.10355545494999999,0.10355545494999999,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,0,0,2,2121,2072,10,2,1,1,0,0,0,1,0,0,0
unreg_genes,['yciT'],[],[],[],[],[],[],[],[],[],['fsaA' 'ybiV'],['ybiW'],['ybiY'],[],[],[],['ybiU'],[],[],[]
