,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,5.782411586589357e-18,0.3012483801617952,3.0,0.0,0.2963527899,1.0,-0.3059162266,2.0,0.0095634367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.0107243746,0.3274543559021325,3.0,3.0,1.0141313334,4.0,0.6815798323000001,5.0,1.3364619581000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,0.22805261953333336,0.27896236471233854,3.0,6.0,0.0484930909,7.0,0.0862319031,8.0,0.5494328646000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,0.0,0.4310626783798635,21.0,9.0,-0.12816904340000002,10.0,-0.2929898018,11.0,-0.5004197994,12.0,0.11594207720000001,13.0,-0.0147884578,14.0,0.0473276545,15.0,0.1239761075,16.0,-0.6580930121,17.0,-0.656531973,18.0,1.0135224201,19.0,0.8091366317,20.0,-0.2314351939,21.0,0.0627156876,22.0,0.14263908120000002,23.0,0.3318800041,24.0,0.41547158440000004,25.0,0.0617253748,26.0,0.22496497410000002,27.0,-0.0569688285,28.0,-0.2634463318,29.0,-0.5464591555
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.9600017390190477,0.31175847999741946,21.0,30.0,0.8161432634,31.0,1.0393414528,32.0,1.1115519709,33.0,1.2769461082,34.0,1.2642181518,35.0,1.2892092631,36.0,0.9313626598,37.0,0.9823394299,38.0,0.7705070638,39.0,1.2255951404,40.0,1.0908535381,41.0,0.9465265365000001,42.0,1.4209311982,43.0,1.1094949963,44.0,1.37146431,45.0,0.8878875484000001,46.0,0.2776180749,47.0,0.6739953824,48.0,0.4449760625,49.0,0.6726892237000001,50.0,0.5563851443
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.0,3.0,51.0,0.0,52.0,0.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.0,0.0,4.0,54.0,0.0,55.0,0.0,56.0,0.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.0,4.0,58.0,0.0,59.0,0.0,60.0,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.0,0.0,4.0,62.0,0.0,63.0,0.0,64.0,0.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.0,0.0,4.0,66.0,0.0,67.0,0.0,68.0,0.0,69.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.0,0.0,4.0,70.0,0.0,71.0,0.0,72.0,0.0,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,7.401486830834377e-17,1.2094214933065062,6.0,74.0,-0.68712259,75.0,-1.1128042954,76.0,-1.2940409999,86.0,1.6342097755,88.0,1.0400405608,90.0,0.419717549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,1.7029060845833335,1.5764512954623855,6.0,77.0,0.49412566290000004,78.0,0.23823982640000002,79.0,0.07589633130000001,87.0,3.1598067228,89.0,3.1837224981,91.0,3.065645466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,1.3881568055000002,0.37809111558151776,3.0,80.0,1.4801567636000001,82.0,0.9725558288,84.0,1.7117578241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,3.338043036966667,0.1273992994893339,3.0,81.0,3.3930328213,83.0,3.428711905,85.0,3.1923843846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,3.3333324526522525e-11,0.1920522723238388,3.0,92.0,0.2080733618,93.0,-0.17046846840000002,94.0,-0.037604893300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.37865364679999997,0.05398060325713964,3.0,95.0,-0.35680327100000003,96.0,-0.4401340158,97.0,-0.33902365360000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.09648628323333334,0.24630436923628268,3.0,98.0,-0.054187568900000004,99.0,-0.3612007372,100.0,0.1259294564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.1549476596,0.06799071503201037,3.0,101.0,-0.2174817379,102.0,-0.0825727852,103.0,-0.1647884557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,1.1917242682,0.058023135736845956,3.0,104.0,1.2570219884,105.0,1.172069256,106.0,1.1460815602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,1.0614079886333334,0.07005727025336735,3.0,107.0,1.0887964322,108.0,0.9817939217,109.0,1.113633612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,1.1142116429333333,0.07178285633004314,3.0,110.0,1.084044198,111.0,1.1961550873,112.0,1.0624356435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
