,PSPTO_1756
SRX1828913,0.1839449862
SRX1828914,0.48204413770000004
SRX1828915,-0.13931374670000002
SRX1828916,0.038042745600000004
SRX1828917,-0.0446312395
SRX1828918,0.3960746557
SRX3983989,0.31861718980000003
SRX3983990,0.11993634190000001
SRX3983993,1.2538857371
SRX3983994,1.3572996536
SRX3983995,0.3165300507
SRX3983996,1.6569569324
SRX3983997,1.2774753612
SRX3983998,0.2935208454
SRX3983999,0.1958111099
SRX3984000,0.170494679
SRX3984001,1.3151351877
SRX3984002,1.2466475457
SRX3984003,1.5852862447
SRX3984004,0.4533491093
SRX3984005,0.3852542433
SRX3984006,1.5640577870999999
SRX3984007,1.3652254817
SRX3984008,0.1887021686
SRX3984009,0.3171528507
SRX3984010,1.1882323841
SRX3984011,0.4032482335
SRX3984012,0.15999052960000001
SRX3984013,0.305561693
SRX3984014,0.3127559983
SRX3984015,1.4713096704
SRX3984016,0.3852466396
SRX3984017,1.2452833645
SRX3984019,0.0621183722
SRX3984020,1.044602853
SRX3984021,1.5879363598
SRX3984022,1.4894761692
SRX3984023,0.1100776437
SRX3984024,0.3339232616
SRX3984025,0.3533904982
SRX3984026,0.1951403576
SRX3984027,0.1721888642
SRX3984028,0.2239169299
SRX3984029,0.30737977780000003
SRX3984031,1.9296126317
SRX3984032,1.2618183978
SRX3984034,0.0174577353
SRX3984035,0.6401698511
SRX3984036,1.7291721275
SRX3984037,2.1219974706
SRX3984038,1.7075948799
SRX3984039,1.8241969491
SRX3984040,0.1667901077
SRX3984041,1.6005546607999999
SRX3984042,1.5173112379
SRX3984043,1.1379896764
SRX3984045,0.5698460563000001
SRX3984046,0.0241764218
SRX3984047,1.4651515558
SRX3984048,1.4639927057
SRX3984049,1.7094780934
SRX3984050,1.4010501501000001
SRX3984051,1.5697026968
SRX3984052,0.3311205608
SRX3984056,1.2928259731
SRX3984057,1.5019178831
SRX3984058,1.2154745551000001
SRX3984059,0.20933836800000002
SRX3984061,0.16060608040000002
SRX3984062,0.2772295594
SRX3984063,0.3401040246
SRX3984064,0.33907478090000004
SRX3984065,0.30246977750000004
SRX3984066,0.5129288774
SRX3984067,0.5459024338
SRX3984068,0.4515857655
SRX3984069,1.3270967951000001
SRX3984070,1.5110687913
SRX3984071,1.4541431456
SRX3984073,0.2542821517
SRX3984074,0.27361053820000003
SRX3984077,-0.0808206133
SRX3984078,0.0147195697
SRX3984079,2.1120763282
SRX3984080,-0.15171180080000002
SRX3984082,0.31699623450000003
SRX3984084,1.727592103
SRX6997963,0.1939550928
SRX6997964,-0.2644960544
SRX6997965,-0.2606348878
SRX6997967,0.0701247564
SRX6997968,0.07433672570000001
SRX6997969,0.0858956641
SRX6997971,-0.2640798492
SRX6997972,0.3621009911
SRX6997973,-0.0975068609
SRX3159100,0.032555065200000004
SRX3159101,0.1503894019
SRX3159102,-0.0735318326
SRX3159103,-0.10941263450000001
SRX3159000,-0.2771678501
SRX3159001,-0.0400022748
SRX3159002,-0.5775295408000001
SRX3159003,-0.21134210050000002
SRX3159004,-0.1644945306
SRX3159005,-0.012260644000000001
SRX3159006,-0.1574344278
SRX3159007,0.0176122855
SRX3159008,-0.4288449683
SRX3159009,0.4015415
SRX3159010,-0.0348779571
SRX3159012,-0.013160931
SRX3159013,-0.06886860360000001
SRX3159014,-0.2280648388
SRX3159015,-0.25021107
SRX3159016,-0.398559504
SRX3159017,-0.10393903110000001
SRX3159018,0.6946251877
SRX3159019,0.09534914
SRX3159020,-0.5796662902
SRX3159021,-0.1055594735
SRX3159022,-0.3558993747
SRX3159023,-0.2292341776
SRX3159024,-0.6719635847000001
SRX3159025,-0.7489163406
SRX3159026,0.1574450321
SRX3159027,0.0270680758
SRX3159028,-0.23787474320000002
SRX3159029,-0.1497094108
SRX3159030,-0.19151434720000002
SRX3159034,-0.5077577243
SRX3159036,0.19091624170000002
SRX3159037,-0.1140418725
SRX3159041,-0.1030423474
SRX3159042,0.3033590605
SRX3159043,-0.1053241172
SRX3159045,-0.0115479139
SRX3159047,0.11492220830000001
SRX3159048,-0.5817535732
SRX3159049,-0.0886935863
SRX3159050,-0.4781381729
SRX3159051,-0.0373021489
SRX3159052,-0.10254569770000001
SRX3159053,-0.3320964964
SRX3159054,-0.2670725281
SRX3159055,-0.1265647192
SRX3159056,-0.216100953
SRX3159057,0.0949695006
SRX3159058,-0.2024292235
SRX3159060,-0.0141539093
SRX3159061,-0.0455031455
SRX3159062,-0.1692858368
SRX3159063,-0.0686167808
SRX3159066,-0.1141411774
SRX3159069,0.23684057060000002
SRX3159070,0.2602494521
SRX3159071,-0.17232412190000002
SRX3159073,-0.0218424704
SRX3159074,0.10369182610000001
SRX3159075,-0.1047453517
SRX3159076,-0.2418975287
SRX3159080,0.0642478523
SRX3159082,-0.3861222595
SRX3159083,-0.2850502055
SRX3159086,-0.4151710155
SRX3159087,-0.7202785609
SRX3159088,-0.0866033199
SRX3159089,-0.6710207745
SRX3159090,-0.0638143961
SRX3159091,-0.31025804700000004
SRX3159092,0.2772838342
SRX3159093,-0.1039728687
SRX3159094,0.045101244400000004
SRX3159095,-0.0417980105
SRX3159096,0.4765703416
SRX3159097,-0.0274821534
SRX3159098,0.0377581556
SRX3159099,-0.4521774673
SRX3158988,-0.1790662176
SRX3158989,0.6273671953000001
SRX3158990,0.6259532937
SRX3158991,0.053678355000000004
SRX3158992,0.0481754391
SRX3158996,0.1308907785
SRX3644656,-0.048936137000000005
SRX3644657,-0.0464205995
SRX3644658,0.0953567365
SRX3644659,-0.040629694
SRX3644660,-0.073094459
SRX3644661,-0.2567396396
SRX3644662,-0.6423863568
SRX3644663,-0.3474597736
SRX3644664,-0.38898313440000004
SRX3644665,-0.2671267645
SRX3644666,-0.0093403839
SRX3644667,-0.18610584900000002
SRX3644668,-0.7780459066000001
SRX3644669,-0.5248983848000001
SRX3644670,-0.5412555338
SRX3644671,-0.11287701500000001
SRX3644672,-0.188861899
SRX3644673,-0.1066316402
