,b0486
SRX1125282,0.2699170057
SRX1125283,0.2021150274
SRX1125284,0.15648194710000002
SRX1125285,-0.0115746089
SRX1125286,-0.7304854536000001
SRX1125287,-1.3245868047
SRX1125288,-0.11810427700000001
SRX1125289,-0.41752250900000004
SRX1125290,-0.0984412819
SRX1125291,-0.2275072447
SRX1125292,-0.4657646542
SRX1125293,-0.5494824397
SRX1125294,-0.1518127287
SRX1125295,-0.2807352993
SRX1125296,-0.1790775461
SRX1125297,-0.4253706104
SRX1125298,-0.5305004524
SRX1125299,-0.2606346842
SRX5694250,-0.4753216599
SRX5694251,-0.2749858861
SRX5694252,-0.4152169332
SRX5694253,-0.3056036841
SRX5694254,0.9024222162000001
SRX5694255,-0.9051505677
SRX5694256,-0.8494421630000001
SRX5694257,0.2130804685
SRX5694258,0.7630610755
SRX5694259,-0.6041100377
SRX5694260,0.6860371457000001
SRX5694261,-1.5929436998000002
SRX5694262,0.2982649698
SRX5694263,0.5678593214000001
SRX5694264,-1.6846478029
SRX5694265,-0.38059335800000005
SRX5694267,0.2881529688
SRX5694268,0.3960796096
SRX5694269,-0.136199494
SRX5694271,-0.6056872611
SRX5694273,-0.12037371070000001
SRX5694274,0.3603450353
SRX5694275,0.031089890800000002
SRX5694276,-0.4171143188
SRX5694277,-0.2818870218
SRX5694278,0.739441409
SRX5694279,0.5780723928
SRX5694280,0.24859375290000002
SRX5694281,1.4237543872
SRX5694282,-0.0669261934
SRX5694283,-0.7975989119
SRX5694284,-0.3431179762
SRX5694285,0.0750260195
SRX5694286,-0.816126042
SRX5694287,1.3466882501000002
SRX5694288,-0.0627274086
SRX5694289,0.5293877370000001
SRX5694290,-0.9899411131
SRX5694291,-0.4933609075
SRX5694292,1.5271921448999999
SRX5694293,-0.45597462110000003
SRX5694294,1.1336820457
SRX5694295,1.9761043546
SRX5694296,0.7410531519
SRX5694297,0.5038759849000001
SRX5694298,0.2182590708
SRX5694299,0.1542806901
SRX5694300,0.21354076530000002
SRX5694301,1.3700034545
SRX5694302,-0.4641821534
SRX5694303,-0.2199524859
SRX5694304,-0.5038111703
SRX5694305,0.6427183409
SRX5694306,-0.0020708458000000003
SRX5694307,0.0577485295
SRX5694308,0.0021694319
SRX5694309,-0.48670374520000004
SRX5694310,0.1385205796
SRX5694311,-0.1381098039
SRX5694312,0.8110953753
SRX5694313,1.6646028463
SRX5694315,-0.1785722317
SRX5694317,2.026659703
SRX5694319,-0.5863399855
SRX5694320,-0.8196651245000001
SRX5694321,1.1835974822
SRX5694322,-0.9871166204
SRX5694323,1.6660709284
SRX5694324,0.7382542076
SRX5694325,-0.4068276844
SRX5694326,0.0649645238
SRX5694327,0.1316876106
SRX5694328,0.2324910759
SRX5694329,1.9316596232
SRX5694330,0.6244306779000001
SRX5694331,-0.9966770352000001
SRX5694332,1.5221197686
SRX5694334,0.2122196921
SRX5694335,1.2004100795000001
SRX5694336,-0.3634836909
SRX5694337,-0.6824437440000001
SRX5694338,0.3278169141
SRX5694339,-0.2926544656
SRX5694340,0.1493086749
SRX5694341,0.39565726570000004
SRX5694342,1.3040428173
SRX5694343,2.6007272371
SRX5694344,1.2092270605
SRX5694345,-0.486258526
SRX5694346,2.2815381644
SRX5694347,0.2229672221
SRX5694348,0.9377048586000001
SRX5694349,0.6918281497000001
SRX5694350,-0.3344000264
SRX5694351,0.4569616119
SRX5694352,-0.25799789030000003
SRX5694353,-0.274517269
SRX5694354,0.5651956894
SRX5694356,-0.7268343725
SRX5694357,0.3317269239
SRX5694358,-0.2726917344
SRX5694359,-0.8340315221
SRX5694360,-0.4827842686
SRX5694361,-1.5764742881
SRX5694362,0.0527341168
SRX5694363,0.5151841178000001
SRX5694364,-0.8641668309
SRX5694365,1.6338812986
SRX5694366,-0.7002480320000001
SRX5694367,-0.6626068334
SRX5694368,-0.4005948134
SRX5694369,0.657522481
SRX5694370,0.008960138000000001
SRX5694371,-0.4513957015
SRX5694372,-0.4977614032
SRX5694373,0.9596663186000001
SRX5694374,-1.0294415991
SRX5694375,0.7906453868000001
SRX5694376,0.4795432927
SRX5694377,-1.3666986413
SRX5694378,0.0741299129
SRX5694379,0.4769096238
SRX5694380,2.3328617303
SRX5694381,0.4170177834
SRX5694382,1.2609210763
SRX5694383,0.6064832778
SRX5694384,-0.2933325643
SRX5694385,0.2604904663
SRX5694386,0.7521263376
SRX5694387,-0.8571643897000001
SRX5694388,0.030006204800000002
SRX5694389,0.9954702014000001
SRX5694390,1.4258670982
SRX5694391,2.0660759851
SRX5694392,1.5179690953
SRX5694393,-0.5434921677
SRX5694394,0.6487151188
SRX5694395,-0.1673167847
SRX5694396,-0.3577810936
SRX5694397,0.3730220247
SRX5694398,0.9358926362000001
SRX5694399,0.8370892537
SRX5694400,0.289756469
SRX5694401,0.8125142537000001
SRX5694402,0.43411795350000004
SRX5694403,-1.2204874657
SRX5694404,0.21941772810000001
SRX5694405,0.6352449912
SRX5694406,0.7603347496
SRX5694407,-0.0533633307
SRX5694408,0.1455802813
SRX5694409,0.8902001708
SRX5694410,-2.5303695842
SRX5694411,0.2375344574
SRX5694412,0.406674658
SRX5694413,2.2938998553
SRX5694414,0.5852253470000001
SRX5694415,1.954457106
SRX5694416,-0.34690553090000004
SRX5694417,-0.352167764
SRX5694418,-0.5689970947
SRX5694419,0.11992731150000001
SRX5694420,0.2097024547
SRX5694421,-0.0410938878
SRX5694422,1.7567528739
SRX5694423,-0.8566024291000001
SRX5694424,0.4944543763
SRX5694425,0.5442912438
SRX5694426,0.5066343286
SRX5694427,0.5392724268
SRX5694428,1.0393068585
SRX5694429,0.23517825020000002
SRX5694430,1.1440604875
SRX5694431,1.0965768241
SRX5694432,-0.2270489994
SRX5694433,3.1258499605
SRX5694434,2.4769987953
SRX5694435,-0.12250267420000001
SRX5694436,1.1585361632
SRX5694437,0.7407916496
SRX5694438,1.1638652436
SRX5694439,-0.5031788233
SRX5694440,-1.0937455556
SRX5694441,1.1664912209
SRX5694442,0.27027035850000003
SRX5694443,-0.47663091230000004
SRX5694444,0.6456430784
SRX5694445,-0.084566872
SRX5694446,-1.0490939958
SRX5694447,0.9856557095
SRX5694448,-0.4222289201
SRX5694449,0.3523171352
SRX5694450,-1.7542102180999999
SRX5694451,-0.1042779606
SRX5694452,-0.110212297
SRX5694453,2.2980612532
SRX5694454,-0.5971956171
SRX5694455,-0.766089358
SRX5694456,-0.054398466000000006
SRX5694457,0.553292611
SRX5694459,-0.0849064655
SRX5694460,-0.2307171687
SRX5694461,-0.31749385410000003
SRX5694462,0.2717321091
SRX5694463,0.2446643536
SRX5694464,-0.3904538388
SRX5694465,-0.1904951897
SRX5694466,1.6500975707999999
SRX5694467,-0.7418400702
SRX5694468,-0.2940463982
SRX5694469,1.1043644785
SRX5694470,0.5100286006
SRX5694471,-1.1745594281
SRX5694472,-0.14530752660000001
SRX5694474,0.0194316168
SRX5694475,-0.12878410510000002
SRX5694476,0.2433493991
SRX5694477,-0.2100194947
SRX5694478,1.2303301979
